inchikey,canonical_smiles,source,source_id,role,is_flavonoid_core,mw,clogp,tpsa,hbd,hba,rotatable_bonds,aromatic_rings,fraction_csp3,qed
DXDRHHKMWQZJHT-UHFFFAOYSA-N,O=C(C=Cc1ccc(O)cc1)c1ccc(O)cc1O,COCONUT,CNP0213801.0,coverage,True,256.26,2.7,77.76,3,4,3,2,0.0,0.583
MACMAADVRVVHBD-UHFFFAOYSA-N,O=C(C=Cc1ccccc1O)c1ccc(O)cc1O,COCONUT,CNP0288823.0,coverage,True,256.26,2.7,77.76,3,4,3,2,0.0,0.583
NMANELLSWUVZNL-UHFFFAOYSA-N,O=C(C=Cc1ccc(O)cc1)c1cc(O)ccc1O,COCONUT,CNP0147703.0,coverage,True,256.26,2.7,77.76,3,4,3,2,0.0,0.448
WUADCCWRTIWANL-UHFFFAOYSA-N,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,COCONUT,CNP0314566.0,coverage,True,284.27,2.88,79.9,2,5,2,3,0.062,0.756
LPNBCGIVZXHHHO-UHFFFAOYSA-N,COc1ccc(-c2coc3cc(OC)ccc3c2=O)cc1,COCONUT,CNP0264833.0,coverage,True,282.3,3.477,48.67,0,4,3,3,0.118,0.738
DXYUAIFZCFRPTH-UHFFFAOYSA-N,COc1cc2c(=O)c(-c3ccc(O)cc3)coc2cc1O,COCONUT,CNP0156838.0,coverage,True,284.27,2.88,79.9,2,5,2,3,0.062,0.756
WMKOZARWBMFKAS-UHFFFAOYSA-N,O=c1c(-c2ccccc2)coc2cc(O)ccc12,COCONUT,CNP0142627.0,coverage,True,238.24,3.166,50.44,1,3,1,3,0.0,0.708
GOMNOOKGLZYEJT-UHFFFAOYSA-N,O=c1c(-c2ccccc2)coc2ccccc12,COCONUT,CNP0313419.0,coverage,True,222.24,3.46,30.21,0,2,1,3,0.0,0.631
DXWGBJJLEDQBKS-LDBVRRDLSA-N,CC(=O)OC[C@H]1O[C@@H](Oc2cc(O)c3c(=O)c(-c4ccc(O)cc4)coc3c2)[C@H](O)[C@@H](O)[C@@H]1O,COCONUT,CNP0156762.1,coverage,True,474.42,0.621,176.12,5,11,5,3,0.304,0.328
OZBAVEKZGSOMOJ-MIUGBVLSSA-N,COc1cc2c(=O)c(-c3ccc(O)cc3)coc2cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,COCONUT,CNP0222481.1,coverage,True,446.41,0.353,159.05,5,10,5,3,0.318,0.37
GYLUFQJZYAJQDI-UHFFFAOYSA-N,O=c1c(-c2ccc(O)cc2)coc2cc(O)c(O)cc12,COCONUT,CNP0288404.0,coverage,True,270.24,2.577,90.9,3,5,1,3,0.0,0.591
DDKGKOOLFLYZDL-UHFFFAOYSA-N,O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)ccc12,COCONUT,CNP0191283.0,coverage,True,270.24,2.577,90.9,3,5,1,3,0.0,0.591
BMZFZTMWBCFKSS-UHFFFAOYSA-N,O=c1c(-c2ccc(O)cc2)coc2c(O)c(O)ccc12,COCONUT,CNP0206647.0,coverage,True,270.24,2.577,90.9,3,5,1,3,0.0,0.591
RGNXWPVNPFAADO-UHFFFAOYSA-N,O=C1C(=Cc2ccc(O)c(O)c2)Oc2cc(O)ccc21,COCONUT,CNP0234074.0,coverage,True,270.24,2.42,86.99,3,5,1,2,0.0,0.547
HKQYGTCOTHHOMP-UHFFFAOYSA-N,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,COCONUT,CNP0225909.0,coverage,True,268.27,3.174,59.67,1,4,2,3,0.062,0.775
DFPMSGMNTNDNHN-VVEPWVCASA-N,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,COCONUT,CNP0268019.1,coverage,True,580.54,-1.165,225.06,8,14,6,2,0.519,0.202
MVOUGOXRXQDXDC-RSPRXDBDSA-N,C[C@@H]1O[C@@H](c2c(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c3c(=O)cc(-c4ccc(O)cc4)oc23)[C@H](O)[C@H](O)[C@H]1O,COCONUT,CNP0175512.1,coverage,True,578.52,-1.366,250.97,10,14,4,3,0.444,0.172
DEZFNHCVIZBHBI-UHFFFAOYSA-N,CC(=O)c1c(O)c(C)c(O)c(Cc2c(O)c3c(c(C(=O)C=Cc4ccccc4)c2O)OC(C)(C)C=C3)c1O,COCONUT,CNP0409597.0,coverage,True,516.55,5.397,144.52,5,8,6,3,0.2,0.216
JPUKWEQWGBDDQB-DTGCRPNFSA-N,O=c1c(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,COCONUT,CNP0187953.1,coverage,True,448.38,-0.244,190.28,7,11,4,3,0.286,0.279
ZZLQHXCRRMUGQJ-UHFFFAOYSA-N,O=c1cc(-c2ccccc2O)oc2ccccc12,COCONUT,CNP0336127.0,coverage,True,238.24,3.166,50.44,1,3,1,3,0.0,0.708
DQBVFTJNUYZVQL-CLFUFSEMSA-N,C[C@@H]1O[C@@H](Oc2cc(O)c3c(=O)c(O[C@@H]4OC[C@H](O)[C@H](O)[C@H]4O)c(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@H](O)[C@H]1O,COCONUT,CNP0329072.1,coverage,True,564.5,-1.105,228.97,8,14,5,3,0.423,0.184
DFPMSGMNTNDNHN-ZPHOTFPESA-N,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,COCONUT,CNP0268019.2,coverage,True,580.54,-1.165,225.06,8,14,6,2,0.519,0.202
RDUAJIJVNHKTQC-UJECXLDQSA-N,O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,COCONUT,CNP0235373.1,coverage,True,626.52,-2.715,289.66,11,17,7,3,0.444,0.119
MWGFICMOCSIQMV-UHFFFAOYSA-N,COc1cc(-c2cc(=O)c3c(O)c(CC=C(C)CCC=C(C)C)c(O)cc3o2)ccc1O,COCONUT,CNP0266212.0,coverage,True,436.5,5.821,100.13,3,6,7,3,0.269,0.404
RNVUDWOQYYWXBJ-BWYUNELBSA-N,O=c1c(O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,COCONUT,CNP0135445.1,coverage,True,418.35,0.395,170.05,6,10,3,3,0.25,0.35
WPQRDUGBKUNFJW-ZZSHFKPLSA-N,O=C(/C=C/c1ccc(O)cc1)OC[C@H]1O[C@@H](Oc2cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O,COCONUT,CNP0185631.1,coverage,True,578.53,2.02,196.35,6,12,7,4,0.2,0.138
YPFLOZZPZVKXBX-UHFFFAOYSA-N,COc1cc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc2c1OCO2,COCONUT,CNP0122804.0,coverage,True,416.38,3.232,94.82,0,9,6,3,0.286,0.6
KTLUHRSHFRODPS-RIQPQZJCSA-N,O=C(O[C@@H]1[C@@H](c2c(O)cc(O)c3c2O[C@H](c2ccc(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)C3)c2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,COCONUT,CNP0281991.1,coverage,True,882.74,4.958,354.28,14,20,7,6,0.136,0.074
WBEFUVAYFSOUEA-UHFFFAOYSA-N,O=C1C(=Cc2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,COCONUT,CNP0315790.0,coverage,True,286.24,2.125,107.22,4,6,1,2,0.0,0.472
HXTFHSYLYXVTHC-AJHDJQPGSA-N,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,COCONUT,CNP0153976.1,coverage,True,580.54,-1.165,225.06,8,14,6,2,0.519,0.202
CQLRUIIRRZYHHS-LFXZADKFSA-N,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)ccc1O,COCONUT,CNP0230367.1,coverage,True,478.41,-0.236,199.51,7,12,5,3,0.318,0.254
WACBUPFEGWUGPB-MIUGBVLSSA-N,COc1ccc(-c2coc3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)ccc3c2=O)cc1O,COCONUT,CNP0166084.1,coverage,True,446.41,0.353,159.05,5,10,5,3,0.318,0.37
ZCSDEGFPWXFQLB-QFTGFZPQSA-N,C[C@H]1O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,COCONUT,CNP0271993.1,coverage,True,594.52,-1.393,249.2,9,15,6,3,0.444,0.159
RNVUDWOQYYWXBJ-IEGSVRCHSA-N,O=c1c(O[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,COCONUT,CNP0135445.2,coverage,True,418.35,0.395,170.05,6,10,3,3,0.25,0.35
XFZJEEAOWLFHDH-CTWGYRKFSA-N,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,COCONUT,CNP0192174.1,coverage,True,578.53,2.995,220.76,10,12,3,4,0.2,0.159
SDBGODOJRLLNSU-UHFFFAOYSA-N,COc1ccc(C=C2Oc3cc(OC)c(O)c(OC)c3C2=O)cc1,COCONUT,CNP0195718.0,coverage,True,328.32,3.034,74.22,1,6,4,2,0.167,0.87
OVMFOVNOXASTPA-VYUBKLCTSA-N,O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c([C@@H]3OC[C@H](O)[C@H](O)[C@H]3O)c(O)c12,COCONUT,CNP0354243.1,coverage,True,564.5,-1.754,250.97,10,14,4,3,0.423,0.169
SBHXYTNGIZCORC-ZDUSSCGKSA-N,O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,COCONUT,CNP0229912.1,coverage,True,288.26,2.216,107.22,4,6,1,2,0.133,0.599
CAENGMLSMONNBU-ZYYBLVPSSA-N,C[C@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,COCONUT,CNP0220455.1,coverage,True,610.52,-1.687,269.43,10,16,6,3,0.444,0.14
FKIYLTVJPDLUDL-WCDRIBADSA-N,C[C@H]1O[C@H](OC[C@H]2O[C@@H](Oc3cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc4c3)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O,COCONUT,CNP0223007.1,coverage,True,578.52,-1.098,228.97,8,14,6,3,0.444,0.174
HJBUYKZTEBZNSH-BDHDDQLPSA-N,O=C1CC(c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]3O)ccc21,COCONUT,CNP0250889.1,coverage,True,418.4,0.277,145.91,5,9,4,2,0.381,0.472
VLFKNLZNDSEVBZ-BTWXELLASA-N,O=C(O[C@@H]1Cc2c(O)cc(O)c([C@H]3c4c(O)cc(O)cc4O[C@H](c4ccc(O)c(O)c4)[C@@H]3O)c2O[C@@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,COCONUT,CNP0215998.1,coverage,True,730.63,3.977,287.52,12,16,5,5,0.162,0.09
JPUKWEQWGBDDQB-QSOFNFLRSA-N,O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,COCONUT,CNP0187953.2,coverage,True,448.38,-0.244,190.28,7,11,4,3,0.286,0.279
MOJZMWJRUKIQGL-WNCKYJNFSA-N,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)[C@@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@@H](O)[C@@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,COCONUT,CNP0173918.1,coverage,True,866.78,4.444,331.14,15,18,5,6,0.2,0.106
BBFYUPYFXSSMNV-HMGRVEAOSA-N,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12,COCONUT,CNP0396336.1,coverage,True,464.38,-0.539,210.51,8,12,4,3,0.286,0.229
ARGKVCXINMKCAZ-UZRWAPQLSA-N,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)cc3O2)cc1O,COCONUT,CNP0320778.1,coverage,True,610.57,-1.157,234.29,8,15,7,2,0.536,0.185
KXOPSQZLBRPJGX-HUPILUNVSA-N,CC(=O)OC[C@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@@H](O)[C@H](Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)O[C@@H]2C)[C@H](O)[C@@H](O)[C@@H]1O,COCONUT,CNP0234852.1,coverage,True,636.56,-0.822,255.27,8,16,7,3,0.448,0.147
UIDGLYUNOUKLBM-OPUWVCDQSA-N,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO[C@H]3O[C@H](C)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H](O)[C@H](O)[C@H]2O)ccc1O,COCONUT,CNP0268736.1,coverage,True,624.55,-1.384,258.43,9,16,7,3,0.464,0.147
FTVWIRXFELQLPI-ZDUSSCGKSA-N,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21,COCONUT,CNP0218028.1,coverage,True,272.26,2.51,86.99,3,5,1,2,0.133,0.742
GWRFNPJGKCUUSJ-UHFFFAOYSA-N,COc1cc(O)c2c(=O)cc(-c3c(O)cccc3O)oc2c1OC,COCONUT,CNP0220553.0,coverage,True,330.29,2.594,109.36,3,7,3,3,0.118,0.677
LKZDFKLGDGSGEO-MFHBIXLNSA-N,O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,COCONUT,CNP0246678.1,coverage,True,610.52,-2.42,269.43,10,16,7,3,0.444,0.133
WZAXZHIVHPRTIU-SESKGTGWSA-N,COc1cc(/C=C\C(=O)OC[C@H]2O[C@@H](O[C@@H]3[C@H](O)[C@H](O)[C@@H](CO)O[C@H]3c3c(OC)cc4oc(-c5ccc(O)cc5)cc(=O)c4c3O)[C@H](O)[C@H](O)[C@@H]2O)ccc1O,COCONUT,CNP0257222.1,coverage,True,784.72,0.197,284.73,9,18,11,4,0.368,0.073
ZSPZNFOLWQEVQJ-UHFFFAOYSA-N,COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2OC)cc1O,COCONUT,CNP0255161.0,coverage,True,330.29,2.594,109.36,3,7,3,3,0.118,0.677
GMISZFQPFDAPGI-CVJZBMGUSA-N,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc2c(c1O)C[C@@H](O)[C@@H](c1ccc(O)c(O)c1)O2,COCONUT,CNP0205561.1,coverage,True,578.53,2.995,220.76,10,12,3,4,0.2,0.159
CXQWRCVTCMQVQX-LSDHHAIUSA-N,O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O,COCONUT,CNP0268073.2,coverage,True,304.25,1.186,127.45,5,7,1,2,0.133,0.501
BJBUTJQYZDYRMJ-UHFFFAOYSA-N,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(O)cc3)oc2c1,COCONUT,CNP0317021.0,coverage,True,314.29,2.888,89.13,2,6,3,3,0.118,0.772
NPLTVGMLNDMOQE-NSHDSACASA-N,O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)c(O)c(O)c21,COCONUT,CNP0261817.1,coverage,True,288.26,2.216,107.22,4,6,1,2,0.133,0.599
DJOJDHGQRNZXQQ-AWEZNQCLSA-N,COc1cc(O)c2c(c1)O[C@H](c1ccc(O)cc1)CC2=O,COCONUT,CNP0163749.1,coverage,True,286.28,2.813,75.99,2,5,2,2,0.188,0.887
BXWABJPTCUDBMM-NNJCKQBNSA-N,O=C(O[C@@H]1[C@@H](c2c(O)cc(O)c3c2O[C@H](c2ccc(O)c(O)c2)[C@@H](O)C3)c2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,COCONUT,CNP0243885.1,coverage,True,730.63,3.977,287.52,12,16,5,5,0.162,0.09
PVSHCMCDBFRZFY-UHFFFAOYSA-N,COc1c(OC)c(O)c2c(=O)cc(-c3cc(O)ccc3O)oc2c1OC,COCONUT,CNP0238478.0,coverage,True,360.32,2.603,118.59,3,8,4,3,0.167,0.608
HRGUSFBJBOKSML-UHFFFAOYSA-N,COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc(OC)c1O,COCONUT,CNP0147465.0,coverage,True,330.29,2.594,109.36,3,7,3,3,0.118,0.677
KRFBMPVGAYGGJE-UHFFFAOYSA-N,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)c(OC)c3o2)cc1,COCONUT,CNP0162074.0,coverage,True,344.32,2.897,98.36,2,7,4,3,0.167,0.751
NMGVHLDIHNFGQB-OTCPXFHUSA-N,COc1cc(O)c2c(=O)c(O[C@@H]3O[C@H](CO[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@H]4O)[C@H](O)[C@H](O)[C@H]3O)c(-c3ccc(O)c(O)c3)oc2c1,COCONUT,CNP0124825.1,coverage,True,770.69,-2.532,317.35,11,20,9,3,0.559,0.1
UYCWETIUOAGWIL-UHFFFAOYSA-N,COc1ccc(-c2cc(=O)c3c(OC)cc(OC)c(OC)c3o2)cc1OC,COCONUT,CNP0103410.0,coverage,True,372.37,3.503,76.36,0,7,6,3,0.25,0.655
FIAAVMJLAGNUKW-VQVVXJKKSA-N,O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12,COCONUT,CNP0106966.1,coverage,True,594.52,-2.393,271.2,11,15,5,3,0.444,0.147
YNWXJFQOCHMPCK-JDXDZIROSA-N,O=C(/C=C/c1ccc(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1)c1ccc(O)cc1O,COCONUT,CNP0367211.1,coverage,True,418.4,0.173,156.91,6,9,6,2,0.286,0.284
RIGYMJVFEJNCKD-UHFFFAOYSA-N,COc1ccc(-c2oc3cc(OC)c(OC)c(O)c3c(=O)c2OC)cc1OC,COCONUT,CNP0348920.0,coverage,True,388.37,3.209,96.59,1,8,6,3,0.25,0.688
GSSOWCUOWLMMRJ-UHFFFAOYSA-N,O=c1c(-c2ccc(O)cc2O)coc2cc(O)cc(O)c12,COCONUT,CNP0287703.0,coverage,True,286.24,2.282,111.13,4,6,1,3,0.0,0.546
HUOOMAOYXQFIDQ-UHFFFAOYSA-N,COc1ccc(-c2cc(=O)c3c(O)cc(O)c(-c4cc(-c5cc(=O)c6c(O)cc(O)cc6o5)ccc4OC)c3o2)cc1,COCONUT,CNP0416274.0,coverage,True,566.52,5.74,159.8,4,10,5,6,0.062,0.203
SAMBWAJRKKEEOR-UHFFFAOYSA-N,COc1c(OC)c(O)c2c(=O)cc(-c3ccc(O)cc3)oc2c1OC,COCONUT,CNP0149550.0,coverage,True,344.32,2.897,98.36,2,7,4,3,0.167,0.751
ABRULANJVVJLFI-DGHBBABESA-N,COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(O)c1[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,COCONUT,CNP0186061.1,coverage,True,446.41,0.395,170.05,6,10,4,3,0.318,0.33
RPMNUQRUHXIGHK-PYXJVEIZSA-N,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc4c3)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,COCONUT,CNP0361201.1,coverage,True,578.52,-1.098,228.97,8,14,6,3,0.444,0.174
JGUZGNYPMHHYRK-UHFFFAOYSA-N,COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2c1,COCONUT,CNP0330206.0,coverage,True,316.27,2.291,120.36,4,7,2,3,0.062,0.535
KVSCSPAYYVSPTI-UHFFFAOYSA-N,COc1cc2occ(-c3ccc(O)cc3)c(=O)c2c(OC)c1O,COCONUT,CNP0328739.0,coverage,True,314.29,2.888,89.13,2,6,3,3,0.118,0.772
VCCNKWWXYVWTLT-CYZBKYQRSA-N,COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)cc3o2)cc1O,COCONUT,CNP0371290.1,coverage,True,608.55,-1.09,238.2,8,15,7,3,0.464,0.159
MQSZRBPYXNEFHF-UHFFFAOYSA-N,COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)cc3)oc2c1,COCONUT,CNP0338598.0,coverage,True,300.27,2.585,100.13,3,6,2,3,0.062,0.672
NLZCOTZRUWYPTP-WHCFWRGISA-N,COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)cc3o2)cc1,COCONUT,CNP0358696.1,coverage,True,446.41,0.353,159.05,5,10,5,3,0.318,0.37
MMDUKUSNQNWVET-VYUBKLCTSA-N,O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3OC[C@H](O)[C@H](O)[C@H]3O)c(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12,COCONUT,CNP0217099.1,coverage,True,564.5,-1.754,250.97,10,14,4,3,0.423,0.169
KYQZWONCHDNPDP-QNDFHXLGSA-N,O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc12,COCONUT,CNP0117429.2,coverage,True,416.38,0.344,149.82,5,9,4,3,0.286,0.406
WEPBGSIAWZTEJR-UHFFFAOYSA-N,COc1c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c2c1=O,COCONUT,CNP0115195.0,coverage,True,316.27,2.291,120.36,4,7,2,3,0.062,0.535
JGXFMIJHKASCIZ-LDBVRRDLSA-N,COc1cc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc(OC)c1O,COCONUT,CNP0109668.1,coverage,True,492.43,0.067,188.51,6,12,6,3,0.348,0.272
ZZAJQOPSWWVMBI-UHFFFAOYSA-N,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1O,COCONUT,CNP0121394.0,coverage,True,284.27,2.88,79.9,2,5,2,3,0.062,0.756
PEFNSGRTCBGNAN-QNDFHXLGSA-N,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12,COCONUT,CNP0199950.1,coverage,True,448.38,-0.245,190.28,7,11,4,3,0.286,0.261
OPJZLUXFQFQYAI-KHPGOBPMSA-N,O=c1c(O[C@@H]2O[C@@H]([C@H](O)CO)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,COCONUT,CNP0189246.1,coverage,True,464.38,-0.539,210.51,8,12,5,3,0.286,0.224
FOHXFLPXBUAOJM-QUCXHVEGSA-N,O=c1c(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,COCONUT,CNP0237115.1,coverage,True,480.38,-0.833,230.74,9,13,4,3,0.286,0.208
XFZJEEAOWLFHDH-AVFWISQGSA-N,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)[C@@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,COCONUT,CNP0192174.2,coverage,True,578.53,2.995,220.76,10,12,3,4,0.2,0.159
IXCUTZUASDSIJO-UHFFFAOYSA-N,COc1cc(-c2cc(=O)c3c(O)c(CC=C(C)C)c(O)cc3o2)ccc1O,COCONUT,CNP0158857.0,coverage,True,368.39,4.094,100.13,3,6,4,3,0.19,0.6
SSXJHQZOHUYEGD-UHFFFAOYSA-N,COc1ccc(-c2oc3c(OC)c(OC)c(OC)c(OC)c3c(=O)c2OC)cc1OC,COCONUT,CNP0180965.0,coverage,True,432.43,3.52,94.82,0,9,8,3,0.318,0.53
BXWABJPTCUDBMM-RJPGRGRJSA-N,O=C(O[C@H]1[C@H](c2c(O)cc(O)c3c2O[C@H](c2ccc(O)c(O)c2)[C@H](O)C3)c2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,COCONUT,CNP0243885.2,coverage,True,730.63,3.977,287.52,12,16,5,5,0.162,0.09
VCCRNZQBSJXYJD-UHFFFAOYSA-N,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,COCONUT,CNP0236338.0,coverage,True,270.24,2.577,90.9,3,5,1,3,0.0,0.632
SOEDEYVDCDYMMH-UHFFFAOYSA-N,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)ccc12,COCONUT,CNP0163085.0,coverage,True,302.24,1.988,131.36,5,7,1,3,0.0,0.434
GMISZFQPFDAPGI-ZBRHZRBFSA-N,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)[C@@H]2c1c(O)cc2c(c1O)C[C@H](O)[C@@H](c1ccc(O)c(O)c1)O2,COCONUT,CNP0205561.2,coverage,True,578.53,2.995,220.76,10,12,3,4,0.2,0.159
POQICXMTUPVZMX-UXYNSRGZSA-N,O=c1c(O[C@@H]2O[C@@H](CO)[C@H](O)[C@H]2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,COCONUT,CNP0223975.1,coverage,True,418.35,0.395,170.05,6,10,4,3,0.25,0.348
