inchikey,canonical_smiles,source,source_id,role,is_flavonoid_core,mw,clogp,tpsa,hbd,hba,rotatable_bonds,aromatic_rings,fraction_csp3,qed
PLMAPPWZOQMTBI-XUTJKUGGSA-N,COCCC(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(C#N)c3)CC2)CC1,DrugBank,DB16302,evaluation,False,398.55,2.782,68.6,1,5,8,1,0.652,0.729
PXJBHEHFVQVDDS-UHFFFAOYSA-N,CC1=CN2CCS(=O)(=O)N=C2C(c2ccc(OC3CCCCC3)cc2)=N1,DrugBank,DB16304,evaluation,False,373.48,3.106,71.33,0,5,3,1,0.474,0.816
LSXUTRRVVSPWDZ-MKKUMYSQSA-N,CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)CC(C)C)CC[C@H]2CC[C@@H](C(=O)NC(c3ccccc3)c3ccccc3)N2C1=O,DrugBank,DB16305,evaluation,False,561.73,2.623,110.85,3,5,9,2,0.5,0.436
NHTGHBARYWONDQ-UHFFFAOYSA-N,CC(N)(Cc1ccc(O)cc1)C(=O)O,DrugBank,DB16306,evaluation,False,195.22,0.737,83.55,3,3,3,1,0.3,0.664
LECZXZOBEZITCL-UHFFFAOYSA-N,Cc1nc(Nc2ccc(F)cc2)nc(N2CCc3ccccc3C2C)c1C,DrugBank,DB16308,evaluation,False,362.45,5.1,41.05,1,4,3,3,0.273,0.704
FBQUXLIJKPWCAO-AZIFJQEOSA-N,COCc1cccc(C[C@H](O)/C=C/[C@H]2[C@H](O)CC(=O)[C@@H]2CCSCCCC(=O)OC)c1,DrugBank,DB16315,evaluation,False,450.6,2.935,93.06,2,7,13,1,0.583,0.271
LZLBRISQTJVZNP-UHFFFAOYSA-N,CCc1ccc(N(CC(C)C)S(=O)(=O)c2ccc(OCC3CCOCC3)c(CO)c2)cc1,DrugBank,DB16319,evaluation,False,461.62,4.398,76.07,1,5,10,2,0.52,0.568
ZUMNJDGBYXHASJ-UHFFFAOYSA-N,CCOC(=O)Cn1nc(C(F)(F)F)cc1-c1ccc(-c2cccc(S(C)(=O)=O)c2)cc1,DrugBank,DB16320,evaluation,False,452.45,4.203,78.26,0,5,6,3,0.238,0.524
JIYXOJFSPOFZPY-UHFFFAOYSA-N,CCc1c(C)cc(C(=O)NC2(C(=O)O)CCCCC2)c(=O)n1Cc1ccc(F)cc1,DrugBank,DB16321,evaluation,False,414.48,3.424,88.4,2,3,6,2,0.435,0.758
HTCJUBZBSJQWBW-AWEZNQCLSA-N,CCCC[C@@](C)(CO)Nc1nc(N)nc2cc(F)cnc12,DrugBank,DB16324,evaluation,False,293.35,2.099,96.95,3,6,6,2,0.5,0.754
GWVQGVCXFNYGFP-PFHKOEEOSA-N,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)ncnc32)[C@H](O)[C@@H]1O,DrugBank,DB16325,evaluation,False,376.42,-0.064,134.42,4,8,5,2,0.647,0.57
VPVOXUSPXFPWBN-VKHMYHEASA-N,C[C@H](O)C(=O)C1=Nc2c([nH]c(N)nc2=O)NC1,DrugBank,DB16326,evaluation,False,237.22,-1.2,133.46,4,7,2,1,0.333,0.51
XGVXKJKTISMIOW-ZDUSSCGKSA-N,Cc1n[nH]cc1-c1cc2nc([C@@H]3CC4CCN3CC4)[nH]c(=O)c2s1,DrugBank,DB16330,evaluation,False,341.44,2.84,77.67,2,5,2,3,0.471,0.751
AGBSXNCBIWWLHD-FQEVSTJZSA-N,COc1ncc(-c2nc3c(n2C(C)C)[C@H](c2ccc(Cl)cc2)N(c2cc(Cl)cn(C)c2=O)C3=O)c(OC)n1,DrugBank,DB16331,evaluation,False,555.42,4.694,104.37,0,7,6,4,0.269,0.34
ZUGQWAYOWCBWGM-UHFFFAOYSA-N,Cc1cc(SCc2sc(-c3ccc(C(F)(F)F)cc3F)nc2C)ccc1OC(C)(C)C(=O)O,DrugBank,DB16332,evaluation,False,499.55,7.119,59.42,1,5,7,3,0.304,0.277
LZYWLEPSQNXESC-KUHUBIRLSA-N,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(C(=O)N[C@@H]1CCCNC1)O2,DrugBank,DB16333,evaluation,False,332.44,2.269,70.59,3,4,2,1,0.632,0.777
NBPVNGWRLGHULH-CSOWVJSESA-N,CCC(CC)C(=O)OCOC(=O)C1=C(S[C@H]2CC[S@@+]([O-])C2)S[C@@H]2[C@@H]([C@@H](C)O)C(=O)N12,DrugBank,DB16335,evaluation,False,477.63,1.802,116.2,1,9,9,0,0.737,0.23
PFZUWUXKQPRWAL-NOLJZWGESA-N,NCCN[C@H]1CC[C@H](CC(=O)N[C@H]2Cc3cccc(C(=O)O)c3OB2O)CC1,DrugBank,DB16338,evaluation,False,389.26,0.321,133.91,5,6,7,1,0.579,0.424
VITDDUXZOHEQMU-BYSUZVQFSA-N,CCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@H]1O[C@H](CNC(C)=O)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@H](O)CCCCCCCCCCCCCC,DrugBank,DB16339,evaluation,False,871.34,9.847,177.81,7,9,43,0,0.96,0.029
ODGCEQLVLXJUCC-UHFFFAOYSA-N,F[B-](F)(F)F,DrugBank,DB16340,evaluation,False,86.8,1.3,0.0,0,0,0,0,0.0,0.308
VYLOOGHLKSNNEK-PIIMJCKOSA-N,O=C(O)c1cc(F)c2nc(N3[C@@H]4CC[C@H]3C[C@@H](OCc3c(-c5ccccc5OC(F)(F)F)noc3C3CC3)C4)sc2c1,DrugBank,DB16343,evaluation,False,603.59,7.281,97.92,1,8,8,4,0.414,0.21
JHCFQXNWYDLBOG-UHFFFAOYSA-N,O=C1c2cc3nnn(CCc4cccc(F)c4)c(=O)c3cc2OCN1C1CC1,DrugBank,DB16344,evaluation,False,380.38,2.128,77.32,0,5,4,3,0.3,0.693
ISAKRJDGNUQOIC-AZXPZELESA-N,O=c1cc[nH][13c](=O)[nH]1,DrugBank,DB16345,evaluation,False,113.08,-0.937,65.72,2,2,0,1,0.0,0.456
ZEYYDOLCHFETHQ-JOCHJYFZSA-N,O=C(O)[C@@H](c1ccc(OCc2ccc3ccccc3n2)cc1)C1CCCC1,DrugBank,DB16346,evaluation,False,361.44,5.172,59.42,1,3,6,3,0.304,0.658
ZZWJKLGCDHYVMB-XGBAOLAVSA-N,C[C@@H](NC(=O)C(C)(F)F)[C@@H](Oc1ccc2c(cnn2-c2cccc(C(=O)N[C@@H]3CCOC3)c2)c1)c1ccc2c(c1)OCCO2,DrugBank,DB16347,evaluation,False,606.63,4.595,112.94,2,7,9,4,0.344,0.287
GNHHCBSBCDGWND-KRWDZBQOSA-N,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sc(OC(C)=O)cc2C1,DrugBank,DB16349,evaluation,False,379.87,3.599,55.84,0,6,4,2,0.333,0.76
HXTGXYRHXAGCFP-OAQYLSRUSA-N,COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,DrugBank,DB16351,evaluation,False,373.47,3.831,41.93,1,4,7,2,0.455,0.801
KWJDHELCGJFUHW-SFTDATJTSA-N,COC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(NS(=O)(=O)O)cc1)c1csc(-c2cccs2)n1,DrugBank,DB16353,evaluation,False,586.72,4.454,146.72,4,8,11,4,0.192,0.19
MTQZSJFDXWEENV-TUFLPTIASA-N,c1cc2nc(c1)CN[C@H]1CCCC[C@@H]1NCCN[C@H]1CCCC[C@@H]1NC2,DrugBank,DB16354,evaluation,False,357.55,2.076,61.01,4,5,0,1,0.762,0.573
AZSRSNUQCUDCGG-UHFFFAOYSA-N,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,DrugBank,DB16390,evaluation,False,585.71,5.075,113.85,2,9,12,4,0.312,0.174
FOHWAQGURRYJFK-ONEGZZNKSA-N,C(=C\c1cccs1)/c1cc[nH]n1,DrugBank,DB16397,evaluation,False,176.24,2.642,28.68,1,2,2,2,0.0,0.748
SFHMWDMKUYVSQJ-VECBPBMLSA-N,CC(=O)N1CCC2(CC1)c1cc(C#C[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)ccc1-c1ccc(C#C[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)cc12,DrugBank,DB16400,evaluation,False,649.69,-2.017,200.61,8,11,2,2,0.514,0.167
OPJZLUXFQFQYAI-GNPVFZCLSA-N,O=c1c(O[C@@H]2O[C@H]([C@H](O)CO)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,DrugBank,DB16403,evaluation,True,464.38,-0.539,210.51,8,12,5,3,0.286,0.224
RECUKUPTGUEGMW-UHFFFAOYSA-N,Cc1ccc(C(C)C)cc1O,DrugBank,DB16404,evaluation,False,150.22,2.824,20.23,1,1,1,1,0.4,0.652
LXRZVMYMQHNYJB-UNXOBOICSA-N,Cc1sc(C(=O)c2cncnc2N[C@@H]2C[C@H](COS(N)(=O)=O)[C@@H](O)C2)cc1[C@@H]1NCCc2ccc(Cl)cc21,DrugBank,DB16406,evaluation,False,578.12,2.738,156.53,4,10,8,3,0.4,0.295
KTOLOIKYVCHRJW-XZMZPDFPSA-N,[N-]=[N+]=N[C@]1(CO)O[C@@H](n2ccc(N)nc2=O)[C@@H](F)[C@@H]1O,DrugBank,DB16407,evaluation,False,286.22,-0.948,159.36,3,7,3,1,0.556,0.369
QYCXWOACFWMQFO-WZWZCULESA-N,COc1cc2c(c(OC)n1)[C@]1(O)[C@H](O)[C@H](CN(C)C)[C@@H](c3ccccc3)[C@]1(c1ccc(C#N)cc1)O2,DrugBank,DB16408,evaluation,False,487.56,2.782,108.07,2,8,6,3,0.357,0.547
RAHZWNYVWXNFOC-UHFFFAOYSA-N,O=S=O,DrugBank,DB16426,evaluation,False,64.06,-0.67,34.14,0,2,0,0,0.0,0.374
DHNGCHLFKUPGPX-RMKNXTFCSA-N,CCOC(=O)/C=C/c1ccc(OC)cc1,DrugBank,DB16440,evaluation,False,206.24,2.272,35.53,0,3,4,1,0.25,0.56
XBBRLCXCBCZIOI-DLBZAZTESA-N,Nc1nnc(CN[C@@H]2C[C@H]2c2ccc(OCc3ccccc3)cc2)o1,DrugBank,DB16446,evaluation,False,336.4,2.877,86.2,2,6,7,3,0.263,0.69
KEQHJBNSCLWCAE-UHFFFAOYSA-N,CC1=CC(=O)C(C(C)C)=CC1=O,DrugBank,DB16447,evaluation,False,164.2,1.667,34.14,0,2,1,0,0.4,0.552
KSFOVUSSGSKXFI-UHFFFAOYSA-L,C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)[O-])C(CCC(=O)[O-])=C4C)c(C)c3C=C,DrugBank,DB16449,evaluation,False,560.65,4.835,137.62,2,6,8,3,0.235,0.405
QVXSJSXAVQJXOV-UHFFFAOYSA-N,CC(C)(C)NC1CCN(c2cc(NCc3ccc(Cl)cc3)nc3ccccc23)CC1,DrugBank,DB16458,evaluation,False,423.0,5.857,40.19,2,4,5,3,0.4,0.54
WQGVHOVEXMOLOK-UHFFFAOYSA-N,COc1cc(C(=O)c2c[nH]c(-c3c[nH]c4ccccc34)n2)cc(OC)c1OC,DrugBank,DB16462,evaluation,False,377.4,3.815,89.23,2,5,6,4,0.143,0.499
VQIIUJSNIKEMCK-MHZLTWQESA-N,CCc1cc(O)ccc1-c1ccc2c(-c3nc4c([nH]3)C[C@@H](C(=O)N3CC(N(C)C)C3)N(C(C)C)C4)n[nH]c2c1,DrugBank,DB16463,evaluation,False,527.67,3.796,104.38,3,6,6,4,0.433,0.352
QQMKTHUGOQDEIL-UHFFFAOYSA-N,Cc1cccc(F)c1C(=O)Nc1cnc(-c2cc3c(cc2Cl)OC(F)(F)O3)cn1,DrugBank,DB16466,evaluation,False,421.76,4.818,73.34,1,5,3,3,0.105,0.656
XUZICJHIIJCKQQ-ZDUSSCGKSA-N,CN1C(=O)[C@@H](NC(=O)c2nnc(Cc3ccccc3)[nH]2)COc2cccnc21,DrugBank,DB16492,evaluation,False,378.39,0.944,113.1,2,6,4,3,0.211,0.699
BOWVQLFMWHZBEF-KTKRTIGZSA-N,CCCCCCCC/C=C\CCCCCCCC(=O)NCCO,DrugBank,DB16495,evaluation,False,325.54,5.132,49.33,2,2,17,0,0.85,0.287
BJXYHBKEQFQVES-NWDGAFQWSA-N,N#Cc1ccc(N2C[C@H](N)C[C@H](C(F)(F)F)C2)c2cccnc12,DrugBank,DB16501,evaluation,False,320.32,2.822,65.94,1,4,1,2,0.375,0.877
FQPQMJULRZINPV-UHFFFAOYSA-N,Cc1cnc(-c2ccnc(C(C)(C)O)n2)cc1-n1c(C)cc(OCc2ncc(F)cc2F)c(Cl)c1=O,DrugBank,DB16502,evaluation,False,513.93,4.439,103.02,1,7,6,4,0.24,0.406
WHBMMWSBFZVSSR-UHFFFAOYSA-N,CC(O)CC(=O)O,DrugBank,DB16506,evaluation,False,104.1,-0.158,57.53,2,2,2,0,0.75,0.512
ZMQSLMZOWVGBSM-GXTWGEPZSA-N,CC(C)C[C@H](CO)Nc1nc(S[C@@H](C)c2ccccc2)nc2nc(N)sc12,DrugBank,DB16511,evaluation,False,403.58,4.341,96.95,3,8,8,3,0.421,0.38
FQKALOFOWPDTED-WBAXXEDZSA-N,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(=O)COP(=O)(O)O)cc12,DrugBank,DB16514,evaluation,False,552.52,1.01,196.15,6,7,13,2,0.5,0.197
QLGIFPJNYPWBMQ-UHFFFAOYSA-N,CCOC(=O)c1ccc(NC(=O)CN2CCCCC2)cc1,DrugBank,DB16527,evaluation,False,290.36,2.288,58.64,1,4,5,1,0.5,0.845
KZZQSQPXTWSHLI-UHFFFAOYSA-N,CC(=C(CCO)SCOC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,DrugBank,DB16535,evaluation,False,416.5,2.487,118.64,2,8,10,2,0.3,0.344
MJPPGVVIDGQOQT-HWKANZROSA-N,O=[N+]([O-])/C(Br)=C/c1ccc(Br)o1,DrugBank,DB16547,evaluation,False,296.9,3.012,56.28,0,3,2,1,0.0,0.479
MCMNRKCIXSYSNV-UHFFFAOYSA-N,[O]=[Zr]=[O],DrugBank,DB16552,evaluation,False,123.22,-0.24,34.14,0,2,0,0,0.0,0.445
QQZWEECEMNQSTG-UHFFFAOYSA-N,CCON=O,DrugBank,DB16560,evaluation,False,75.07,0.704,38.66,0,3,2,0,1.0,0.358
HLFSDGLLUJUHTE-UHFFFAOYSA-N,c1ccc(C2CN3CCSC3=N2)cc1,DrugBank,DB16561,evaluation,False,204.3,2.146,15.6,0,3,1,1,0.364,0.696
YVQVOQKFMFRVGR-VGOFMYFVSA-N,O=C1OC(CN2CCOCC2)CN1/N=C/c1ccc([N+](=O)[O-])o1,DrugBank,DB16567,evaluation,False,324.29,0.675,110.65,0,8,5,1,0.538,0.445
SNFVHLQYHFQOEP-UHFFFAOYSA-N,Cc1c(-c2[nH]c3ccc(C4CCN(CC(N)=O)CC4)cc3c2C(C)C)cn2ncnc2c1C,DrugBank,DB16580,evaluation,False,444.58,4.283,92.31,2,4,5,4,0.423,0.48
MEFBJEMVZONFCJ-GNPPXRDPSA-N,[O]=[99Mo](=[O])([O-])[O-],DrugBank,DB16587,evaluation,False,162.9,-2.618,80.26,0,4,0,0,0.0,0.366
KWGKDLIKAYFUFQ-UHFFFAOYSA-M,[Li][Cl],DrugBank,DB16607,evaluation,False,42.39,0.309,0.0,0,0,0,0,0.0,0.342
HLIXOCXUWGDBNP-ZDUSSCGKSA-N,CN(Cc1cnc2nc(N)[nH]c(=O)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,DrugBank,DB16620,evaluation,False,455.43,-0.02,204.49,5,9,9,3,0.25,0.29
JYTUSYBCFIZPBE-AMTLMPIISA-N,O=C(O)[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,DrugBank,DB16621,evaluation,False,358.3,-5.669,217.6,9,11,8,0,0.917,0.198
QGLWBTPVKHMVHM-KTKRTIGZSA-N,CCCCCCCC/C=C\CCCCCCCCN,DrugBank,DB16622,evaluation,False,267.5,5.983,26.02,1,1,15,0,0.889,0.286
ZHOWHMXTJFZXRB-UHFFFAOYSA-N,CNCC(O)c1cccc(NS(C)(=O)=O)c1,DrugBank,DB16623,evaluation,False,244.32,0.311,78.43,3,4,5,1,0.4,0.696
GBECUEIQVRDUKB-RYDPDVNUSA-M,[Cl][201Tl],DrugBank,DB16624,evaluation,False,236.42,0.309,0.0,0,0,0,0,0.0,0.531
HHENOUDBWKNPAB-BNCSLUSBSA-N,CCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]32)C1,DrugBank,DB16625,evaluation,False,400.6,6.401,43.37,0,3,6,0,0.846,0.294
YQZNKYXGZSVEHI-VXKWHMMOSA-N,CCOC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)[C@@H](N)Cc1ccc(N(CCCl)CCCl)cc1,DrugBank,DB16627,evaluation,False,498.43,3.27,84.66,2,5,13,2,0.417,0.327
CZAKJJUNKNPTTO-AJFJRRQVSA-N,Nc1nc(=O)c2c([nH]1)N[C@@H]1O[C@@H]3COP(=O)(O)O[C@@H]3C(O)(O)[C@@H]1N2,DrugBank,DB16628,evaluation,False,363.22,-2.52,201.28,7,11,0,1,0.6,0.189
UBZPNQRBUOBBLN-PWRODBHTSA-N,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1C(=O)OC[n+]1cccc(C(=O)N[C@@H](CO)C(=O)[O-])c1,DrugBank,DB16629,evaluation,False,499.52,-0.28,149.18,2,8,9,2,0.4,0.353
KUKNLWUAKYIWDI-UHFFFAOYSA-N,CC(C)NCC(O)CNC(C)C,DrugBank,DB16631,evaluation,False,174.29,0.343,44.29,3,3,6,0,1.0,0.544
RGUVUPQQFXCJFC-UHFFFAOYSA-N,CCCCCCCC(=O)NO,DrugBank,DB16634,evaluation,False,159.23,1.852,49.33,2,2,6,0,0.875,0.353
ARIWANIATODDMH-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)OCC(O)CO,DrugBank,DB16635,evaluation,False,274.4,2.804,66.76,2,4,13,0,0.933,0.4
HHCSNTXVZDWIGT-CMDGGOBGSA-N,Cc1ccsc1C(=O)Nc1cc(CN2CCN(C(=O)CO)CC2)ccc1/C=C/c1n[nH]c2ccccc12,DrugBank,DB16637,evaluation,False,515.64,3.992,101.56,3,6,7,4,0.25,0.346
DOEOECWDNSEFDN-UHFFFAOYSA-N,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C4CC4)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,DrugBank,DB16640,evaluation,False,525.66,5.308,87.55,2,7,11,4,0.3,0.257
BZZKEPGENYLQSC-FIBGUPNXSA-N,[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,DrugBank,DB16650,evaluation,False,425.47,1.732,135.95,3,8,7,3,0.3,0.521
VFVAQKKPFOPZEA-UHFFFAOYSA-N,Nc1nccc(-c2ccc(O)c(-c3ccnc(N)n3)n2)n1,DrugBank,DB16652,evaluation,False,281.28,0.866,136.72,3,8,2,3,0.0,0.629
VXBAJLGYBMTJCY-NSCUHMNNSA-N,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,DrugBank,DB16656,evaluation,False,372.47,4.658,50.28,1,5,0,3,0.217,0.582
QLRRJMOBVVGXEJ-XHSDSOJGSA-N,NC(=O)[C@H]1CCN(c2ncnc(N)c2F)C[C@@H]1N1CCC[C@@H](Nc2cc(Cl)cc(C(F)(F)F)c2)C1=O,DrugBank,DB16657,evaluation,False,529.93,2.653,130.47,3,7,5,2,0.455,0.508
DADAEARVGOQWHV-OSYLJGHBSA-N,Cc1cc(Nc2cc3ncccc3c(N[C@@H]3C[C@H]4CC[C@@H](C3)N4CCC#N)n2)n[nH]1,DrugBank,DB16660,evaluation,False,402.51,3.726,105.55,3,7,6,3,0.455,0.577
YNDMEEULGSTYJT-LURJTMIESA-N,N[C@@H](Cc1ccc(OP(=O)(O)O)c(O)c1)C(=O)O,DrugBank,DB16683,evaluation,False,277.17,-0.182,150.31,5,5,5,1,0.222,0.465
GUHFUVLKYSQIOQ-UHFFFAOYSA-N,CC(C)(O)c1nc2ccc(Cl)cc2cc1N,DrugBank,DB16688,evaluation,False,236.7,2.698,59.14,2,3,1,2,0.25,0.8
CLIQCDHNPDMGSL-HNNXBMFYSA-N,Cc1nc2cc(C(=O)N(C)C)cc(O[C@H]3CCOc4cc(F)cc(F)c43)c2[nH]1,DrugBank,DB16690,evaluation,False,387.39,3.754,67.45,1,4,3,3,0.3,0.743
LIENCHBZNNMNKG-OJFNHCPVSA-N,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C,DrugBank,DB16691,evaluation,False,499.53,1.097,131.4,3,5,6,0,0.783,0.504
NCRMKIWHFXSBGZ-CNBXIYLPSA-N,C[C@H]([C@H](C(=O)Nc1cc([C@@H](CC(=O)O)C2CC2)ccc1Cl)c1ccc(Cl)cc1)C(F)(F)F,DrugBank,DB16700,evaluation,False,488.33,6.882,66.4,2,2,8,2,0.391,0.426
GNUXVOXXWGNPIV-UHFFFAOYSA-N,CC(C)c1c(CN(C)C(C)Cc2ccccc2)n(C)n(-c2ccccc2)c1=O,DrugBank,DB16702,evaluation,False,377.53,4.362,30.17,0,2,7,3,0.375,0.612
GKHIVNAUVKXIIY-UHFFFAOYSA-N,CC(C)NC(=O)COc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1,DrugBank,DB16703,evaluation,False,452.52,4.82,104.82,3,6,7,5,0.154,0.327
BISPBXFUKNXOQY-RITPCOANSA-N,CC1=C[C@@H]2CN(C(=O)N2OS(=O)(=O)O)[C@@H]1C(N)=O,DrugBank,DB16704,evaluation,False,277.26,-1.359,130.24,2,5,3,0,0.5,0.484
ORQGHAJIWGGFJK-UHFFFAOYSA-N,O=C(O)Cc1nn(Cc2nc3cc(C(F)(F)F)ccc3s2)c(=O)c2cscc12,DrugBank,DB16707,evaluation,False,425.41,3.762,85.08,1,6,4,4,0.176,0.538
OVLIDRAJVMUEMC-UHFFFAOYSA-N,Cc1ccn(-c2nc(NC3CCC(F)(F)CC3)cc(N3CCOCC3)n2)n1,DrugBank,DB16733,evaluation,False,378.43,2.797,68.1,1,6,4,2,0.611,0.882
WSFKMLQSYRCAQE-UHFFFAOYSA-N,O=C(O)CCn1ccc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1,DrugBank,DB16734,evaluation,False,352.23,4.062,55.12,1,2,4,2,0.286,0.845
ODGXXYXJORZPHE-ZIAGYGMSSA-N,NCc1cc(Oc2cccc(C(=O)N3C[C@@H](O)[C@H](F)C3)c2)nc(C(F)(F)F)c1,DrugBank,DB16735,evaluation,False,399.34,2.506,88.68,2,5,4,2,0.333,0.772
ZEPMYXYJCBQSLH-VABKMULXSA-N,CC(=O)NCC(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)c1nc2ccccc2s1,DrugBank,DB16737,evaluation,False,665.78,-0.369,253.85,7,9,18,3,0.355,0.04
QAOAOVKBIIKRNL-UHFFFAOYSA-N,CC(C)c1ccc2c(c1)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n2Cc1ccc(Cl)cc1,DrugBank,DB16739,evaluation,False,472.09,8.01,42.23,1,2,7,3,0.444,0.355
QDMRNLRJDHCHLB-DNNBANOASA-N,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B1O[C@H]([C@H](O)CO)[C@@H]([C@H](O)CO)O1,DrugBank,DB16741,evaluation,False,530.39,-1.134,183.36,6,10,13,2,0.52,0.173
WRUIDZKNUAHKTR-UHFFFAOYSA-N,CCOC(=O)c1cnc(NC2CCCCC2)c(NCc2ccccc2)c1,DrugBank,DB16745,evaluation,False,353.47,4.615,63.25,2,5,7,2,0.429,0.712
MFUKVPOVVKKLRQ-UHFFFAOYSA-N,CP(=O)(O)C1=CCNCC1,DrugBank,DB16754,evaluation,False,161.14,0.764,49.33,2,2,1,0,0.667,0.558
DNBCBAXDWNDRNO-GDNZZTSVSA-N,COc1nsc(NC(=O)N2C[C@H]3C[C@H](N(C)c4ncnc5[nH]ccc45)C[C@H]3C2)n1,DrugBank,DB16756,evaluation,False,414.5,2.197,112.16,2,8,4,3,0.5,0.673
BKLJDIJJOOQUFG-UHFFFAOYSA-N,Cc1c(NC(=O)c2cc(C(N)=O)nc3cc(F)ccc23)c(C(F)(F)F)nn1Cc1ccc(C#N)cc1,DrugBank,DB16758,evaluation,False,496.42,4.169,126.69,2,5,5,4,0.125,0.401
GNYIJZMBLZXJEJ-UHFFFAOYSA-N,CC(=O)CC(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,DrugBank,DB16759,evaluation,False,279.64,3.276,46.17,1,2,3,1,0.273,0.863
RTYOLBQXFXYMKY-UHFFFAOYSA-N,O=C(O)c1cc(N(Cc2ccccc2O)Cc2ccccc2O)ccc1O,DrugBank,DB16760,evaluation,False,365.39,3.708,101.23,4,5,6,3,0.095,0.531
NGQPRVWTFNBUHA-UHFFFAOYSA-N,CC(C)(C)c1ccc(S(=O)(=O)NCc2ccc(C(=O)Nc3cccnc3)cc2)cc1,DrugBank,DB16761,evaluation,False,423.54,4.11,88.16,2,4,6,3,0.217,0.625
UMGQVUWXNOJOSJ-KMHUVPDISA-N,C[C@@H](NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1)c1ccccc1,DrugBank,DB16762,evaluation,False,308.34,2.882,93.35,3,4,4,2,0.111,0.46
UMGQVUWXNOJOSJ-DGGAMASNSA-N,C[C@H](N=C(O)/C(C#N)=C/c1ccc(O)c(O)c1)c1ccccc1,DrugBank,DB16763,evaluation,False,308.34,3.722,96.84,3,4,4,2,0.111,0.347
FRSWCCBXIHFKKY-UHFFFAOYSA-N,O=C(Oc1cccc(F)c1OC(=O)c1cccc(O)c1)c1cccc(O)c1,DrugBank,DB16764,evaluation,False,368.32,3.675,93.06,2,6,4,3,0.0,0.539
RMTFNDVZYPHUEF-XZBKPIIZSA-N,CO[C@@H]([C@H](O)[C@H](O)CO)[C@@H](O)C=O,DrugBank,DB16765,evaluation,False,194.18,-2.725,107.22,4,6,6,0,0.857,0.342
GBOGMAARMMDZGR-TYHYBEHESA-N,C=C1[C@@H](C)[C@H]2[C@H](Cc3ccccc3)NC(=O)[C@]23OC(=O)/C=C/[C@H](O)CCC[C@@H](C)C/C=C/[C@H]3[C@@H]1O,DrugBank,DB16766,evaluation,False,479.62,3.492,95.86,3,5,2,1,0.517,0.446
IZQSVPBOUDKVDZ-UHFFFAOYSA-N,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,DrugBank,DB16767,evaluation,True,316.26,2.291,120.36,4,7,2,3,0.062,0.572
