endpoint,panel,mode,split,fold,n_train,n_test,n_positive_test,n_scaffolds_test,roc_auc,pr_auc,mcc,f1,balanced_acc,n_total,n_positive,n_decoy,n_measured_inactive_train
NFKB1,Binder classifier,measured_labels_holdout,scaffold,5,240,23,3,19.0,0.8833333333333333,0.6666666666666666,0.48304589153964794,0.5,0.85,263,58,0,205
NFKB1,Binder classifier,measured_labels_holdout,scaffold,6,240,23,4,19.0,0.5657894736842106,0.4666666666666667,0.26549712202679576,0.3333333333333333,0.5986842105263157,263,58,0,205
NFKB1,Binder classifier,measured_labels_holdout,scaffold,7,240,23,6,19.0,0.6862745098039216,0.494761208576998,0.16806139112183874,0.25,0.553921568627451,263,58,0,205
NFKB1,Binder classifier,measured_labels_holdout,scaffold,8,240,23,2,20.0,0.9523809523809523,0.75,0.6725927091345493,0.6666666666666666,0.9523809523809523,263,58,0,205
NFKB1,Binder classifier,measured_labels_holdout,scaffold,9,240,23,6,20.0,0.5980392156862745,0.6334175084175084,0.2526124011407279,0.46153846153846156,0.6323529411764706,263,58,0,205
NFKB1,Binder classifier,measured_labels_holdout,scaffold,10,241,22,6,19.0,0.75,0.7186147186147186,0.3985266984930429,0.5454545454545454,0.6875,263,58,0,205
NLRP3,Binder classifier,hybrid_decoys_plus_measured_inactives,random,1,799,89,23,,0.953227931488801,0.9489120112308518,0.9120076940610014,0.9302325581395349,0.9347826086956521,888,222,550,116
NLRP3,Binder classifier,hybrid_decoys_plus_measured_inactives,random,2,799,89,23,,0.9914361001317523,0.9803678323881537,0.880927132803178,0.9090909090909091,0.9272068511198945,888,222,550,116
NLRP3,Binder classifier,hybrid_decoys_plus_measured_inactives,random,3,799,89,22,,0.9938941655359566,0.984577922077922,0.8843368797804243,0.9130434782608695,0.9548846675712348,888,222,550,116
NLRP3,Binder classifier,hybrid_decoys_plus_measured_inactives,random,4,799,89,22,,1.0,1.0,0.9091883064708745,0.926829268292683,0.9318181818181819,888,222,550,116
NLRP3,Binder classifier,hybrid_decoys_plus_measured_inactives,random,5,799,89,22,,0.966078697421981,0.947828505662796,0.9091883064708745,0.926829268292683,0.9318181818181819,888,222,550,116
NLRP3,Binder classifier,hybrid_decoys_plus_measured_inactives,random,6,799,89,22,,0.9735413839891452,0.9539519341409048,0.8188602442333786,0.8636363636363636,0.9094301221166893,888,222,550,116
NLRP3,Binder classifier,hybrid_decoys_plus_measured_inactives,random,7,799,89,22,,0.9789687924016282,0.9590572353343251,0.8771402186247186,0.9047619047619048,0.9243554952510176,888,222,550,116
NLRP3,Binder classifier,hybrid_decoys_plus_measured_inactives,random,8,799,89,22,,0.9918588873812755,0.9806060606060606,0.8516963782512104,0.8888888888888888,0.932157394843962,888,222,550,116
NLRP3,Binder classifier,hybrid_decoys_plus_measured_inactives,random,9,800,88,22,,0.9958677685950413,0.9873164315748049,0.9081222898612332,0.9302325581395349,0.946969696969697,888,222,550,116
NLRP3,Binder classifier,hybrid_decoys_plus_measured_inactives,random,10,800,88,22,,0.9221763085399448,0.8862109673655526,0.696969696969697,0.7727272727272727,0.8484848484848484,888,222,550,116
NLRP3,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,1,799,89,10,72.0,0.9468354430379746,0.9018181818181817,0.8393070242876319,0.8571428571428571,0.9373417721518987,888,222,550,116
NLRP3,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,2,799,89,26,73.0,0.9945054945054945,0.9884009971509973,0.8901960280806172,0.92,0.9343711843711844,888,222,550,116
NLRP3,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,3,799,89,23,73.0,0.963768115942029,0.9103613499972949,0.6279310833991406,0.6666666666666666,0.7532938076416338,888,222,550,116
NLRP3,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,4,799,89,28,74.0,0.9057377049180328,0.9216742603555765,0.7896931958365248,0.84,0.8668032786885246,888,222,550,116
NLRP3,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,5,799,89,20,74.0,0.981159420289855,0.9535919540229885,0.7646998668024112,0.8181818181818182,0.9065217391304348,888,222,550,116
NLRP3,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,6,799,89,28,74.0,0.911592505854801,0.9293333358762029,0.8713203395991249,0.9019607843137255,0.9107142857142857,888,222,550,116
NLRP3,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,7,799,89,15,75.0,0.9927927927927928,0.9687426900584796,0.7947511205587217,0.8275862068965517,0.8864864864864865,888,222,550,116
NLRP3,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,8,799,89,27,75.0,0.989247311827957,0.9773063139039464,0.812246051449253,0.8679245283018868,0.9017323775388292,888,222,550,116
NLRP3,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,9,800,88,22,74.0,0.9559228650137741,0.9624976472802558,0.9088932591463857,0.926829268292683,0.9318181818181819,888,222,550,116
NLRP3,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,10,800,88,23,74.0,0.9973244147157191,0.9935587761674716,0.9705817768262737,0.9777777777777777,0.9782608695652174,888,222,550,116
NR3C1,Binder classifier,measured_labels_holdout,random,1,126,14,7,,0.5306122448979591,0.5977633477633477,0.0,0.5333333333333333,0.5,140,66,0,74
NR3C1,Binder classifier,measured_labels_holdout,random,2,126,14,7,,0.40816326530612246,0.4621624407338693,-0.28867513459481287,0.4,0.3571428571428571,140,66,0,74
NR3C1,Binder classifier,measured_labels_holdout,random,3,126,14,7,,0.7346938775510203,0.7511904761904762,0.28867513459481287,0.6153846153846154,0.6428571428571428,140,66,0,74
NR3C1,Binder classifier,measured_labels_holdout,random,4,126,14,7,,0.7755102040816326,0.8520408163265305,0.42857142857142855,0.7142857142857143,0.7142857142857143,140,66,0,74
NR3C1,Binder classifier,measured_labels_holdout,random,5,126,14,7,,0.8163265306122449,0.8745421245421245,0.42857142857142855,0.7142857142857143,0.7142857142857143,140,66,0,74
NR3C1,Binder classifier,measured_labels_holdout,random,6,126,14,7,,0.6122448979591837,0.6596681096681096,0.0,0.36363636363636365,0.5,140,66,0,74
NR3C1,Binder classifier,measured_labels_holdout,random,7,126,14,6,,0.7916666666666666,0.8409090909090908,0.7302967433402214,0.8,0.8333333333333333,140,66,0,74
NR3C1,Binder classifier,measured_labels_holdout,random,8,126,14,6,,0.5833333333333333,0.689102564102564,0.25819888974716115,0.5454545454545454,0.625,140,66,0,74
NR3C1,Binder classifier,measured_labels_holdout,random,9,126,14,6,,0.5833333333333333,0.6285353535353535,-0.25819888974716115,0.4,0.375,140,66,0,74
NR3C1,Binder classifier,measured_labels_holdout,random,10,126,14,6,,0.7708333333333334,0.7903138528138528,0.41079191812887456,0.6,0.6875,140,66,0,74
NR3C1,Binder classifier,measured_labels_holdout,scaffold,1,113,27,12,1.0,0.5666666666666667,0.4711633231176574,0.0,0.0,0.5,140,66,0,74
NR3C1,Binder classifier,measured_labels_holdout,scaffold,2,127,13,10,10.0,0.7999999999999999,0.9476301476301475,0.5916079783099616,0.8235294117647058,0.85,140,66,0,74
NR3C1,Binder classifier,measured_labels_holdout,scaffold,3,127,13,6,10.0,0.47619047619047616,0.6315166315166315,-0.23809523809523808,0.3333333333333333,0.38095238095238093,140,66,0,74
NR3C1,Binder classifier,measured_labels_holdout,scaffold,4,127,13,3,10.0,0.5666666666666667,0.41025641025641024,0.42600643361512924,0.5714285714285714,0.7333333333333334,140,66,0,74
NR3C1,Binder classifier,measured_labels_holdout,scaffold,5,127,13,4,11.0,0.3611111111111111,0.30608974358974356,-0.15811388300841897,0.3333333333333333,0.41666666666666663,140,66,0,74
NR3C1,Binder classifier,measured_labels_holdout,scaffold,6,127,13,5,11.0,0.75,0.5926190476190476,0.21957751641341997,0.5454545454545454,0.6125,140,66,0,74
NR3C1,Binder classifier,measured_labels_holdout,scaffold,7,128,12,7,10.0,0.7714285714285714,0.8687074829931971,0.3142857142857143,0.7142857142857143,0.6571428571428571,140,66,0,74
NR3C1,Binder classifier,measured_labels_holdout,scaffold,8,128,12,8,10.0,0.59375,0.8148674242424242,0.23904572186687872,0.6153846153846154,0.625,140,66,0,74
NR3C1,Binder classifier,measured_labels_holdout,scaffold,9,128,12,4,10.0,0.5,0.37152777777777773,0.0,0.4,0.5,140,66,0,74
NR3C1,Binder classifier,measured_labels_holdout,scaffold,10,128,12,7,10.0,0.3999999999999999,0.6667800453514738,-0.3142857142857143,0.3333333333333333,0.34285714285714286,140,66,0,74
NRF2,Binder classifier,measured_labels_holdout,random,1,585,66,9,,0.6510721247563352,0.4016569360822234,0.22807017543859648,0.3333333333333333,0.6140350877192983,651,81,0,570
NRF2,Binder classifier,measured_labels_holdout,random,2,586,65,8,,0.844298245614035,0.5975736885663356,0.47559486560567094,0.4,0.625,651,81,0,570
NRF2,Binder classifier,measured_labels_holdout,random,3,586,65,8,,0.6776315789473684,0.304095579118215,0.29379793650563124,0.3333333333333333,0.6074561403508771,651,81,0,570
NRF2,Binder classifier,measured_labels_holdout,random,4,586,65,8,,0.7609649122807018,0.5166052566563794,0.4190720045878032,0.46153846153846156,0.6699561403508771,651,81,0,570
NRF2,Binder classifier,measured_labels_holdout,random,5,586,65,8,,0.47807017543859653,0.14792986751152074,-0.06675015657623451,0.0,0.4824561403508772,651,81,0,570
NRF2,Binder classifier,measured_labels_holdout,random,6,586,65,8,,0.831140350877193,0.636134493843304,0.5276571271290574,0.5714285714285714,0.7324561403508771,651,81,0,570
NRF2,Binder classifier,measured_labels_holdout,random,7,586,65,8,,0.8179824561403508,0.6829015334947539,0.5723684210526315,0.625,0.7861842105263157,651,81,0,570
NRF2,Binder classifier,measured_labels_holdout,random,8,586,65,8,,0.7346491228070176,0.6037300439301404,0.5871610209441096,0.5454545454545454,0.6875,651,81,0,570
NRF2,Binder classifier,measured_labels_holdout,random,9,586,65,8,,0.7521929824561403,0.6125402576489533,0.3921571698853778,0.47058823529411764,0.706140350877193,651,81,0,570
NRF2,Binder classifier,measured_labels_holdout,random,10,586,65,8,,0.8267543859649124,0.6947971412645326,0.6190103744689256,0.6666666666666666,0.8399122807017544,651,81,0,570
NRF2,Binder classifier,measured_labels_holdout,scaffold,1,544,107,9,1.0,0.518140589569161,0.0973613647167176,0.0,0.0,0.5,651,81,0,570
NRF2,Binder classifier,measured_labels_holdout,scaffold,2,590,61,8,43.0,0.5601415094339623,0.26606448017981077,0.36080165688435606,0.36363636363636365,0.6155660377358491,651,81,0,570
NRF2,Binder classifier,measured_labels_holdout,scaffold,3,590,61,9,44.0,0.7564102564102564,0.417423670622845,0.0,0.0,0.5,651,81,0,570
NRF2,Binder classifier,measured_labels_holdout,scaffold,4,590,61,7,44.0,0.843915343915344,0.606547619047619,0.3992236332928067,0.46153846153846156,0.6865079365079365,651,81,0,570
NRF2,Binder classifier,measured_labels_holdout,scaffold,5,590,61,6,44.0,0.8196969696969698,0.6793614881850175,0.6885767430246847,0.6666666666666666,0.75,651,81,0,570
NRF2,Binder classifier,measured_labels_holdout,scaffold,6,591,60,7,43.0,0.8005390835579514,0.36608704087695676,0.2835257867105283,0.375,0.6576819407008087,651,81,0,570
NRF2,Binder classifier,measured_labels_holdout,scaffold,7,591,60,8,44.0,0.765625,0.6213460426389912,0.5229763603684907,0.5714285714285714,0.7307692307692308,651,81,0,570
NRF2,Binder classifier,measured_labels_holdout,scaffold,8,591,60,9,44.0,0.7886710239651415,0.6088761283883235,0.6362090102803518,0.6153846153846154,0.7222222222222222,651,81,0,570
NRF2,Binder classifier,measured_labels_holdout,scaffold,9,591,60,11,44.0,0.8645640074211502,0.7939584924879044,0.7322418368317117,0.782608695652174,0.87847866419295,651,81,0,570
NRF2,Binder classifier,measured_labels_holdout,scaffold,10,591,60,7,44.0,0.5350404312668463,0.17052222226683317,0.029649595687331536,0.14285714285714285,0.5148247978436657,651,81,0,570
Nav1_1,Binder classifier,measured_labels_holdout,random,1,467,52,6,,0.9927536231884058,0.9484126984126984,0.9157015435010396,0.9230769230769231,0.9891304347826086,519,65,0,454
Nav1_1,Binder classifier,measured_labels_holdout,random,2,467,52,6,,0.9818840579710145,0.8968253968253967,0.7894228308055838,0.8,0.9673913043478262,519,65,0,454
Nav1_1,Binder classifier,measured_labels_holdout,random,3,467,52,6,,0.9565217391304348,0.6763888888888888,0.6593804733957871,0.6666666666666666,0.9347826086956521,519,65,0,454
Nav1_1,Binder classifier,measured_labels_holdout,random,4,467,52,6,,0.9818840579710145,0.8773809523809524,0.7393442091971356,0.7692307692307693,0.894927536231884,519,65,0,454
Nav1_1,Binder classifier,measured_labels_holdout,random,5,467,52,7,,0.980952380952381,0.9340659340659339,0.9157015435010396,0.9230769230769231,0.9285714285714286,519,65,0,454
Nav1_1,Binder classifier,measured_labels_holdout,random,6,467,52,7,,0.8984126984126983,0.7779220779220779,0.7393442091971356,0.7692307692307693,0.846031746031746,519,65,0,454
Nav1_1,Binder classifier,measured_labels_holdout,random,7,467,52,7,,0.8222222222222222,0.6764828738512949,0.3794016054674684,0.47058823529411764,0.719047619047619,519,65,0,454
Nav1_1,Binder classifier,measured_labels_holdout,random,8,467,52,7,,0.9968253968253968,0.982142857142857,0.7200822998230956,0.7368421052631579,0.9444444444444444,519,65,0,454
Nav1_1,Binder classifier,measured_labels_holdout,random,9,467,52,7,,1.0,0.9999999999999998,0.7200822998230956,0.7368421052631579,0.9444444444444444,519,65,0,454
Nav1_1,Binder classifier,measured_labels_holdout,random,10,468,51,6,,0.9518518518518518,0.7777777777777778,0.5483446162604482,0.5882352941176471,0.8500000000000001,519,65,0,454
Nav1_1,Binder classifier,measured_labels_holdout,scaffold,1,467,52,4,9.0,1.0,1.0,1.0,1.0,1.0,519,65,0,454
Nav1_1,Binder classifier,measured_labels_holdout,scaffold,2,467,52,5,17.0,0.9829787234042553,0.885,0.6684373647831918,0.6666666666666666,0.9468085106382979,519,65,0,454
Nav1_1,Binder classifier,measured_labels_holdout,scaffold,3,467,52,8,21.0,0.9573863636363638,0.9184782608695652,0.7649224686062787,0.7692307692307693,0.8125,519,65,0,454
Nav1_1,Binder classifier,measured_labels_holdout,scaffold,4,467,52,20,21.0,0.8546875,0.7733006337889616,0.4672700587615175,0.6666666666666666,0.73125,519,65,0,454
Nav1_1,Binder classifier,measured_labels_holdout,scaffold,5,467,52,2,22.0,0.84,0.3088235294117647,0.31754264805429416,0.3333333333333333,0.72,519,65,0,454
Nav1_1,Binder classifier,measured_labels_holdout,scaffold,6,467,52,6,22.0,0.963768115942029,0.719047619047619,0.6801582780996326,0.7142857142857143,0.8840579710144928,519,65,0,454
Nav1_1,Binder classifier,measured_labels_holdout,scaffold,7,467,52,4,22.0,0.9479166666666667,0.7644230769230769,0.640257040581503,0.6666666666666666,0.8541666666666667,519,65,0,454
Nav1_1,Binder classifier,measured_labels_holdout,scaffold,8,467,52,6,22.0,0.8695652173913043,0.6561616161616162,0.32360209754104324,0.4,0.7246376811594203,519,65,0,454
Nav1_1,Binder classifier,measured_labels_holdout,scaffold,9,467,52,5,23.0,0.9957446808510638,0.9666666666666666,0.7129335394540552,0.7142857142857143,0.9574468085106382,519,65,0,454
Nav1_1,Binder classifier,measured_labels_holdout,scaffold,10,468,51,5,22.0,0.9956521739130435,0.9666666666666666,0.902893898143269,0.9090909090909091,0.9891304347826086,519,65,0,454
Nav1_5,Binder classifier,measured_labels_holdout,random,1,1784,199,25,,0.955632183908046,0.8186283314386764,0.6435632021546213,0.6666666666666666,0.7713793103448277,1983,242,0,1741
Nav1_5,Binder classifier,measured_labels_holdout,random,2,1784,199,25,,0.934712643678161,0.8637064220741453,0.7581081433732018,0.782608695652174,0.8513793103448275,1983,242,0,1741
Nav1_5,Binder classifier,measured_labels_holdout,random,3,1784,199,24,,0.9807142857142858,0.8971825979372481,0.7551729302109833,0.782608695652174,0.8635714285714285,1983,242,0,1741
Nav1_5,Binder classifier,measured_labels_holdout,random,4,1785,198,24,,0.9753352490421455,0.9125827775827775,0.8177779620038088,0.84,0.923132183908046,1983,242,0,1741
Nav1_5,Binder classifier,measured_labels_holdout,random,5,1785,198,24,,0.9786877394636015,0.8181278987538662,0.7629310344827587,0.7916666666666666,0.8814655172413792,1983,242,0,1741
Nav1_5,Binder classifier,measured_labels_holdout,random,6,1785,198,24,,0.9609674329501916,0.8874891112820563,0.7542757508463654,0.7843137254901961,0.896551724137931,1983,242,0,1741
Nav1_5,Binder classifier,measured_labels_holdout,random,7,1785,198,24,,0.98227969348659,0.934540494227994,0.8312590733541655,0.851063829787234,0.9080459770114943,1983,242,0,1741
Nav1_5,Binder classifier,measured_labels_holdout,random,8,1785,198,24,,0.9786877394636014,0.9053220876988561,0.7629310344827587,0.7916666666666666,0.8814655172413792,1983,242,0,1741
Nav1_5,Binder classifier,measured_labels_holdout,random,9,1785,198,24,,0.9530651340996168,0.8473304201585229,0.7719601814501149,0.8,0.8994252873563219,1983,242,0,1741
Nav1_5,Binder classifier,measured_labels_holdout,random,10,1785,198,24,,0.9609674329501916,0.9139751184911658,0.8444608949693005,0.8627450980392157,0.9439655172413792,1983,242,0,1741
Nav1_5,Binder classifier,measured_labels_holdout,scaffold,1,1784,199,17,95.0,0.9390756302521008,0.47964814292259206,0.3063269664890916,0.36363636363636365,0.6489980607627667,1983,242,0,1741
Nav1_5,Binder classifier,measured_labels_holdout,scaffold,2,1784,199,17,95.0,0.9828700711053652,0.8798199016123802,0.8070458952811894,0.8235294117647058,0.9035229476405946,1983,242,0,1741
Nav1_5,Binder classifier,measured_labels_holdout,scaffold,3,1784,199,13,96.0,0.9768403639371381,0.7384419946609773,0.6275155192365268,0.6363636363636364,0.7638544251447477,1983,242,0,1741
Nav1_5,Binder classifier,measured_labels_holdout,scaffold,4,1785,198,19,97.0,0.9761834754483976,0.8009041376399204,0.7196248040904785,0.7441860465116279,0.8987062628638636,1983,242,0,1741
Nav1_5,Binder classifier,measured_labels_holdout,scaffold,5,1785,198,17,97.0,0.9616509587260318,0.9118381778941086,0.8660606229204145,0.875,0.9090022749431264,1983,242,0,1741
Nav1_5,Binder classifier,measured_labels_holdout,scaffold,6,1785,198,25,98.0,0.8816184971098266,0.6688106467986056,0.5285556227188604,0.5777777777777777,0.7397687861271676,1983,242,0,1741
Nav1_5,Binder classifier,measured_labels_holdout,scaffold,7,1785,198,31,98.0,0.9235078230635503,0.7745789521713706,0.5591527464451239,0.5454545454545454,0.6905543751207263,1983,242,0,1741
Nav1_5,Binder classifier,measured_labels_holdout,scaffold,8,1785,198,32,98.0,0.9429593373493975,0.8629975773142444,0.6972412255799334,0.7272727272727273,0.8034638554216867,1983,242,0,1741
Nav1_5,Binder classifier,measured_labels_holdout,scaffold,9,1785,198,17,98.0,0.9473513162170946,0.6698902912414552,0.6616744449248936,0.6875,0.8124796880077998,1983,242,0,1741
Nav1_5,Binder classifier,measured_labels_holdout,scaffold,10,1785,198,54,98.0,0.9777520576131687,0.9489032328728118,0.9236111111111112,0.9444444444444444,0.9618055555555556,1983,242,0,1741
Nav1_6,Binder classifier,hybrid_decoys_plus_measured_inactives,random,1,993,111,28,,0.9974182444061962,0.9926049730236922,0.9543811468663743,0.9655172413793104,0.9879518072289157,1104,276,776,52
Nav1_6,Binder classifier,hybrid_decoys_plus_measured_inactives,random,2,993,111,28,,0.9694492254733219,0.9633492718469158,0.8609628864588191,0.896551724137931,0.9401893287435457,1104,276,776,52
Nav1_6,Binder classifier,hybrid_decoys_plus_measured_inactives,random,3,993,111,28,,0.9909638554216867,0.9698478046282168,0.9125959266297461,0.9333333333333333,0.9759036144578312,1104,276,776,52
Nav1_6,Binder classifier,hybrid_decoys_plus_measured_inactives,random,4,993,111,28,,0.9965576592082616,0.9901352549566834,0.9032410022060205,0.9259259259259259,0.9404044750430293,1104,276,776,52
Nav1_6,Binder classifier,hybrid_decoys_plus_measured_inactives,random,5,994,110,28,,0.986062717770035,0.9628296810497032,0.9292316424514145,0.9473684210526315,0.9699477351916377,1104,276,776,52
Nav1_6,Binder classifier,hybrid_decoys_plus_measured_inactives,random,6,994,110,28,,0.9677700348432057,0.9511597130490992,0.834499964351641,0.8771929824561403,0.9220383275261324,1104,276,776,52
Nav1_6,Binder classifier,hybrid_decoys_plus_measured_inactives,random,7,994,110,27,,1.0,0.9999999999999998,1.0,1.0,1.0,1104,276,776,52
Nav1_6,Binder classifier,hybrid_decoys_plus_measured_inactives,random,8,994,110,27,,0.9888442659526997,0.9571054204688783,0.9018295403837573,0.9259259259259259,0.9509147701918786,1104,276,776,52
Nav1_6,Binder classifier,hybrid_decoys_plus_measured_inactives,random,9,994,110,27,,1.0,0.9999999999999998,1.0,1.0,1.0,1104,276,776,52
Nav1_6,Binder classifier,hybrid_decoys_plus_measured_inactives,random,10,994,110,27,,0.9928603302097279,0.9745696139188287,0.9275532796697039,0.9454545454545454,0.9694332887103971,1104,276,776,52
Nav1_6,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,1,993,111,75,41.0,0.8881481481481481,0.8948070083505911,0.15047095877265573,0.125,0.5333333333333333,1104,276,776,52
Nav1_6,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,2,993,111,27,88.0,0.9947089947089947,0.9857134566393824,0.9277693403890495,0.9454545454545454,0.9695767195767195,1104,276,776,52
Nav1_6,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,3,993,111,29,88.0,0.9941126997476871,0.9869868637110015,0.9066442388561816,0.9310344827586207,0.9533221194280908,1104,276,776,52
Nav1_6,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,4,993,111,20,92.0,0.9565934065934065,0.9493110667510591,0.9071353874200444,0.9230769230769231,0.9445054945054945,1104,276,776,52
Nav1_6,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,5,994,110,18,91.0,0.9891304347826088,0.9357930764148514,0.9030165114855204,0.918918918918919,0.961352657004831,1104,276,776,52
Nav1_6,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,6,994,110,22,91.0,1.0,0.9999999999999998,1.0,1.0,1.0,1104,276,776,52
Nav1_6,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,7,994,110,23,91.0,0.9620189905047477,0.9042241817080579,0.9191755869639664,0.9361702127659575,0.9667666166916542,1104,276,776,52
Nav1_6,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,8,994,110,19,91.0,0.9800462695199538,0.9142240087885749,0.8067382039122103,0.8372093023255814,0.9407171775592829,1104,276,776,52
Nav1_6,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,9,994,110,20,91.0,0.9922222222222222,0.9640066009934938,0.8446028046155327,0.8717948717948718,0.9138888888888889,1104,276,776,52
Nav1_6,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,10,994,110,23,91.0,0.9880059970014993,0.9459879144806894,0.7740938290321161,0.8181818181818182,0.8740629685157422,1104,276,776,52
Nav1_7,Binder classifier,hybrid_decoys_plus_measured_inactives,random,1,9878,1098,275,,0.9988202805699768,0.9966072902486642,0.9661333302471418,0.9746376811594203,0.9842306417762068,10976,2744,7863,369
Nav1_7,Binder classifier,hybrid_decoys_plus_measured_inactives,random,2,9878,1098,275,,0.9968319893957804,0.9926055820955791,0.9521269286842546,0.96415770609319,0.98058544129018,10976,2744,7863,369
Nav1_7,Binder classifier,hybrid_decoys_plus_measured_inactives,random,3,9878,1098,275,,0.9984447144592953,0.9953316801638593,0.9496226619489666,0.9622980251346499,0.9787672594719983,10976,2744,7863,369
Nav1_7,Binder classifier,hybrid_decoys_plus_measured_inactives,random,4,9878,1098,275,,0.9985242461062631,0.9949904539289656,0.9658953096386413,0.9742647058823529,0.9793880481608306,10976,2744,7863,369
Nav1_7,Binder classifier,hybrid_decoys_plus_measured_inactives,random,5,9878,1098,274,,0.9984985117993055,0.9951256954569664,0.9633541112445572,0.9722735674676525,0.9774998228332507,10976,2744,7863,369
Nav1_7,Binder classifier,hybrid_decoys_plus_measured_inactives,random,6,9878,1098,274,,0.9986092410176458,0.9966950832833752,0.9610105942230255,0.9706959706959707,0.9793290695202324,10976,2744,7863,369
Nav1_7,Binder classifier,hybrid_decoys_plus_measured_inactives,random,7,9879,1097,274,,0.9984966873907992,0.9951915526829145,0.963672960317829,0.9727767695099818,0.9835832941614708,10976,2744,7863,369
Nav1_7,Binder classifier,hybrid_decoys_plus_measured_inactives,random,8,9879,1097,274,,0.9985232946936169,0.9953814892646892,0.958970251804684,0.969258589511754,0.9823682273327953,10976,2744,7863,369
Nav1_7,Binder classifier,hybrid_decoys_plus_measured_inactives,random,9,9879,1097,274,,0.9987051112628712,0.9959099358121276,0.956335276537015,0.9672727272727273,0.9793261257106367,10976,2744,7863,369
Nav1_7,Binder classifier,hybrid_decoys_plus_measured_inactives,random,10,9879,1097,274,,0.9986918076114624,0.9960837947343218,0.9639603846598649,0.972972972972973,0.9860178623692917,10976,2744,7863,369
Nav1_7,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,1,9878,1098,329,695.0,0.9976245153181212,0.9945186949834028,0.9389366877067585,0.9565217391304348,0.9635337409733559,10976,2744,7863,369
Nav1_7,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,2,9878,1098,301,695.0,0.9992788571762048,0.99808251998502,0.9701801868773435,0.9782971619365609,0.9835742005944218,10976,2744,7863,369
Nav1_7,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,3,9878,1098,234,701.0,0.9925634100981324,0.9832979271082287,0.9314343039504128,0.9455337690631809,0.959045584045584,10976,2744,7863,369
Nav1_7,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,4,9878,1098,263,703.0,0.9978188110471073,0.9934419768052399,0.9191166494655111,0.9365079365079365,0.9456751895448646,10976,2744,7863,369
Nav1_7,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,5,9878,1098,288,703.0,0.9969307270233196,0.9907422664786792,0.9384930321215598,0.9543859649122807,0.9660493827160493,10976,2744,7863,369
Nav1_7,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,6,9878,1098,297,703.0,0.9989239040425058,0.9970328403916551,0.9500100126358539,0.9635761589403974,0.9799114742934967,10976,2744,7863,369
Nav1_7,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,7,9879,1097,222,702.0,0.9959279279279278,0.9874208487115409,0.9402954518954701,0.9521640091116174,0.9661492921492922,10976,2744,7863,369
Nav1_7,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,8,9879,1097,275,702.0,0.9989250165892501,0.9968681825674922,0.9563238221632382,0.9672727272727273,0.9781619110816191,10976,2744,7863,369
Nav1_7,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,9,9879,1097,284,702.0,0.9957166120956984,0.9861598125803062,0.9389626059297665,0.9548611111111112,0.9736998250264193,10976,2744,7863,369
Nav1_7,Binder classifier,hybrid_decoys_plus_measured_inactives,scaffold,10,9879,1097,251,702.0,0.9970943648573554,0.9919985435767736,0.927057293467494,0.9433198380566802,0.9582332608101871,10976,2744,7863,369
Nav1_8,Binder classifier,hybrid_decoys_plus_measured_inactives,random,1,1018,114,29,,0.9926977687626775,0.9867938371239912,0.9537459783406436,0.9642857142857143,0.9655172413793103,1132,283,816,33
Nav1_8,Binder classifier,hybrid_decoys_plus_measured_inactives,random,2,1018,114,29,,1.0,0.9999999999999999,1.0,1.0,1.0,1132,283,816,33
Nav1_8,Binder classifier,hybrid_decoys_plus_measured_inactives,random,3,1019,113,29,,0.9954844006568144,0.9857587886240494,0.9298801415922606,0.9473684210526315,0.9595648604269293,1132,283,816,33
Nav1_8,Binder classifier,hybrid_decoys_plus_measured_inactives,random,4,1019,113,28,,1.0,1.0,1.0,1.0,1.0,1132,283,816,33
