endpoint,skeleton,n_stereoisomers,labels_disagree,potency_gap_log_units
OX2.chembl_only,Cc1ccc(-c2nccs2)c(C(=O)N2C3CC(C3)C(C)C2COc2ccc(F)cc2)n1,2,False,0.62
OX2.chembl_only,Cc1ccc(-n2ncc(C)n2)c(C(=O)N2C3CC(C3)C(C)C2COc2ccc(F)cc2)n1,2,False,0.73
OX2.chembl_only,Cc1ccc(-n2nccn2)c(C(=O)N2C3CC(C3)C(C)C2CNc2nc3ccc(F)cc3s2)n1,2,False,0.5
OX2.chembl_only,Cc1ccc(-n2nccn2)c(C(=O)N2CCCCC2Cn2ccc(-c3ccc(F)cn3)n2)c1,2,False,1.51
OX2.chembl_only,Cc1ccc(-n2nccn2)c(C(=O)N2CCCOC2Cn2ccc(-c3ccc(F)cn3)n2)c1,2,False,2.34
OX2.chembl_only,Cc1ccc(-n2nccn2)c(C(=O)N2CCCC2Cn2ccc(-c3ccc(F)cn3)n2)c1,2,False,2.0
OX2.chembl_only,Cc1ccc(-n2nccn2)c(C(=O)N2CCC3CCC2CN3c2ncc3ccc(F)cc3n2)c1,2,False,0.18
OX2.chembl_only,Cc1ccc(-n2nccn2)c(C(=O)N2CC(C)OC2Cn2cc(-c3ccc(F)cn3)cn2)c1,2,False,0.07
OX2.chembl_only,Cc1ccc(-n2nccn2)c(C(=O)N2CC(COc3ccc(F)c(C)c3)CCC2C)c1,2,False,2.34
OX2.chembl_only,Cc1ccc(-n2nccn2)c(C(=O)N2CC(F)CC2c2nc3c(C)c(Cl)ccc3[nH]2)c1,2,False,0.64
OX2.chembl_only,Cc1ccc(-n2nccn2)c(C(=O)N2CC3CCC2CCN3c2ncc3ccc(F)cc3n2)c1,2,False,0.76
OX2.chembl_only,Cc1ccc(-n2nccn2)c(C(=O)N2CC3CCC2CN(c2ncc4ccc(F)cc4n2)C3)c1,2,False,0.83
OX2.chembl_only,Cc1ccc(-n2nccn2)c(C(=O)N2CC(C=Cc3ccc(F)cn3)CCC2C)c1,2,False,1.03
OX2.chembl_only,Cc1ccc(-n2nccn2)c(C(=O)N2C3CCC2C(COc2ccccn2)C3)n1,2,False,0.0
OX2.chembl_only,Cc1ccc(-n2nccn2)c(C(=O)N2C(C)COC2Cn2cc(-c3ccc(F)cn3)cn2)c1,2,False,0.22
OX2.chembl_only,Cc1ccc(-n2nccn2)c(C(=O)N2C(C)COC2Cn2ccc(-c3ccc(F)cn3)n2)c1,2,False,0.12
OX2.chembl_only,Cc1ccc(C(=O)N2CC(C)OCC2Cc2cccc(-n3nccn3)c2)c(-n2nccn2)c1,2,False,0.25
OX2.chembl_only,Cc1nc(C(=O)N2C3CC(C3)C(C)C2COc2cc3ccccc3cn2)c(-c2ccccc2)s1,2,False,0.22
OX2.chembl_only,Cc1nc(C(=O)N2CCCC(C)C2CNC(=O)c2cccc3cccnc23)c(-c2ccccc2)s1,2,False,0.19
OX2.chembl_only,Cc1nc(C(=O)N2CCCC(C)C2CNc2nc3ccccc3o2)c(-c2ccc(F)cc2)s1,2,False,0.13
OX2.chembl_only,Cc1nc(C(=O)N2CC(F)CC2c2nc3c(C)cccc3[nH]2)c(-c2ccccc2)s1,2,False,0.71
OX2.chembl_only,Cc1nc2ccc(CN3CC(C)CN3C(=O)c3cc(Cl)ccc3-n3nccn3)cc2s1,2,False,1.48
OX2.chembl_only,O=C(NCC1CCCCN1C(=O)c1ccccc1-c1ccccc1)c1ccc(F)cc1,2,False,2.1
OX2.chembl_only,O=C(NCC1CC(F)CN1C(=O)c1ccccc1-c1ccccc1)c1cccc2cccnc12,2,False,0.12
OX2.chembl_only,O=C(NCC1CC(O)CN1C(=O)c1ccccc1-c1ccccc1)c1cccc2cccnc12,2,False,2.1
OX2.chembl_only,O=C(Nc1ccccc1)N1CCC2(OCCN2S(=O)(=O)c2ccccc2)C(F)C1,2,False,0.11
OX2.chembl_only,O=C(Nc1ccccc1-n1cccc1)C1CCCN1C(=O)CSc1nc2ccccc2[nH]1,2,False,2.12
OX2.chembl_only,O=C(c1ccccc1-c1cccs1)N1C2CCC1C(COc1ccc(F)cn1)C2,3,False,1.83
OX2.chembl_only,O=C(c1ccccc1-c1cccs1)N1CC2CN(c3nccc(-c4ccccc4)n3)C2C1,2,False,0.15
OX2.chembl_only,O=C(c1ccccc1-c1ncccn1)N1C2CCC1C(Nc1cnc(C(F)(F)F)cn1)C2,2,False,0.04
OX2.chembl_only,O=C(c1ccccc1-n1nccn1)N1C2CCC1C(Nc1cnc(C(F)(F)F)cn1)C2,2,False,0.03
OX2,CC1CCC(c2cc(C(C)(O)C(C)C)on2)CN1C(=O)c1ccccc1-n1nccn1,2,False,0.0
OX2,CC(C)OC(=O)N1CCCC(NS(C)(=O)=O)C1COC1CCN(c2ncccn2)CC1F,2,False,0.37
OX2,CC(C)OC(=O)N1C(C)CC(NS(=O)(=O)C(F)F)C1COC1CCC2(c3ncc(Cl)cn3)CC2C1,2,False,0.38
OX2,CC(C)OC(=O)N1C(C)CC(NS(=O)(=O)C(F)F)C1COC1CCC2(c3ncc(F)cn3)CC2C1,4,False,2.58
OX2,CC(C)OC(=O)N1C(C)CC(NS(=O)(=O)CF)C1COC1CCC2(c3ncc(Br)cn3)CC2C1,3,False,0.99
OX2,CC(C)OC(=O)N1C(C)CC(NS(=O)(=O)CF)C1COC1CCC2(c3ncc(Cl)cn3)CC2C1,3,False,0.55
OX2,CC(C)OC(=O)N1C(C)CC(NS(=O)(=O)CF)C1COC1CCC2(c3ncc(F)cn3)CC2C1,3,False,0.4
OX2,CC(C)OC(=O)N1C(C)CC(NS(=O)(=O)N(C)C)C1COC1CCC2(c3ncc(F)cn3)CC2C1,3,False,0.51
OX2,CC(C)OC(=O)N1C(C)CC(NS(C)(=O)=O)C1COC1CCC2(c3ncc(Cl)cn3)CC2C1,3,False,0.65
OX2,CC(C)OC(=O)N1C(C)CC(NS(C)(=O)=O)C1COC1CCC2(c3ncc(F)cn3)CC2C1,2,False,0.37
OX2,CCN(C(=O)c1cc(C)ccc1-n1nccn1)C(C)Cn1ccc(-c2ccc(F)cn2)n1,2,False,2.19
OX2,CCNC(=O)N1CCCC(NS(C)(=O)=O)C1COC1CC(c2ccccc2)C1,2,False,0.89
OX2,CCOC(=O)N1CCCC(NS(C)(=O)=O)C1COC1CCC(c2ccccc2)CC1,2,False,0.0
OX2,CCOc1ccc(F)c(F)c1C1CC(Cl)C(=O)N1Cc1ccc(OC(F)(F)F)cc1,2,False,0.22
OX2,CCOc1cccc(F)c1C1CC(Cl)C(=O)N1Cc1ccc(OC(F)(F)F)cc1,2,False,1.08
OX2,CCOc1ccccc1C(=O)N1CCCC(Nc2cnc3ccccc3n2)C1C,2,False,0.52
OX2,CCOc1ccccc1C(=O)N1CCCC(Nc2nccc(-c3ccccc3)n2)C1C,2,True,2.24
OX2,CCS(=O)(=O)NC1CCCN(C(C)=O)C1COC1CCC(C(C)C)CC1,4,True,2.65
OX2,CCS(=O)(=O)NC1CC(C)N(C(=O)OC)C1COC1CCC2(c3ncc(F)cn3)CC2C1,2,False,1.17
OX2,CCC(C)(O)c1cc(C2CCC(C)N(C(=O)c3ccccc3-n3nccn3)C2)no1,2,False,0.44
OX2,CCC(C)(O)c1nc(C2CCC(C)N(C(=O)c3cscc3-n3nccn3)C2)oc1C,2,False,0.16
OX2,CCC(C)C(NC(=O)CNC(=O)C(C)NC(=O)C(C)NC(=O)C(Cc1cnc[nH]1)NC(=O)C(CC(N)=O,3,False,0.6
OX2,CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(N)CCSC)C(C)O)C(=O)NCC(=O)NC(C)C,20,False,2.43
OX2,CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(N)CCSC)C(C)O)C(=O)NCC(=O)NC(C)C,2,False,0.06
OX2,CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(N)CCSC)C(C)O)C(=O)NCC(=O)NC(C)C,2,False,0.22
OX2,CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(N)CCSC)C(C)O)C(=O)NCC(=O)NC(C)C,2,False,0.19
OX2,CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(N)CCSC)C(C)O)C(=O)NCC(=O)NC(C)C,2,False,0.84
OX2,CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(N)CCSC)C(C)O)C(=O)NC(C)C(=O)NC(,2,False,0.63
OX2,CCc1ccc(CCC2c3c(C)nn(CC)c3CCN2C(C(=O)NC)c2ccccc2)cc1,2,False,1.76
OX2,CCc1ccccc1C1CCC(OCC2C(NS(=O)(=O)N(C)C)CC(C)N2C(=O)OC)CC1,2,False,1.7
OX2,CCc1nc(Cl)c2n1CCN(C(C(=O)NC)c1ccccc1)C2CCc1ccc(C(F)(F)F)c(F)c1,2,False,1.51
OX2,CCc1nc(Cl)c2n1CCN(C(C(=O)NC)c1ccccc1)C2CCc1ccc(C(F)(F)F)cc1,2,False,1.08
OX2,CCn1nc(C)c2c1CCN(C(C(=O)NC)c1ccccc1)C2CCc1ccc(C(C)C)cc1,2,False,1.3
OX2,CN(C(=O)C=Cc1ccoc1)C1CCC2(O)C3CC4=C(CCCC4)C2(CCN3S(=O)(=O)c2ccccc2)C1,2,True,2.04
OX2,CN(C(=O)C=Cc1ccoc1)C1CCC2(O)C3Cc4ccccc4C2(CCN3S(=O)(=O)c2ccccc2)C1,2,True,1.76
OX2,COC(=O)N1C(C)CC(NS(C)(=O)=O)C1COC1CCC2(c3ncccn3)CC2C1,3,False,1.35
OX2,COC(=O)N1C(C)CC(N(Cc2ccc(OC)cc2)S(C)(=O)=O)C1COC1CCC2(c3ccccc3)CC2C1,2,False,0.94
OX2,COC(=O)N1C(C)CC(NS(=O)(=O)C(C)C)C1COC1CCC2(c3ncc(F)cn3)CC2C1,2,False,1.18
OX2,COC(=O)N1C(C)CC(NS(=O)(=O)C(F)(F)F)C1COC1CCC2(c3ncc(F)cn3)CC2C1,2,False,0.76
OX2,COC(=O)N1C(C)CC(NS(=O)(=O)C(F)F)C1COC1CCC2(c3ncccn3)CC2C1,2,False,0.95
OX2,COC(=O)N1C(C)CC(NS(=O)(=O)CF)C1COC1CCC(c2cccc(F)c2)CC1,2,False,0.49
OX2,COC(=O)N1C(C)CC(NS(=O)(=O)CF)C1COC1CCC2(c3ncc(Br)cn3)CC2C1,2,False,0.3
OX2,COC(=O)N1C(C)CC(NS(=O)(=O)CF)C1COC1CCC2(c3ncc(Cl)c(OC)n3)CC2C1,2,False,0.23
OX2,COC(=O)N1C(C)CC(NS(=O)(=O)Cc2ccccc2)C1COC1CCC2(c3ncc(F)cn3)CC2C1,2,False,0.7
OX2,COC(=O)N1C(C)CC(NS(=O)(=O)N(C)C)C1COC1CCC2(c3ncc(F)cn3)CC2C1,2,False,0.41
OX2,COC(=O)N1C(C)CC(NS(=O)(=O)N(C)C)C1COC1CCC(c2cc(F)cc(F)c2)CC1,2,False,2.23
OX2,COC(=O)N1C(C)CC(NS(=O)(=O)N(C)C)C1COC1CCC(c2ccc(C#N)c(C)c2)CC1,2,False,1.06
OX2,COC(=O)N1C(C)CC(NS(=O)(=O)N(C)C)C1COC1CCC(c2cccc(F)c2)CC1,2,False,1.41
OX2,COC(=O)N1C(C)CC(NS(=O)(=O)N(C)C)C1COC1CCC(c2ncccn2)CC1,2,True,1.07
OX2,COC(=O)N1C(C)CC(NS(=O)(=O)N2CCC2)C1COC1CCC2(c3ncc(F)cn3)CC2C1,2,False,1.39
OX2,COC(=O)N1C(C)CC(NS(C)(=O)=O)C1COC1CCC2(c3ncc(C)cn3)CC2C1,3,False,1.58
OX2,COC(=O)N1C(C)CC(NS(C)(=O)=O)C1COC1CCC2(c3ncc(Cl)cn3)CC2C1,3,False,1.49
OX2,COC(=O)N1C(C)CC(NS(C)(=O)=O)C1COC1CCC2(c3ncc(F)cn3)CC2C1,3,False,1.24
OX2,COC(=O)N1C(C)CC(NS(C)(=O)=O)C1COC1CCC2(c3nccs3)CC2C1,2,False,0.54
OX2,COC1CC(CNC(=O)c2cccc3cccnc23)N(C(=O)c2ccccc2-c2ccccc2)C1,2,False,1.1
OX2,COC1CC(c2nc3c(C)c(Cl)ccc3[nH]2)N(C(=O)c2nc(C)sc2-c2cccc(Cl)c2)C1,2,False,0.78
OX2,COC1CC(c2nc3c(C)c(Cl)ccc3[nH]2)N(C(=O)c2nc(C)sc2-c2ccccc2)C1,2,False,1.27
OX2,COC1CC(c2nc3c(C)cccc3[nH]2)N(C(=O)c2nc(C)sc2-c2ccccc2)C1,2,False,1.26
OX2,COC1CN(C(=O)c2cc(C)ccc2-n2nccn2)C(C)(c2nc3c(C)c(Cl)ccc3[nH]2)C1,2,False,0.55
OX2,COC1CN(C(=O)c2nc(C)sc2-c2cccc(Cl)c2)C(C)(c2nc3c(C)c(Cl)ccc3[nH]2)C1,2,False,0.6
OX2,COC1CC(N(C(=O)Cc2cnn(C)c2-c2ccccc2)C(C(=O)NC23CC(C)(C2)C3)c2cccc(F)c2),2,False,0.61
OX2,COc1c(F)cccc1-c1noc(C2CCN2C(=O)c2ccc(C)cc2-n2nccn2)n1,2,False,0.57
OX2,COc1cc(CN2C3c4ccccc4OCC3CN2C(=O)C2CCCCC2)cc(OC)c1,2,False,2.16
OX2,COc1cc(OC)nc(NC(C)Cn2cc(NC(=O)c3ncoc3-c3cccc(C)c3)cn2)n1,2,False,0.12
OX2,COc1ccc(C(=O)N2CC(Oc3cccc(C(C)O)c3)CCC2C)c(-n2nccn2)n1,2,False,0.48
OX2,COc1ccc(C(=O)Nc2cccc(C3(C)OC4COC5N4C3OC5(C)c3cccc(NC(=O)c4ccc(OC)cc4)c,4,True,2.84
OX2,COc1ccc(C(C)NC(=O)COc2cc(C(F)(F)F)c3c(-c4ccccc4)nn(C)c3n2)cc1,2,False,2.44
OX2,COc1ccc2c(c1)C13CCN(S(=O)(=O)c4ccccc4)C(C2)C1CCC(N(C)C(=O)C=Cc1ccoc1)C,2,True,2.1
OX2,COc1ccc2c(c1)C13CCN(S(=O)(=O)c4ccccc4)C(C2)C1(O)CCC(N(C)C(=O)C=Cc1ccoc,2,True,1.53
OX2,COc1ccc2c3c1OC1C(N(C)C(=O)C=Cc4ccoc4)CC=C4C(C2)N(S(=O)(=O)c2ccccc2)CCC,2,True,1.91
OX2,COc1cccc(C2CCC(OCC3C(NS(C)(=O)=O)CCCN3C(=O)C3CC3)CC2)c1,2,False,0.0
OX2,COc1cccc(CC(=O)N(C)C2CCCc3ccc(NS(=O)(=O)c4cc(C=CC(=O)Nc5ccncc5)ccc4OC),2,False,0.14
OX2,COc1cccc(CC(=O)N(C)C2CCCc3ccc(NS(=O)(=O)c4cc(-c5cccc(C(=O)N(C)C)c5)ccc,2,False,0.67
OX2,COc1cccc(F)c1C1CC(O)C(=O)N1Cc1ccc2oc3ccccc3c2c1,3,False,1.9
OX2,COc1cccc(F)c1C1CC(Cl)C(=O)N1Cc1ccc2oc3ccccc3c2c1,2,False,0.76
OX2,COc1cccc(F)c1C1CC(F)C(=O)N1Cc1ccc2oc3ccccc3c2c1,2,False,0.55
OX2,COc1cccc(OC)c1C(=O)NC1CCCC1Nc1nc2ccc(Cl)cc2s1,2,False,0.63
OX2,COc1cccc(OC)c1C(=O)NC1CCCC1Nc1nc2ccccc2s1,2,True,1.29
OX2,COc1cccc(OC)c1C1CCCC(=O)N1Cc1ccc2ccccc2n1,2,False,0.91
OX2,COc1cccc(OC)c1C1CC(C)C(=O)N1Cc1ccc(OC(F)(F)F)cc1,3,False,0.43
OX2,COc1cccc(OC)c1C1CC(Cl)C(=O)N1Cc1ccc(OC(F)(F)F)cc1,2,False,1.14
OX2,COc1cccc(OC)c1C1CC(F)C(=O)N1Cc1ccc(OC(F)(F)F)cc1,2,False,1.1
OX2,COc1cccc(OC)c1C1CC(F)C(=O)N1Cc1ccc2oc3ccccc3c2c1,2,False,1.45
OX2,COc1cccc(OC)c1C1CC(O)C(=O)N1Cc1ccc(OC(F)(F)F)cc1,2,False,1.06
OX2,CS(=O)(=O)NC1CCCN(C(=O)C2CCC(=O)O2)C1COC1CCC(c2ccccc2)CC1,2,False,0.63
OX2,CS(=O)(=O)NC1CCCN(C(=O)C2CCOC2)C1COC1CCC(c2ccccc2)CC1,2,False,0.08
OX2,CC1CCN(c2ncc3ccccc3n2)CCN1C(=O)c1ccccc1-n1nccn1,2,False,0.47
OX2,CC1OC(=O)c2c1ccnc2N(C)C1CCC(C)N(C(=O)c2ccccc2-n2nccn2)C1,2,False,0.09
OX2,CC1CCC(Oc2cc(C(C)(O)C3CC3)ccn2)CN1C(=O)c1ccccc1-n1nccn1,2,False,0.04
OX2,CC1CCC(Oc2ccc3c(c2)C(C)(O)CC3)CN1C(=O)c1ccccc1-n1nccn1,3,False,0.85
OX2,CC1CCC(Oc2ccc3c(c2)C(O)CC3)CN1C(=O)c1ccccc1-n1nccn1,3,False,1.31
OX2,CC1CCC(Oc2cccc3c2CCCC3(C)O)CN1C(=O)c1ccccc1-n1nccn1,2,False,0.79
OX2,CC1CCC(Oc2cccc3c2CCC3O)CN1C(=O)c1ccccc1-n1nccn1,2,False,0.98
OX2,CC1CCC(Oc2cccc3c2CCC3(C)O)CN1C(=O)c1ccccc1-n1nccn1,2,False,1.06
OX2,CC1CCC(c2cc(C(C)(O)C(F)(F)F)on2)CN1C(=O)c1ccccc1-n1nccn1,2,False,0.01
OX2,CC1CCC(c2cc(C(O)C(F)(F)F)no2)CN1C(=O)c1ccccc1-n1nccn1,2,False,0.2
OX2,CC1CCC(c2cc(C(O)C(F)(F)F)no2)CN1C(=O)c1ccccc1-n1ncnn1,2,False,0.03
OX2,CC1CCC(c2cc(C(O)C(F)(F)F)no2)CN1C(=O)c1ccccc1C1(C#N)CC1,2,False,0.19
OX2,CC1CCC(c2cc(C(O)C(F)(F)F)no2)CN1C(=O)c1ccsc1-n1nccn1,2,False,0.02
OX2,CC1CCC(c2nc(C(O)C(F)(F)F)cs2)CN1C(=O)c1ccccc1-n1nccn1,2,False,1.04
OX2,CC1CCC(c2nc(C(O)C(F)F)cs2)CN1C(=O)c1ccccc1-n1nccn1,2,False,1.15
OX2,CC1CCC(c2noc(C(O)C(F)(F)F)n2)CN1C(=O)c1ccccc1-n1nccn1,2,False,0.55
OX2,CC1CCC(c2noc(C(C)(O)C(F)(F)F)n2)CN1C(=O)c1ccccc1-n1nccn1,2,False,0.74
OX2,CC1(c2cccc(NC(=O)c3ccccc3)c2)OC2COC3N2C1OC3(C)c1cccc(NC(=O)c2ccccc2)c1,2,True,2.82
OX2,CC1(c2cccc(NC(=O)c3ccccn3)c2)OC2COC3N2C1OC3(C)c1cccc(NC(=O)c2ccccn2)c1,2,True,2.16
OX2,CC1(c2cccc(NC(=O)c3cccnc3)c2)OC2COC3N2C1OC3(C)c1cccc(NC(=O)c2cccnc2)c1,2,True,1.58
OX2,CC1(c2cccc(NC(=O)c3ccncc3)c2)OC2COC3N2C1OC3(C)c1cccc(NC(=O)c2ccncc2)c1,2,True,1.75
OX2,CC1C(Nc2ccc(Br)cn2)CCCN1C(=O)c1ccccc1-n1nccn1,2,True,1.39
OX2,CC1C(Nc2cnc3ccccc3n2)CCCN1C(=O)c1ccccc1-n1nccn1,2,True,2.02
OX2,CC1C(Nc2nc3cc(Cl)ccc3o2)CCCN1C(=O)c1ccccc1-n1nccn1,2,True,1.55
OX2,Cc1ccc(-c2ncccn2)c(C(=O)N2C3CC(C3)C(C)C2COc2ccc(F)cc2)n1,2,False,1.06
OX2,Cc1ccc(-c2ncccn2)c(C(=O)N2CC(COc3ccc(F)cn3)CCC2C)c1,2,False,1.56
OX2,Cc1ccc(-c2ncccn2)c(C(=O)N2C3CCC2C(COc2ccccn2)C3)n1,2,False,0.07
OX2,Cc1ccc(-c2nccs2)c(C(=O)N2C3CC(C3)C(C)C2COc2ccc(F)cc2)c1,2,False,0.6
OX2,Cc1ccc(-c2nccs2)c(C(=O)N2C3CC(C3)C(C)C2COc2ccc(F)cc2)n1,2,False,0.62
OX2,Cc1ccc(-n2ncc(C)n2)c(C(=O)N2C3CC(C3)C(C)C2COc2ccc(F)cc2)n1,2,False,0.73
OX2,Cc1ccc(-n2nccn2)c(C(=O)N2C3CC(C3)C(C)C2CNc2nc3ccc(F)cc3s2)n1,2,False,0.5
OX2,Cc1ccc(-n2nccn2)c(C(=O)N2CCCCC2Cn2ccc(-c3ccc(F)cn3)n2)c1,2,False,1.51
OX2,Cc1ccc(-n2nccn2)c(C(=O)N2CCCOC2Cn2ccc(-c3ccc(F)cn3)n2)c1,2,False,2.34
OX2,Cc1ccc(-n2nccn2)c(C(=O)N2CCCC2Cn2ccc(-c3ccc(F)cn3)n2)c1,2,False,2.0
OX2,Cc1ccc(-n2nccn2)c(C(=O)N2CCCC(C)C2CNc2ccc(C(F)(F)F)cn2)c1,2,True,1.89
OX2,Cc1ccc(-n2nccn2)c(C(=O)N2CCC3CCC2CN3c2ncc3ccc(F)cc3n2)c1,2,False,0.18
OX2,Cc1ccc(-n2nccn2)c(C(=O)N2CC(C)OC2Cn2cc(-c3ccc(F)cn3)cn2)c1,2,False,0.07
OX2,Cc1ccc(-n2nccn2)c(C(=O)N2CC(COc3ccc(F)c(C)c3)CCC2C)c1,2,False,2.34
OX2,Cc1ccc(-n2nccn2)c(C(=O)N2CC(F)CC2c2nc3c(C)c(Cl)ccc3[nH]2)c1,2,False,0.64
OX2,Cc1ccc(-n2nccn2)c(C(=O)N2CC3CCC2CCN3c2ncc3ccc(F)cc3n2)c1,2,False,0.76
OX2,Cc1ccc(-n2nccn2)c(C(=O)N2CC3CCC2CN(c2ncc4ccc(F)cc4n2)C3)c1,2,False,0.83
OX2,Cc1ccc(-n2nccn2)c(C(=O)N2CC(C=Cc3ccc(F)cn3)CCC2C)c1,2,False,1.03
OX2,Cc1ccc(-n2nccn2)c(C(=O)N2C3CCC2C(COc2ccc(F)cn2)C3)n1,2,True,2.0
OX2,Cc1ccc(-n2nccn2)c(C(=O)N2C3CCC2C(COc2ccccn2)C3)n1,3,True,1.37
OX2,Cc1ccc(-n2nccn2)c(C(=O)N2C(C)COC2Cn2cc(-c3ccc(F)cn3)cn2)c1,2,False,0.22
OX2,Cc1ccc(-n2nccn2)c(C(=O)N2C(C)COC2Cn2ccc(-c3ccc(F)cn3)n2)c1,2,False,0.12
OX2,Cc1ccc(C(=O)N2CCCC(Nc3ccc(C(F)(F)F)cn3)C2C)c(-n2nccn2)c1,2,True,1.11
OX2,Cc1ccc(C(=O)N2CC(C)OCC2Cc2cccc(-n3nccn3)c2)c(-n2nccn2)c1,2,False,0.25
OX2,Cc1nc(C(=O)N2C3CC(C3)C(C)C2COc2cc3ccccc3cn2)c(-c2ccccc2)s1,2,False,0.22
OX2,Cc1nc(C(=O)N2CCCC(C)C2CNC(=O)c2cccc3cccnc23)c(-c2ccccc2)s1,2,False,0.19
OX2,Cc1nc(C(=O)N2CCCC(C)C2CNc2nc3ccccc3o2)c(-c2ccc(F)cc2)s1,2,False,0.13
OX2,Cc1nc(C(=O)N2CC(F)CC2c2nc3c(C)cccc3[nH]2)c(-c2ccccc2)s1,2,False,0.71
OX2,Cc1nc2ccc(CN3CC(C)CN3C(=O)c3cc(Cl)ccc3-n3nccn3)cc2s1,2,False,1.48
OX2,O=C(NCC1CCCCN1C(=O)c1ccccc1-c1ccccc1)c1ccc(F)cc1,2,False,2.1
OX2,O=C(NCC1CC(F)CN1C(=O)c1ccccc1-c1ccccc1)c1cccc2cccnc12,2,False,0.12
OX2,O=C(NCC1CC(O)CN1C(=O)c1ccccc1-c1ccccc1)c1cccc2cccnc12,2,False,2.1
OX2,O=C(Nc1ccccc1)N1CCC2(OCCN2S(=O)(=O)c2ccccc2)C(F)C1,2,False,0.11
OX2,O=C(Nc1ccccc1-n1cccc1)C1CCCN1C(=O)CSc1nc2ccccc2[nH]1,2,False,2.12
OX2,O=C(c1ccccc1-c1cccs1)N1C2CCC1C(COc1ccc(F)cn1)C2,3,False,1.83
OX2,O=C(c1ccccc1-c1cccs1)N1CC2CN(c3nccc(-c4ccccc4)n3)C2C1,2,False,0.15
OX2,O=C(c1ccccc1-c1ncccn1)N1C2CCC1C(Nc1cnc(C(F)(F)F)cn1)C2,2,False,0.04
OX2,O=C(c1ccccc1-n1nccn1)N1C2CCC1C(Nc1cnc(C(F)(F)F)cn1)C2,2,False,0.03
OX2,CCc1cnc(NC2CCCC2NC(=O)c2cc(C)ccc2-n2nccn2)nc1,2,False,0.0
OX2,Cc1ccc(-n2nccn2)c(C(=O)NC2CCCC2Nc2ccc(Cl)cn2)c1,2,False,0.0
OX2,Cc1ccc(-n2nccn2)c(C(=O)NC2CCCC2Nc2cnc(Cl)cn2)c1,2,False,0.0
OX2,O=C(c1cccc(F)c1-c1ncccn1)N1C2CCC1C(Oc1ncc(C(F)(F)F)cn1)C2,2,False,0.0
OX2,COc1ccc2c3c1OC1C(N(C)C(=O)C=Cc4ccoc4)CCC4(O)C(C2)N(S(=O)(=O)c2ccccc2)C,2,False,0.0
OX2,COc1ccc2c3c1OC1C(N(C)C(=O)C=Cc4ccoc4)CCC4C(C2)N(S(=O)(=O)c2ccccc2)CCC3,2,False,0.0
OX2,COc1ccc2c(c1)C13CCN(S(=O)(=O)c4ccccc4)C(C2)C1=CCC(N(C)C(=O)C=Cc1ccoc1),2,False,0.0
OX2,CN(C)c1ccccc1C(=O)Nc1cccc(C2(C)OC3COC4N3C2OC4(C)c2cccc(NC(=O)c3ccccc3N,2,False,0.0
OX2,CN(C)c1cccc(C(=O)Nc2cccc(C3(C)OC4COC5N4C3OC5(C)c3cccc(NC(=O)c4cccc(N(C,2,False,0.0
OX2,CN(C)c1ccc(C(=O)Nc2cccc(C3(C)OC4COC5N4C3OC5(C)c3cccc(NC(=O)c4ccc(N(C)C,2,False,0.0
OX2,Cc1ccc(-n2nccn2)c(C(=O)NC2CCCC2Cc2ccc3ccccc3n2)c1,2,False,0.0
P2X7,CC(C)(C)CN1C(=O)CCC1C(=O)NCc1cccc(C(F)(F)F)c1Cl,2,False,0.8
P2X7,CC1Cn2c(nnc2-c2cnccn2)C(=O)N1C(C)c1ccccc1,2,False,0.22
P2X7,CC1CC(=O)N(C)C1C(=O)NCc1cccc(C(F)(F)F)c1Cl,3,False,0.8
P2X7,CCN1C(=O)CCCC1C(=O)NCc1ccc(Cl)cc1Cl,2,False,0.9
P2X7,CCN1C(=O)CCC1C(=O)NCc1c(C)cccc1Cl,2,False,0.7
P2X7,CCN1C(=O)CCC1C(=O)NCc1c(Cl)cccc1Cl,2,False,0.8
P2X7,CCN1C(=O)CCC1C(=O)NCc1ccc(Cl)c(C(F)(F)F)c1,2,False,0.6
P2X7,CCN1C(=O)CCC1C(=O)NCc1ccc(Cl)cc1C,2,False,0.7
P2X7,CCN1C(=O)CCC1C(=O)NCc1ccc(Cl)cc1Cl,2,False,0.8
P2X7,CCN1C(=O)CCC1C(=O)NCc1ccc(F)c(F)c1Cl,2,False,1.4
P2X7,CCN1C(=O)CCC1C(=O)NCc1ccc(F)cc1C(F)(F)F,2,False,0.7
P2X7,CCN1C(=O)CCC1C(=O)NCc1ccc(F)cc1Cl,2,False,0.7
P2X7,CCN1C(=O)CCC1C(=O)NCc1cccc(C(F)(F)F)c1Cl,2,False,0.8
P2X7,CCN1C(=O)CCC1C(=O)NCc1cccc(C(F)(F)F)c1F,2,False,0.8
P2X7,CCN1C(=O)CCC1C(=O)NCc1cccc(Cl)c1Cl,2,False,0.8
P2X7,CCN1C(=O)CCC1C(=O)NCc1cccc(Cl)c1F,2,False,1.0
