smiles,pka,year,basic_centre,says_acid,says_base
COc1c(OCC(O)CN)cc2oc3cc(OCC(O)CN)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C,10.54,2017.0,True,False,False
COc1c(OCC(O)CN2CCCC2)cc2oc3cc(OCC(O)CN4CCCC4)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C,11.27,2017.0,True,False,False
COc1c(OCC(O)CN2CCCCC2)cc2oc3cc(OCC(O)CN4CCCCC4)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C,11.22,2017.0,True,False,False
COc1c(OCC(O)CN2CCNCC2)cc2oc3cc(OCC(O)CN4CCNCC4)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C,9.55,2017.0,True,False,False
COc1c(OCC(O)CNC(=N)N)cc2oc3cc(OCC(O)CNC(=N)N)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C,12.48,2017.0,True,False,False
COc1c(OCCCCN2CCCC2)cc2oc3cc(OCCCCN4CCCC4)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C,11.27,2013.0,True,False,False
COc1c(OCCCCN2CCCCC2)cc2oc3cc(OCCCCN4CCCCC4)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C,11.22,2013.0,True,False,False
COc1c(OCCCCN2CCOCC2)cc2oc3cc(OCCCCN4CCOCC4)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C,8.36,2013.0,True,False,False
COc1c(OCCCCn2cccn2)cc2oc3cc(OCCCCn4cccn4)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C,2.25,2013.0,False,False,False
COc1c(OCCCCn2cncn2)cc2oc3cc(OCCCCn4cncn4)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C,2.2,2013.0,False,False,False
COc1cc(-c2cc3[nH]nc(NC4CCN(C)CC4)c3cc2OC)ccn1,3.4,2022.0,True,False,False
COc1cc(-c2cccc(Cl)c2)ncc1C1CCCN1C(=O)c1cncs1,5.0,2011.0,True,False,False
COc1cc(-c2cncc(-c3ccc(N4CCNCC4)cc3)c2C)cc(OC)c1OC,8.6,2024.0,True,False,False
COc1cc(-c2cncc3c2CCOc2cc(N4CCN(C)CC4)ccc2-3)cc(OC)c1OC,8.54,2024.0,True,False,False
COc1cc(-c2cncc3c2CN(C)Cc2cc(N4CCN(C)CC4)ccc2-3)cc(OC)c1OC,8.12,2024.0,True,False,False
COc1cc(-c2nc(N(C(=O)OCC3=CCCCC3=O)C(=O)OCC3=CCCCC3=O)cc3c2[nH]c2ccccc23)cc(OC)c1OC,5.3,2020.0,True,False,False
COc1cc(-c2noc3c2CCCC3NC2CCCCC2)ccc1-n1cnc(C)c1,8.42,2017.0,True,False,False
COc1cc(-c2noc3c2CCCC3NCC(F)(F)F)ccc1-n1cnc(C)c1,5.42,2017.0,True,False,False
COc1cc(-c2noc3c2CCCC3NCc2ccc(F)cc2)ccc1-n1cnc(C)c1,7.08,2017.0,True,False,False
COc1cc(-c2noc3c2CCCC3Nc2ccc(F)cc2)ccc1-n1cnc(C)c1,5.33,2017.0,False,False,False
COc1cc(-n2cncc2-c2ccc3ccccc3c2)cc(OC)c1OC.Cl,5.58,2009.0,False,False,False
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,9.0,2017.0,False,False,False
COc1cc(/C=C/C(O)=C/C(C)=O)ccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,8.74,2008.0,False,False,True
COc1cc(/C=C2\CCCN3C2=NOC3(C)c2ccc(F)cc2)ccc1-n1cnc(C)c1,6.7,2012.0,True,False,False
COc1cc(/C=C2\CCCN3C2=NOC[C@@H]3c2cc(F)c(F)c(F)c2)ccc1-n1cnc(C)c1,2.7,2012.0,True,False,False
COc1cc(/C=C2\CCCN3C2=NO[C@@]3(CO)c2ccc(F)cc2)ccc1-n1cnc(C)c1,5.8,2012.0,True,False,False
COc1cc(=O)nc2sc(S(N)(=O)=O)nn12,7.1,1987.0,False,True,False
COc1cc(Br)cc2c(N(C)C)cc(C)nc12,8.18,1989.0,True,False,False
COc1cc(C#N)c(Oc2ccccc2C)cc1-n1c(=O)cc(-c2ccc(C(F)(F)F)cc2)[nH]c1=O,9.4,2022.0,False,False,False
COc1cc(C#N)c(Oc2ccccc2C)cc1-n1c(=O)cc(-c2ccccc2)[nH]c1=O,9.4,2022.0,False,False,False
COc1cc(C#N)c(Oc2ccccc2C)cc1-n1c(=O)cc(Br)[nH]c1=O,5.0,2022.0,False,False,False
COc1cc(C#N)c(Oc2ccccc2C)cc1-n1c(=O)cc(C(F)(F)C(F)(F)F)[nH]c1=O,4.9,2022.0,False,False,False
COc1cc(C#N)c(Oc2ccccc2C)cc1-n1c(=O)cc(C(F)(F)F)[nH]c1=O,4.7,2022.0,False,False,False
COc1cc(C#N)c(Oc2ccccc2C)cc1-n1c(=O)cc(C(F)(F)c2ccccc2)[nH]c1=O,7.0,2022.0,False,False,False
COc1cc(C#N)c(Oc2ccccc2C)cc1-n1c(=O)cc(C(N)=O)[nH]c1=O,6.3,2022.0,True,False,False
COc1cc(C#N)c(Oc2ccccc2C)cc1-n1c(=O)cc(S(=O)(=O)c2ccccc2)[nH]c1=O,5.5,2022.0,False,False,False
COc1cc(C#N)c(Oc2ccccc2C)cc1-n1c(=O)cc(S(C)(=O)=O)[nH]c1=O,3.4,2022.0,False,False,False
COc1cc(C(=O)N2CCCC2)ccc1-c1ccnc2[nH]c(C3CCNCC3)cc12,10.2,2021.0,True,False,False
COc1cc(C(=O)N2CCc3c(c(=O)oc4c(C)c(N5CCN(C)CC5)ccc34)C2)ccc1NS(C)(=O)=O,8.4,2019.0,True,True,False
COc1cc(C(=O)N2C[C@@H](n3cc(C4CC4)nn3)C[C@H]2C(=O)NCC(c2ccccc2)c2ccccc2)ccc1CN,9.2,2016.0,True,False,False
COc1cc(C(=O)NCCN(C)C)c2nc3ccccc3cc2c1.Cl.Cl,3.34,1987.0,True,False,False
COc1cc(C(=O)N[C@@H]2CCC[C@@H]3CCN(C)C[C@@H]32)cc(OC)c1OC,9.02,1976.0,True,False,False
COc1cc(C(=O)N[C@@H]2CCC[C@@H]3CCN(C)C[C@H]32)cc(OC)c1OC,8.75,1976.0,True,False,False
COc1cc(C(=O)O)cc2sc(N3C4CCC3CC(OCc3c(-c5ccccc5OC(F)(F)F)noc3C3CC3)C4)nc12,4.5,2017.0,False,False,False
COc1cc(C(=O)O)ccc1Nc1c2ccccc2nc2ccccc12.Cl,7.41,1978.0,True,False,True
COc1cc(C(=O)O[C@@H]2CCC[C@@H]3CCN(C)C[C@@H]32)cc(OC)c1OC,8.91,1976.0,True,False,False
COc1cc(C(=O)O[C@@H]2CCC[C@@H]3CCN(C)C[C@H]32)cc(OC)c1OC,8.82,1976.0,True,False,False
COc1cc(C(C#N)N2CCCC2)cc(OC)c1OC,4.2,2014.0,True,False,False
COc1cc(C(C#N)N2CCCC2)ccc1O,4.4,2014.0,True,False,False
COc1cc(C(C#N)N2CCCCC2)cc(OC)c1OC,3.9,2014.0,True,False,False
COc1cc(C(C#N)N2CCCCC2)ccc1O,4.1,2014.0,True,False,False
COc1cc(C(C#N)N2CCN(C)CC2)cc(OC)c1OC,7.6,2014.0,True,False,False
COc1cc(C(C#N)N2CCN(C)CC2)ccc1O,7.7,2014.0,True,False,False
COc1cc(C(C#N)N2CCOCC2)cc(OC)c1OC,2.1,2014.0,True,False,False
COc1cc(C(C#N)N2CCOCC2)ccc1O,2.3,2014.0,True,False,False
COc1cc(C(C)C)c2c(c1)S(=O)(=O)N(COC(=O)c1c(Cl)ccc(OCCN3CCCC3)c1Cl)C2=O,7.7,1995.0,True,False,False
COc1cc(C(C)C)c2c(c1)S(=O)(=O)N(COC(=O)c1c(Cl)ccc(OCCN3CCOCC3)c1Cl)C2=O,5.3,1995.0,True,False,False
COc1cc(C(F)(F)F)cc(SC)c1C(=O)N[C@@]1(c2ccccc2)CCCN(C)C1,7.72,2014.0,True,False,False
COc1cc(C(F)(F)F)ccc1-c1cccc2cc(S(=O)(=O)Nc3cscn3)ccc12,7.2,2016.0,False,False,False
COc1cc(C(F)(F)F)ccc1-c1cccc2cc(S(=O)(=O)Nc3nccs3)ccc12,6.7,2016.0,False,False,False
COc1cc(C(F)(F)F)ccc1-c1cccc2cc(S(=O)(=O)Nc3ncns3)ccc12,3.7,2016.0,False,False,False
COc1cc(C(F)(F)F)ccc1-c1ncnc2cc(S(=O)(=O)Nc3nccs3)ccc12,6.5,2016.0,False,False,False
COc1cc(C)c(-c2ncc[nH]2)cc1-c1ccc(C#CCO)s1,6.6,2016.0,False,False,False
COc1cc(C)c(-c2noc(=O)[nH]2)cc1-c1ccc(C#CCO)s1,5.5,2016.0,False,False,False
COc1cc(C)c(C(=O)NS(=O)(=O)c2ccccc2)cc1-c1ccc(C#CCO)s1,3.8,2016.0,False,False,False
COc1cc(C)c(C(=O)NS(C)(=O)=O)cc1-c1ccc(C#CCO)s1,4.0,2016.0,False,False,False
COc1cc(C)c(C(=O)O)cc1-c1ccc(C#CCO)s1,4.2,2016.0,False,False,False
COc1cc(C)c(Nc2nc(Cl)cn([C@H](C)C3CC3)c2=O)c(C)n1,3.8,2010.0,True,False,False
COc1cc(C)c(OC)c2c1CC(N)C=C2.Cl,8.93,1981.0,True,True,False
COc1cc(C)c(S(=O)(=O)NC(=O)c2cccc3cccnc23)cc1-c1ccc(C#CCO)s1,4.4,2016.0,True,False,False
COc1cc(C)c(S(=O)(=O)NC(C)=O)cc1-c1ccc(C#CCO)s1,4.8,2016.0,False,False,False
COc1cc(C)c2cc(Br)cc(C)c2n1,2.96,1989.0,True,False,False
COc1cc(C)c2cc(C(=O)NS(=O)(=O)c3ccc(-c4ccccc4)cc3)oc2c1,5.8,2024.0,False,False,False
COc1cc(C)c2cc(C(=O)NS(=O)(=O)c3ccc(C)cc3)oc2c1,3.0,2024.0,False,False,False
COc1cc(C)c2cc(C(=O)NS(=O)(=O)c3ccc(C)cc3-c3ccccc3)oc2c1,4.7,2024.0,False,False,False
COc1cc(C)c2cc(C(=O)NS(=O)(=O)c3ccc(Cl)cc3)oc2c1,2.9,2024.0,False,False,False
COc1cc(C)c2cc(C(=O)NS(=O)(=O)c3ccccc3-c3ccccc3)oc2c1,4.3,2024.0,False,False,False
COc1cc(C)c2cc(C(=O)NS(=O)(=O)c3ccccc3OC)oc2c1,3.2,2024.0,False,False,False
COc1cc(C)ccc1N=C1NCCN1,10.6,1976.0,True,False,False
COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CCN(C(=O)CCC(=O)O)CC1,4.5,2024.0,True,False,False
COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CCN(CCO)CC1,8.6,2024.0,True,False,False
COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CCN(C[C@H](O)CO)CC1,8.4,2024.0,True,False,False
COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CCNCC1,9.9,2024.0,True,False,False
COc1cc(C)ccc1NC(=O)C1(c2ccccc2C(C)C)CNC1,9.2,2024.0,True,False,False
COc1cc(C)ccc1S(=O)(=O)Nn1ccc(C)c(CC(=O)NCc2ccc(C(=N)N)cc2)c1=O,6.7,2009.0,True,False,False
COc1cc(C)nc2c(OC)cc(Br)cc12,6.39,1989.0,True,False,False
COc1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)ccn1,7.1,2012.0,True,False,False
COc1cc(C2CC2N)c(OC)cc1C,8.11,1981.0,True,True,False
COc1cc(CC2NCCc3c2cc(O)c(O)c3F)cc(OC)c1OC.Cl,8.11,1987.0,True,True,False
COc1cc(CC2NCCc3cc(O)c(O)c(F)c32)cc(OC)c1OC.Cl,7.86,1987.0,True,True,False
COc1cc(CC2NCCc3cc(O)c(O)cc32)cc(OC)c1OC.Cl,8.77,1987.0,True,True,False
COc1cc(CN2CC3(COC3)C2)ccc1OC1CN(C(=O)c2nnc(-c3ccc(C(F)F)cc3)o2)C1,8.9,2019.0,True,False,False
COc1cc(CN2CCC3(C=Cc4ccccc43)CC2)cc(OC)c1OC,8.4,2013.0,True,False,False
COc1cc(CN2CCCC23COC3)ccc1OC1CN(C(=O)c2nnc(-c3ccc(C(F)F)cc3)o2)C1,6.1,2019.0,True,False,False
COc1cc(CN2CCCC23COC3)ccc1OC1CN(C(=O)c2nnc(-c3ccccc3)o2)C1,6.0,2019.0,True,False,False
COc1cc(COc2cccc(NC(=O)C3CCN(c4ccncc4)CC3)c2)cc(OC)c1,8.9,2013.0,True,False,False
COc1cc(C[C@H](N)C(=O)N[C@H]2C(=O)NCC(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](C(=O)O)C(C)(C)SSC2(C)C)ccc1O,9.7,1992.0,True,False,False
COc1cc(C[S+]([O-])c2nc3cc(OC(F)(F)C(F)F)ccc3[nH]2)ncc1C,6.475,1992.0,True,False,True
COc1cc(C[S+]([O-])c2nc3cscc3[nH]2)ncc1Cl,3.44,1992.0,True,False,False
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,7.135,2020.0,False,False,False
COc1cc(Cc2cnc(N)nc2N)cc2c1N(C)CCC2C,6.51,1989.0,False,False,False
COc1cc(Cl)c(N=C2NCCN2)c(Cl)c1,8.57,1993.0,True,False,False
COc1cc(Cl)c(Nc2ccccc2CC(=O)O)c(Cl)c1,4.2,1990.0,False,False,False
COc1cc(Cl)c(Nc2ccccc2CC(=O)O)c(Cl)c1O,4.13,1990.0,False,False,False
COc1cc(Cl)c(Oc2ccccc2C)cc1-n1c(=O)cc(C(F)(F)F)[nH]c1=O,5.0,2022.0,False,False,False
COc1cc(Cl)ccc1OC(c1ccccc1)C1CNCCO1,7.7,2008.0,True,False,False
COc1cc(Cl)ncc1NC(=O)C1(c2ccccc2C(C)C)CN(S(N)(=O)=O)C1,9.6,2024.0,True,False,False
COc1cc(Cl)ncc1NC(=O)C1(c2ncccc2C(C)C)CN(S(N)(=O)=O)C1,9.2,2024.0,True,False,False
COc1cc(F)cc(N2CCN(CCCCNC(=O)c3ccc(-n4ccnc4)cc3)CC2)c1,7.52,2009.0,True,False,False
COc1cc(F)cc(N2CCN(CCCCNC(=O)c3ccc4nonc4c3)CC2)c1,7.34,2009.0,True,False,False
COc1cc(F)ccc1-c1ccnc2[nH]c(C3CCN(C)CC3)cc12,9.0,2021.0,True,False,False
COc1cc(F)ccc1-c1ccnc2[nH]c(C3CCN(CC(=O)N(C)C)CC3)cc12,8.0,2021.0,True,False,False
COc1cc(F)ccc1-c1ccnc2[nH]c(C3CCN(CCO)CC3)cc12,8.5,2021.0,True,False,False
COc1cc(F)ccc1-c1ccnc2[nH]c(C3CCNCC3)cc12,10.2,2021.0,True,False,False
COc1cc(F)ccc1-c1cnc2sc(N3CC(O)(CN)C3)nn12,8.0,2022.0,True,False,False
COc1cc(F)ccc1-c1cnc2sc(N3CCC(C)(N)CC3)nn12,8.9,2022.0,True,False,False
COc1cc(F)ccc1-c1cnc2sc(N3CCC(CN)(C(N)=O)CC3)nn12,7.3,2022.0,True,False,False
COc1cc(F)ccc1-c1cnc2sc(N3CCC(CN)(CS(=O)(=O)N(C)C)CC3)nn12,8.0,2022.0,True,False,False
COc1cc(F)ccc1-c1cnc2sc(N3CCC(CN)(S(C)(=O)=O)CC3)nn12,6.9,2022.0,True,False,False
COc1cc(F)ccc1-c1cnc2sc(N3CCC(N)(CO)C3)nn12,7.3,2022.0,True,False,False
COc1cc(F)ccc1-c1cnc2sc(N3CCC(N)(CO)CC3)nn12,8.2,2022.0,True,False,False
COc1cc(F)ccc1-c1cnc2sc(N3CCC(O)(CN)C3)nn12,8.45,2022.0,True,False,False
COc1cc(F)ccc1-c1cnc2sc(N3CCC(O)(CN)CC3)nn12,8.8,2022.0,True,False,False
COc1cc(F)ccc1-c1cnc2sc(N3CCC4(CC3)COCCN4)nn12,7.1,2022.0,True,False,False
COc1cc(F)ccc1-c1cnc2sc(N3CC[C@@H](N)[C@@H](F)C3)nn12,7.8,2022.0,True,False,False
COc1cc(F)ccc1-c1cnc2sc(N3CC[C@@H](N)[C@@H](O)C3)nn12,8.649999999999999,2022.0,True,False,False
COc1cc(F)ccc1-c1cnc2sc(N3CC[C@@H](N)[C@H](O)C3)nn12,8.3,2022.0,True,False,False
COc1cc(F)ccc1-c1cnc2sc(N3CC[C@@H](O)[C@@H](N)C3)nn12,7.8,2022.0,True,False,False
COc1cc(F)ccc1-c1cnc2sc(N3CC[C@@](C)(N)[C@H](O)C3)nn12,8.350000000000001,2022.0,True,False,False
COc1cc(F)ccc1-c1cnc2sc(N3CC[C@H](N)[C@@H](F)C3)nn12,7.2,2022.0,True,False,False
COc1cc(F)ccc1-c1cnc2sc(N3CC[C@H](O)[C@@H](N)C3)nn12,7.5,2022.0,True,False,False
COc1cc(F)ccc1-c1cnc2sc(N3C[C@@H](O)[C@@H](N)C3)nn12,7.4,2022.0,True,False,False
COc1cc(F)ccc1/C=C/C(=O)Nn1ccc(=O)c(O)c1C,7.02,2024.0,True,True,False
COc1cc(F)ccc1Cn1ccc2c3c(ncc21)C(=O)N(O)CC3,7.6,2013.0,True,False,False
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,7.800000000000001,2008.0,True,False,False
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,8.59,2008.0,True,False,False
COc1cc(N)ccc1C(=O)O,5.07,1977.0,False,False,False
COc1cc(N2CC3CN(CCO)CC(C2)O3)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,8.4,2011.0,True,False,False
COc1cc(N2CC3CNCC(C2)O3)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,8.7,2011.0,True,False,False
COc1cc(N2CC3COCC(C2)N3)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,6.7,2011.0,True,False,False
COc1cc(N2CCC(N(C)C)CC2)c(-c2cnn(C)c2)cc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,9.4,2021.0,True,False,False
COc1cc(N2CCN(C)CC2)c(-c2cnn(C)c2)cc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,7.6,2021.0,True,False,False
COc1cc(NC(=O)C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ccccn5)n(C)c4c3)CCC2)ccc1/C=C/C(=O)O,6.5,2014.0,True,False,False
COc1cc(NC(C)CCCN)c2ncccc2c1,10.165,2013.0,True,False,False
COc1cc(NC(C)CCCNC(=O)OCC(F)(F)F)c2ncccc2c1,12.37,2012.0,True,False,False
COc1cc(NC(C)CCCNC(=O)Oc2ccc(Cl)cc2)c2ncccc2c1,9.38,2012.0,True,False,False
COc1cc(NC(C)CCCNC(=O)Oc2ccc([N+](=O)[O-])cc2)c2ncccc2c1,7.14,2012.0,True,False,False
COc1cc(NC(C)CCCNC(=O)Oc2ccccc2)c2ncccc2c1,9.95,2012.0,True,False,False
COc1cc(NC2CN(CCCF)C2)ccc1[C@@H]1c2ccc3[nH]ncc3c2C[C@@H](C)N1CC1(F)CC1,8.25,2020.0,True,False,True
COc1cc(NCc2ccccc2)nc(N)n1,5.76,1986.0,False,False,False
COc1cc(NS(=O)(=O)C(F)(F)F)cc(OC)c1Oc1ccc(C#N)c(Cl)c1,4.5,2016.0,False,False,False
COc1cc(NS(=O)(=O)CCCCN)ccc1Nc1c2ccccc2nc2cc([N+](=O)[O-])ccc12.Cl,5.58,1977.0,True,False,False
COc1cc(NS(=O)(=O)OC)ccc1Nc1c2ccccc2nc2c(CCC(N)=O)cccc12,7.15,1982.0,True,False,False
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,5.98,1981.0,False,False,False
COc1cc(NS(C)(=O)=O)cc(OC)c1Nc1c2ccccc2nc2ccccc12,7.63,1983.0,True,True,False
COc1cc(NS(C)(=O)=O)cc(OC)c1Oc1ccc(C#N)c(Cl)c1,8.5,2016.0,False,False,False
COc1cc(NS(C)(=O)=O)ccc1Cc1c2c(nc3ccccc13)C(=N)CC=C2,6.09,1978.0,True,False,True
COc1cc(NS(C)(=O)=O)ccc1Cc1c2c(nc3ccccc13)CC(=N)C=C2,5.53,1978.0,True,False,True
COc1cc(NS(C)(=O)=O)ccc1Cc1c2ccc([N+](=O)[O-])cc2nc2cc([N+](=O)[O-])ccc12,3.82,1978.0,True,False,True
COc1cc(NS(C)(=O)=O)ccc1Cc1c2ccccc2nc2cc([N+](=O)[O-])ccc12,5.72,1978.0,True,False,True
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2ccc(C(C)(C)C)cc12.Cl,7.38,1982.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1N=c1c2ccccc2[nH]c2ccc(C(N)=O)cc12.Cl,6.59,1982.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccc(Br)cc2nc2cc(Br)ccc12,6.17,1982.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccc(C)cc2nc2c(C(=O)NCC(N)=O)cccc12,4.53,1983.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccc(C)cc2nc2c(C(N)=O)cccc12,4.71,1983.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccc(C)cc2nc2c(C)cccc12,7.67,1982.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccc(C)cc2nc2cc([N+](=O)[O-])ccc12,6.03,1982.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccc(Cl)cc2nc2c(C(=O)NCC(N)=O)cccc12,5.5,1983.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccc(Cl)cc2nc2c(C(N)=O)cccc12,5.68,1983.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccc(Cl)cc2nc2c(OC)cccc12,6.79,1982.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccc(Cl)cc2nc2cc(Cl)ccc12,6.18,1982.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccc(I)cc2nc2c(OC)cccc12,6.74,1982.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccc(I)cc2nc2c(OCC(O)CO)cccc12,6.7,1982.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccc(I)cc2nc2ccc(N)cc12,6.72,1982.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccc(N)cc2nc2c(C)cccc12,9.88,1982.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccc(N=[N+]=[N-])cc2nc2c(C)cccc12,7.22,1982.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccc([N+](=O)[O-])cc2nc2c(C(N)=O)cccc12,4.71,1983.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccc([N+](=O)[O-])cc2nc2c(OC)cccc12,5.68,1982.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccc([N+](=O)[O-])cc2nc2cc([N+](=O)[O-])ccc12,3.82,1982.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2cccc(C)c2nc2c(C(N)=O)cccc12,6.43,1984.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2cccc(C)c2nc2c(C)cccc12,6.91,1984.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2cccc(C)c2nc2c(OC)cccc12,6.9,1984.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2cccc(OC)c2nc2c(OC)cccc12,6.9,1984.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2c(-c3ccccc3)cccc12,7.02,1982.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2c(Br)cccc12,6.09,1982.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2c(C#N)cccc12,4.87,1982.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2c(C(=O)N(C)C)cccc12,6.16,1982.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2c(C(=O)N(C)C)cccc12.Cl,6.16,1979.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2c(C(=O)N3CCOCC3)cccc12,6.03,1981.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2c(C(=O)NCC(C)O)cccc12,6.2,1981.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2c(C(=O)NCC(N)=O)cccc12,6.18,1983.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2c(C(=O)NCC(N)=O)cccc12.Cl,6.18,1979.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2c(C(=O)NCC(O)CO)cccc12,6.34,1981.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2c(C(=O)NCC(O)CO)cccc12.Cl,6.34,1979.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2c(C(=O)NCCCCCCOS(C)(=O)=O)cccc12.Cl,6.35,1979.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2c(C(=O)NCCCO)cccc12,6.3,1981.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2c(C(=O)NCCO)cccc12,6.305,1982.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2c(C(N)=O)cccc12,6.37,1984.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2c(C(N)=O)cccc12.Cl,6.37,1979.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2c(C)c(C)ccc12,7.65,1982.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2c(C)c(Cl)ccc12,6.71,1982.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2c(C)cccc12,7.39,1984.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2c(Cl)cccc12,6.11,1982.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2c(F)cccc12,6.33,1982.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2c(OC)cccc12,7.39,1984.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2c(OC3OC(CO)C(O)C(O)C3NC(C)=O)cccc12,6.35,1982.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2c(OCC(O)CO)cccc12,7.15,1982.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2c(OCCCC(N)=O)cccc12,7.36,1982.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2c(OCCO)cccc12,7.36,1982.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2c([N+](=O)[O-])cccc12,5.05,1981.0,True,False,False
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2cc(Br)c(N)cc12,7.01,1982.0,True,False,False
