smiles,pka,year
N#Cc1ccc(C(=O)N2CCC3(CC2)N=C(N)c2c(F)cccc2N3)cc1,9.1,2003.0
N#Cc1ccc(C(=O)Nc2ccc(F)c([C@@]3(CF)N=C(N)OCC3(F)F)c2)nc1,5.1,2013.0
N#Cc1ccc(C(=O)Nc2ccc(F)c([C@@]3(CF)N=C(N)OC[C@@H]3F)c2)nc1,6.7,2013.0
N#Cc1ccc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)CCOC(N)=N3)c2)nc1,7.3,2013.0
N#Cc1ccc(C(=O)Nc2ccc(F)c([C@]3(C4CC4)C=C(CF)OC(N)=N3)c2)nc1,6.8,2018.0
N#Cc1ccc(C(=O)Nc2ccc(F)c([C@]3(CF)CCSC(N)=N3)c2)nc1,7.6,2021.0
N#Cc1ccc(C(=O)Nc2ccc(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)nc1,6.3,2013.0
N#Cc1ccc(CCOCCCS(=O)(=O)CCNCCc2ccc(O)c3nc(O)sc23)cc1,8.0,2003.0
N#Cc1ccc(Cc2ccc3c(NCCCNCc4ccc5c(c4)OCO5)ccnc3c2)cc1,9.47,2011.0
N#Cc1ccc(Cc2ccc3c(NCCCNCc4ccco4)ccnc3c2)cc1,9.47,2011.0
N#Cc1ccc(N2CCN(CCNC(=O)c3ccc(F)cc3)CC2)cc1,6.43,2010.0
N#Cc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,5.93,1982.0
N#Cc1ccc(O)c(-c2ccc(/C=C3\SC(=O)NC3=O)o2)c1,7.3,2006.0
N#Cc1ccc(OCCN2CCN(CC(=O)Nc3nccs3)CC2)cc1,6.37,2014.0
N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)cc1Cl,5.8,2016.0
N#Cc1ccc(S(=O)(=O)C2(F)CCN(CCc3ccc(F)cc3F)CC2)cc1,6.4,2005.0
N#Cc1ccc(S(=O)(=O)Nc2cc3c(=O)[nH]ccc3cc2F)cc1,5.97,2017.0
N#Cc1ccc(S(=O)(=O)Nc2ccc3cc[nH]c(=O)c3c2)cc1,6.93,2017.0
N#Cc1ccc([C@H]2[C@H]3C(=O)N(CC4=CCC(F)C=C4)C(=O)[C@H]3[C@@H]3CCCN32)cc1,4.5,2013.0
N#Cc1ccc([C@H]2[C@H]3C(=O)N(CC4=CCC(F)C=C4)[C@](O)(C(F)(F)F)[C@H]3[C@@H]3CCCN32)cc1,5.5,2013.0
N#Cc1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3C(=O)CCN32)cc1,3.0,2013.0
N#Cc1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3CCCN32)c(F)c1,4.2,2013.0
N#Cc1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3CCCN32)c(F)c1F,3.6,2013.0
N#Cc1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3CCCN32)cc1F,4.1,2013.0
N#Cc1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3C[C@@H](O)CN32)cc1,3.7,2013.0
N#Cc1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3C[C@H](O)CN32)cc1,3.8,2013.0
N#Cc1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3[C@H](O)CCN32)cc1,4.2,2013.0
N#Cc1ccc([C@H]2[C@H]3C(O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3CC(F)(F)CN32)cc1,2.0,2013.0
N#Cc1ccc([C@H]2[C@H]3C(O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3C[C@H](F)CN32)cc1,3.1,2013.0
N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,8.76,2013.0
N#Cc1ccc2ccc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1,8.27,2012.0
N#Cc1ccc2ccc(=O)n(CCN3CC[C@@H](NCc4ccc5c(n4)NC(=O)CO5)[C@@H](F)C3)c2c1,7.28,2012.0
N#Cc1ccc2ccc(=O)n(CCN3CC[C@H](NCc4cc5c(cn4)OCCO5)[C@@H](F)C3)c2c1,6.66,2012.0
N#Cc1ccc2ccc(=O)n(CCN3CC[C@H](NCc4cc5c(cn4)OCCO5)[C@H](F)C3)c2c1,5.75,2022.0
N#Cc1ccc2ccc(=O)n(CCN3CC[C@H](NCc4cc5c(cn4)OCCO5)[C@H](O)C3)c2c1,8.0,2012.0
N#Cc1ccccc1OCC(O)CNCCNC(=O)Cc1ccc(O)cc1,7.8,2000.0
N#Cc1cccnc1N1CCN(CCNC(=O)c2ccc(F)cc2)CC1,6.4,2010.0
N#Cc1ccncc1NC(=O)N1CCN(Cc2cccc(Oc3ccc(Cl)cc3)c2)CC1,1.9,2016.0
N#Cc1cnc(Nc2cc(NC[C@H]3CNCCO3)c(C(F)(F)F)cn2)cn1,7.87,2016.0
N/C(S)=N/N=C/c1ccccn1,5.0,2011.0
N=C(N)N,13.05,2008.0
N=C(N)N(CC1CC1)c1c(Br)cccc1Br,11.9,1980.0
N=C(N)N/N=C/c1ccc(Cl)c(Cl)c1,8.4,2009.0
N=C(N)N1CCCC(Cc2cccc3c2OCO3)C1,11.0,2017.0
N=C(N)N1CCCC(Cc2cccc3occc23)C1,11.0,2017.0
N=C(N)NC(=O)CCNOC(=O)CN(C(=O)[C@@H](CC1CCCCC1)NCC(=O)O)C1CCCC1,7.6,1998.0
N=C(N)NC(=O)c1ccc(NOC(=O)CN(C(=O)[C@@H](CC2CCCCC2)NCC(=O)O)C2CCCC2)cc1,6.6,1998.0
N=C(N)NC(=O)c1ccccc1,6.98,2001.0
N=C(N)NCCC(=O)OC[C@H]1O[C@@H](n2cc([125I])c(=O)[nH]c2=O)C[C@@H]1O,11.9,2020.0
N=C(N)NCCCCCC(=O)OC[C@H]1O[C@@H](n2cc([125I])c(=O)[nH]c2=O)C[C@@H]1O,12.2,2020.0
N=C(N)NCCCCCC(=O)O[C@H]1C[C@H](n2cc([125I])c(=O)[nH]c2=O)O[C@@H]1CO,12.1,2020.0
N=C(N)NCCCNC(=O)[C@@H]1CCCCN1C(=O)[C@@H](CC1CCCCC1)NCC(=O)O,1.85,2022.0
N=C(N)NCCCNOC(=O)CN(C(=O)[C@@H](CC1CCCCC1)NCC(=O)O)C1CCCC1,12.5,1998.0
N=C(N)NC[C@H]1O[C@@H](n2cc([125I])c(=O)[nH]c2=O)C[C@@H]1O,11.5,2020.0
N=C(N)NCc1ccc(C(=O)OC[C@H]2O[C@@H](n3cc([125I])c(=O)[nH]c3=O)C[C@@H]2O)cc1,11.9,2020.0
N=C(N)NCc1cccc(I)c1,11.8,2020.0
N=C(N)NS(=O)(=O)c1ccc(N)cc1,12.0,1983.0
N=C(N)Nc1ccc(C(=O)c2ccc(NC(=N)N)cc2)cc1,9.4,2007.0
N=C(N)Nc1ccc(Cc2ccc(NC(=N)N)cc2)cc1,10.5,2007.0
N=C(N)Nc1ccc(Nc2ccc(NC(=N)N)cc2)cc1,10.8,2007.0
N=C(N)Nc1nc(-c2cccc(Nc3n[s+]([O-])nc3N)c2)cs1,7.550000000000001,1983.0
N=C(N)Oc1ccc(Oc2ccc(OC(=N)N)cc2)cc1,10.55,2016.0
N=C(N)Oc1ccccc1,8.29,2016.0
N=C(N)Sc1c[nH]c2ccccc12,9.5,2017.0
N=C(N)c1c(F)cc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3CCCN32)cc1F,3.7,2013.0
N=C(N)c1cc(F)c([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3CCCN32)c(F)c1,4.2,2013.0
N=C(N)c1ccc(-c2cc3ccc(C(=N)N)cc3[nH]2)cc1,11.6,2010.0
N=C(N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@@H](NCC(=O)O)C(c2ccccc2)c2ccccc2)s1,1.91,2013.0
N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3CCCN32)c(F)c1,4.1,2013.0
N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3CCCN32)c(F)c1F,3.7,2013.0
N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3CCCN32)cc1,4.5,2013.0
N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3CCCN32)cc1F,4.2,2013.0
N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3N2CCC3(F)F)cc1,2.0,2013.0
N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@H]3CC(F)(F)CN32)cc1,2.0,2013.0
N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@H]3C[C@@H](F)CN32)cc1,3.3,2013.0
N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@H]3C[C@@H](O)CN32)cc1,3.9,2013.0
N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@H]3C[C@H](F)CN32)cc1,3.3,2013.0
N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@H]3C[C@H](O)CN32)cc1,3.9,2013.0
N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@H]3[C@@H](F)CCN32)cc1,3.3,2013.0
N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@H]3[C@@H](O)CCN32)cc1,4.2,2013.0
N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@H]3[C@H](F)CCN32)cc1,3.4,2013.0
N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@H]3[C@H](O)CCN32)cc1,4.1,2013.0
N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)[C@H](C(F)F)[C@H]3[C@@H]3CCCN32)cc1,5.6,2013.0
N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)[C@H](CC(F)F)[C@H]3[C@@H]3CCCN32)cc1,6.0,2013.0
N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)[C@H](CCF)[C@H]3[C@@H]3CCCN32)cc1,6.1,2013.0
N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)[C@H](CF)[C@H]3[C@@H]3CCCN32)cc1,6.0,2013.0
N=C(N)c1ccc([C@H]2[C@H]3C(=O)N(Cc4ccc(F)cc4)[C@](O)(C(F)(F)F)[C@H]3[C@@H]3CCCN32)cc1,5.5,2013.0
N=C(N)c1ccccc1,11.6,2023.0
N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,10.79,2021.0
N=C(NCc1c[nH]c2ccccc12)C(Cl)(Cl)Cl,6.0,1978.0
N=C(Nc1ccc(C(=O)Nc2ccc(NC(=N)c3ccccn3)c(Cl)c2)c(Cl)c1)c1ccccn1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,6.46,2023.0
N=C(Nc1ccc(CCc2ccc(NC(=N)c3ccccn3)cc2)cc1)c1ccccn1,6.7,2023.0
N=C(Nc1ccc(NC(=O)c2ccc(NC(=N)c3ccccn3)c(Cl)c2)c(Cl)c1)c1ccccn1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,5.9,2023.0
N=C(Nc1ccc(NC(=O)c2ccc(NC(=N)c3ccccn3)cc2)cc1)c1ccccn1,7.18,2023.0
N=C(Nc1nsc2ccccc12)c1ccc(Cl)cc1,4.84,2007.0
N=C(Nc1nsc2ccccc12)c1ccccc1,5.4,2007.0
NC(/C=C\F)CCC(=O)O,9.35,1987.0
NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,13.52,2013.0
NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,8.28,2008.0
NC(=O)C1CCN(CC(=O)Nc2nc(-c3ccccc3)cs2)CC1,8.2,2013.0
NC(=O)C1CCN(c2c(Cl)cncc2Cl)CC1,3.5,2015.0
NC(=O)C1CCN(c2c(S(=O)(=O)c3ccccc3)cnc3ccc(Cl)cc23)CC1,3.05,2015.0
NC(=O)CCCc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,7.67,1982.0
NC(=O)CCNC(=O)c1ccccc1S,5.83,2019.0
NC(=O)CCc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,7.63,1982.0
NC(=O)CN1CCC[C@H](OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@@H]1c1ccccc1,5.4,1995.0
NC(=O)CN1CCN([C@@H](COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2ccccc2)CC1,6.2,2003.0
NC(=O)CN1CCN([C@H](COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2ccccc2)CC1,6.2,2003.0
NC(=O)CNC1CCC(OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C1c1ccccc1,6.6,2006.0
NC(=O)CN[C@@H]1CC[C@H](OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@H]1c1ccccc1,6.6,2006.0
NC(=O)COCCN1CCN(C(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2ccccc2)CC1,7.4,2003.0
NC(=O)Cc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,7.43,1982.0
NC(=O)N1C(=O)/C(=C(\O)c2cccs2)c2cc(F)c(Cl)cc21,3.5,1996.0
NC(=O)NS(=O)(=O)c1ccc(N)cc1,5.42,1981.0
NC(=O)Nc1ccc(CCOCCCCCCNCCc2ccc(O)c3nc(O)sc23)cc1,8.0,2003.0
NC(=O)c1c(COC2=C(O)C(=O)OC2C(O)CO)no[n+]1[O-],7.07,2008.0
NC(=O)c1c(Cl)ccc(NC(=O)Nc2ccccc2Br)c1O,7.11,2004.0
NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1Cl,8.8,2020.0
NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1S(=O)(=O)CCc1ccccc1,8.3,2020.0
NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1SC1CCCCC1,9.3,2020.0
NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1SCCc1ccccc1,9.2,2020.0
NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1SCc1ccccc1,9.2,2020.0
NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1Sc1ccccc1,9.2,2020.0
NC(=O)c1cc[n+](C/C=C/C[n+]2cc(Cl)c(/C=N/O)c(Cl)c2)cc1.[Br-].[Br-],7.55,2018.0
NC(=O)c1cc[n+](C/C=C/C[n+]2cc(F)c(/C=N/O)c(F)c2)cc1.[Br-].[Br-],7.26,2022.0
NC(=O)c1cc[n+](C/C=C/C[n+]2ccc(/C=N/O)c(Cl)c2)cc1.[Br-].[Br-],7.6,2018.0
NC(=O)c1cc[n+](C/C=C/C[n+]2ccc(/C=N/O)c(F)c2)cc1.[Br-].[Br-],7.75,2022.0
NC(=O)c1cc[n+](C/C=C/C[n+]2ccc(/C=N/O)cc2)cc1.[Br-].[Br-],8.275,2022.0
NC(=O)c1cc[n+](C/C=C\C[n+]2ccc(/C=N/O)cc2)cc1.[Br-].[Br-],8.285,2014.0
NC(=O)c1cc[n+](CCCC[n+]2cc(Cl)c(/C=N/O)c(Cl)c2)cc1.[Br-].[Br-],7.66,2018.0
NC(=O)c1cc[n+](CCCC[n+]2cc(F)c(/C=N/O)c(F)c2)cc1.[Br-].[Br-],7.29,2022.0
NC(=O)c1cc[n+](CCCC[n+]2ccc(/C=N/O)c(Cl)c2)cc1.[Br-].[Br-],7.68,2018.0
NC(=O)c1cc[n+](CCCC[n+]2ccc(/C=N/O)c(F)c2)cc1.[Br-].[Br-],7.78,2022.0
NC(=O)c1cc[n+](CCCC[n+]2ccc(/C=N/O)cc2)cc1.[Br-].[Br-],8.44,2018.0
NC(=O)c1cc[n+](CCC[n+]2cc(Cl)c(/C=N/O)c(Cl)c2)cc1.[Br-].[Br-],7.53,2018.0
NC(=O)c1cc[n+](CCC[n+]2cc(F)c(/C=N/O)c(F)c2)cc1.[Br-].[Br-],7.26,2022.0
NC(=O)c1cc[n+](CCC[n+]2ccc(/C=N/O)c(Cl)c2)cc1.[Br-].[Br-],7.57,2018.0
NC(=O)c1cc[n+](CCC[n+]2ccc(/C=N/O)c(F)c2)cc1.[Br-].[Br-],7.76,2022.0
NC(=O)c1cc[n+](CCC[n+]2ccc(/C=N/O)cc2)cc1.[Br-].[Br-],8.370000000000001,2018.0
NC(=O)c1cc[n+](Cc2ccc(C[n+]3ccc(/C=N/O)cc3)cc2)cc1.[Br-].[Br-],8.1,2014.0
NC(=O)c1cc[n+](Cc2ccc(C[n+]3cccc(/C=N/O)c3)cc2)cc1.[Br-].[Br-],8.77,2011.0
NC(=O)c1cc[n+](Cc2ccc(C[n+]3ccccc3/C=N/O)cc2)cc1.[Br-].[Br-],7.76,2011.0
NC(=O)c1cc[n+](Cc2cccc(C[n+]3ccc(/C=N/O)cc3)c2)cc1.[Br-].[Br-],8.02,2014.0
NC(=O)c1cc[n+](Cc2cccc(C[n+]3cccc(/C=N/O)c3)c2)cc1.[Br-].[Br-],8.75,2011.0
NC(=O)c1cc[n+](Cc2cccc(C[n+]3ccccc3/C=N/O)c2)cc1.[Br-].[Br-],7.69,2011.0
NC(=O)c1cc[n+](Cc2ccccc2C[n+]2ccc(/C=N/O)cc2)cc1.[Br-].[Br-],7.97,2014.0
NC(=O)c1cc[n+](Cc2ccccc2C[n+]2cccc(/C=N/O)c2)cc1.[Br-].[Br-],8.59,2011.0
NC(=O)c1cc[n+](Cc2ccccc2C[n+]2ccccc2/C=N/O)cc1.[Br-].[Br-],7.77,2011.0
NC(=O)c1ccc(CCOCCCS(=O)(=O)CCNCCc2ccc(O)c3nc(O)sc23)cc1,8.0,2003.0
NC(=O)c1ccc(CNC(=O)c2cnc(Nc3cccc(Cl)c3)cc2C(F)(F)F)cc1,2.63,2009.0
NC(=O)c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,6.47,1982.0
NC(=O)c1ccc(Oc2ccc(CN3CCC[C@H]3c3cccnc3)cc2)c([18F])c1,8.448,2023.0
NC(=O)c1ccc2nc(NC(=O)Nc3ccc(O)c(Cl)c3)sc2c1,9.35,2023.0
NC(=O)c1ccc[n+](Cc2ccc(C[n+]3ccc(/C=N/O)cc3)cc2)c1.[Br-].[Br-],8.15,2011.0
NC(=O)c1ccc[n+](Cc2ccc(C[n+]3cccc(/C=N/O)c3)cc2)c1.[Br-].[Br-],8.79,2011.0
NC(=O)c1ccc[n+](Cc2ccc(C[n+]3ccccc3/C=N/O)cc2)c1.[Br-].[Br-],7.72,2011.0
NC(=O)c1ccc[n+](Cc2cccc(C[n+]3ccc(/C=N/O)cc3)c2)c1.[Br-].[Br-],7.95,2011.0
NC(=O)c1ccc[n+](Cc2cccc(C[n+]3cccc(/C=N/O)c3)c2)c1.[Br-].[Br-],8.76,2011.0
NC(=O)c1ccc[n+](Cc2cccc(C[n+]3ccccc3/C=N/O)c2)c1.[Br-].[Br-],7.75,2011.0
NC(=O)c1ccc[n+](Cc2ccccc2C[n+]2ccc(/C=N/O)cc2)c1.[Br-].[Br-],7.85,2011.0
NC(=O)c1ccc[n+](Cc2ccccc2C[n+]2cccc(/C=N/O)c2)c1.[Br-].[Br-],8.69,2011.0
NC(=O)c1ccc[n+](Cc2ccccc2C[n+]2ccccc2/C=N/O)c1.[Br-].[Br-],7.79,2011.0
NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,10.1,2023.0
NC(=O)c1cccc2nc(N)nc(N)c12,7.22,1990.0
NC(=O)c1noc([C@H](CCCC2CCCCC2)CC(=O)NO)n1,9.0,2008.0
NC(=S)N/N=C/c1ccc[nH]1,0.5,2011.0
NC(=S)N/N=C/c1ccco1,0.5,2011.0
NC(C=C(F)F)CCC(=O)O,9.32,1987.0
NC(CCC(=O)O)C(F)=C(F)F,7.87,1987.0
NC(CCC(N)(F)F)C(=O)O,6.88,1996.0
NC(CCCCCP(=O)(O)O)C(=O)O,7.72,1990.0
NC(CCCCCS(=O)(=O)c1ccccc1O)C(=O)O,7.38,1990.0
NC(CCCCCSc1cc(Cl)ccc1O)C(=O)O,8.55,1990.0
NC(CCCCCSc1ccccc1O)C(=O)O,9.35,1990.0
NC(CF)(CF)c1nc(-c2ccc(OC(F)(F)F)cc2)c[nH]1,5.9,2016.0
NC(CN1CC(=O)NC1=O)C(=O)O,8.2,1988.0
NC(CO)(CO)CO,8.08,2013.0
NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,6.19,2010.0
NC(Cc1c(O)noc1-c1nc[nH]n1)C(=O)O,2.4,1997.0
NC(Cc1c(O)noc1-c1ncc[nH]1)C(=O)O,3.4,1997.0
NC(Cc1c(O)noc1-c1nccs1)C(=O)O,2.0,1997.0
NC(Cc1c(O)noc1-c1nn[nH]n1)C(=O)O,3.0,1997.0
NC(Cc1c([N+](=O)[O-])ccc(O)c1[N+](=O)[O-])C(=O)O,3.6,1997.0
NC(Cc1c[nH]c2ccccc12)C(=O)O,5.800000000000001,2013.0
NC(Cc1cc(I)c(Oc2ccc(O)c(-c3ccccc3)c2)c(I)c1)C(=O)O,10.01,1988.0
NC(Cc1cc(I)c(Oc2ccc(O)c(Br)c2)c(I)c1)C(=O)O,8.45,1988.0
NC(Cc1cc(I)c(Oc2ccc(O)c(C=O)c2)c(I)c1)C(=O)O,8.37,1988.0
NC(Cc1cc(I)c(Oc2ccc(O)c(CO)c2)c(I)c1)C(=O)O,9.92,1988.0
NC(Cc1cc(I)c(Oc2ccc(O)c(Cc3ccccc3)c2)c(I)c1)C(=O)O,10.12,1988.0
NC(Cc1cc(I)c(Oc2ccc(O)c(Cl)c2)c(I)c1)C(=O)O,8.56,1988.0
NC(Cc1cc(I)c(Oc2ccc(O)c(F)c2)c(I)c1)C(=O)O,8.73,1988.0
NC(Cc1cc(I)c(Oc2ccc(O)c(O)c2)c(I)c1)C(=O)O,9.34,1988.0
NC(Cc1cc(I)c(Oc2ccc(O)c([N+](=O)[O-])c2)c(I)c1)C(=O)O,7.23,1988.0
NC(Cc1cc(O)c([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)O,3.8,1997.0
NC(Cc1cc(O)ccc1[N+](=O)[O-])C(=O)O,6.8,1997.0
NC(Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O)C(=O)O,6.4,1997.0
NC(Cc1cc([N+](=O)[O-])ccc1O)C(=O)O,6.4,1997.0
NC(Cc1ccc(O)c(O)c1)C(=O)O,2.21,2013.0
NC(Cc1ccc(O)c([N+](=O)[O-])c1)C(=O)O,6.8,1997.0
NC(Cc1ccc(O)cc1)C(=O)O,10.1,1982.0
NC(Cc1ccc([N+](=O)[O-])c(O)c1)C(=O)O,6.6,1997.0
NC(Cc1ccc([N+](=O)[O-])c(O)c1[N+](=O)[O-])C(=O)O,3.2,1997.0
NC(Cc1cccc([N+](=O)[O-])c1O)C(=O)O,6.6,1997.0
NC(Cc1ccccc1O)C(=O)O,8.67,1997.0
NC(Cn1cc([N+](=O)[O-])c(=O)[nH]c1=O)C(=O)O,6.4,1997.0
NC(Cn1ccc(=O)[nH]c1=O)C(=O)O,9.3,1997.0
NC(N)=Nc1nc(CSCC/C(N)=N/S(N)(=O)=O)cs1,7.1,2020.0
NC(N)=Nc1nccc2c(Cl)cc(-c3cccc(C(=O)O)c3)cc12,2.35,2007.0
NC/C(=N\O)c1ccc(Sc2cc(F)cc(C3CCOCC3)c2)cc1,11.5,1996.0
NC1(C(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)N2CCC3(CCc4ccccc43)CC2)CC1,5.9,1996.0
NC1(Cc2nc(-c3ccc(OC(F)(F)F)cc3)c[nH]2)COC1,6.4,2016.0
NC12CC(C1)C2,11.0,2021.0
NC12CCC(CC1)C2,11.0,2021.0
NC12CCC(CC1)CC2,11.0,2021.0
NC1=NC(CC(=O)O)CN1,10.05,2019.0
NC1=NC(CC(=O)O)CS1,8.62,2019.0
NC1=NC(c2c(F)ccc(NC(=O)c3ccc(Br)cn3)c2F)(C(F)F)COC1,7.6,2018.0
NC1=NC(c2cc(NC(=O)c3ccc(Br)cn3)c(F)cc2F)(C(F)F)COC1,6.5,2018.0
NC1=NC(c2cc(NC(=O)c3ccc(Br)cn3)ccc2F)(C(F)F)COC1,6.8,2018.0
NC1=NC(c2ccc(OC(F)F)cc2)(c2cccc(-c3cncnc3)c2)C2=NCC(F)(F)CN12,6.1,2012.0
NC1=NC(c2ccc(OC(F)F)cc2)(c2cccc(OCCCF)c2)C2=NCC(F)(F)CN12,6.5,2012.0
NC1=NC(c2cccc(-c3cncnc3)c2)(c2ccnc(C(F)(F)F)c2)c2cccc(F)c21,6.9,2012.0
NC1=NC(c2cccc(-c3cncnc3)c2)(c2ccnc(C(F)F)c2)c2cccc(F)c21,6.8,2012.0
NC1=NC(c2cccc(-c3cncnc3)c2)(c2ccnc(C3CC3)c2)c2cccc(F)c21,7.4,2012.0
NC1=NC(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)(C(F)(F)F)COC1,6.2,2018.0
NC1=NC(c2ccccc2)(c2ccccc2)C2=NCCCN12,7.6,2010.0
NC1=NC(c2ccnc(C(F)(F)F)c2)(c2ccc(F)c(-c3cncnc3)c2)c2cccc(F)c21,6.4,2012.0
NC1=NC(c2ccncc2)(c2cccc(-c3cncc(F)c3)c2)c2cccc(F)c21,7.1,2012.0
NC1=NC(c2ccncc2)(c2cccc(-c3cncnc3)c2)C2=NCCCN12,7.6,2012.0
NC1=NC(c2ccncc2)(c2cccc(-c3cncnc3)c2)c2cccc(F)c21,7.1,2012.0
NC1=NC(c2ccncc2)(c2cccc(-c3cncnc3)c2)c2ccccc21,8.4,2012.0
NC1=NC2(CCc3ccc(NC(=O)c4ccc(Cl)cn4)cc32)CO1,8.3,2013.0
NC1=NC2(CCc3ccc(NC(=O)c4ccc(Cl)cn4)cc32)CS1,8.3,2013.0
NC1=NCC(C(=O)O)CC1,12.4,2014.0
NC1=NCC(C(=O)O)CN1,12.7,2014.0
NC1=NCc2cc(O)c(O)cc2N1,12.0,1982.0
NC1=NS(=O)(=O)Nc2[nH]ncc21,4.1,1979.0
NC1=NS(=O)(=O)Nc2nsnc21,3.2,1979.0
NC1=NS(=O)(=O)c2ccccc21,11.4,2017.0
NC1=N[C@@](c2cc(NC(=O)c3ccc(Br)cn3)ccc2F)(C(F)F)COC1,6.8,2018.0
