inchikey,smiles,cid
AYDJMRPAQKVIRE-UHFFFAOYSA-N,CN(C)Cc1c(O)ccc2occ(C(O)c3ccccc3)c12,34623
FUBVWMNBEHXPSU-UHFFFAOYSA-N,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,34632
IODWHFFPQHUDAG-UHFFFAOYSA-N,Cc1cc2nc(N)sc2cc1C,34757
HEQAZZLMFKEHFY-UHFFFAOYSA-N,CN(C)CC(=O)c1c[nH]c2ccccc12,34863
CDRQAUBCVZVLOJ-UHFFFAOYSA-N,O=C(CN1CCCCC1)c1c[nH]c2ccccc12,34864
RMPYPIVZYUDLIM-UHFFFAOYSA-N,O=C(CN1CCOCC1)c1c[nH]c2ccccc12,34865
DPLWHHAFNKDYDU-UHFFFAOYSA-N,Nc1nc(N)nc(-c2ccc(Cl)c(Cl)c2)n1,34920
ZEXYPLRLARKYLF-UHFFFAOYSA-N,Nc1nc(CCl)nc(Nc2ccccc2)n1,34942
IHLFNASQYBWKRW-UHFFFAOYSA-N,COc1nc(Nc2ccccc2)nc(OC)n1,35020
GPYMLUQDRLGQNZ-UHFFFAOYSA-N,CCOc1nc(Nc2ccccc2)nc(OCC)n1,35025
MFJNBKWLTNOOAW-UHFFFAOYSA-N,Nc1nc(-c2ccc(Cl)cc2)nc(-c2ccc(Cl)cc2)n1,35246
YBVOZTSHJFHJKE-UHFFFAOYSA-N,CCOc1nc(NC(C)C)nc(NC(C)C)n1,35306
HBOMLICNUCNMMY-XLPZGREQSA-N,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,35370
LZQBJEYAJKIENE-UHFFFAOYSA-N,Cn1c(=O)c2c(nc(N3CCOCC3)n2C)n(C)c1=O,35697
QNNUFCFGWWVMMX-UHFFFAOYSA-N,COC(=O)c1ccc(NC(C)=O)o1,35757
HLBRHTFSMMEHPK-UHFFFAOYSA-N,CN1CCC(=C2c3ccccc3C(O)c3ccccc32)CC1,35758
CPEUVMUXAHMANV-UHFFFAOYSA-N,COC(=O)Nc1nc2ccc(C(=O)c3ccc(F)cc3)cc2[nH]1,35802
CAWSVFVFDPTCOZ-UHFFFAOYSA-N,COc1cc2c(cc1OC)CN(Cc1ccccc1)CC2,35914
XOZSNVGTVYSWOI-UHFFFAOYSA-N,COc1cc2c(cc1OC)CN(Cc1ccc(F)cc1)CC2,35922
WHPVYXDFIXRKLN-UHFFFAOYSA-N,Brc1ccc(Oc2cc(Br)c(Br)cc2Br)c(Br)c1,36159
SLVMESMUVMCQIY-UHFFFAOYSA-N,CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21,36207
BWWVAEOLVKTZFQ-NTZNESFSSA-N,CC1(C)S[C@@H]2[C@H](N=CN3CCCCCC3)C(=O)N2[C@H]1C(=O)O,36273
GZIISXIDAZYOLI-UHFFFAOYSA-N,O=C(CCN1CCC(c2ccccc2)C1)c1ccc2c(c1)OCCO2,36302
RCINICONZNJXQF-MZXODVADSA-N,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,36314
RXAJQAWCYNWNGK-UHFFFAOYSA-N,CCOc1ccc(C(=O)c2ccncc2)cc1,36316
NPUKDXXFDDZOKR-UHFFFAOYSA-N,CCOC(=O)c1cncn1C(C)c1ccccc1,36339
QWCRAEMEVRGPNT-UHFFFAOYSA-N,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,36431
CBMTTXBZZZABGG-UHFFFAOYSA-N,CC(=O)CC1(O)C(=O)Nc2ccccc21,36460
VJJPUSNTGOMMGY-MRVIYFEKSA-N,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,36462
RZZPDXZPRHQOCG-OJAKKHQRSA-M,C[N+](C)(C)CCOP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O,36605
JWHAUXFOSRPERK-UHFFFAOYSA-N,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,36708
OFWPFMDXRGTHFT-UHFFFAOYSA-N,CNc1nc(Cl)nc(NC(C)(C)C)n1,36755
REOUSSGUTFKMAI-UHFFFAOYSA-N,O=C(Nc1ccc(Cl)cn1)c1ccccc1F,36851
MVWHGTYKUMDIHL-UHFFFAOYSA-N,Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,37034
PZBPKYOVPCNPJY-UHFFFAOYSA-N,C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,37175
GWTVMUKCRYINJA-UHFFFAOYSA-N,CC(=O)Nc1nc(-c2ccccc2)c(-c2ccccc2)o1,37200
FOHHNHSLJDZUGQ-UHFFFAOYSA-N,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,37392
AAWZDTNXLSGCEK-ZHQZDSKASA-N,O=C(O)C1(O)C[C@H](O)C(O)[C@@H](O)C1,37439
CGJFGPQHBSLGOO-UHFFFAOYSA-N,O=C(O)Cc1ccc2sc(-c3ccccc3)nc2c1,37534
IWUCXVSUMQZMFG-AFCXAGJDSA-N,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,37542
AKZCUWIRBSFXJU-UHFFFAOYSA-N,Nc1ccc(C(=O)Nc2nc3ccccc3s2)cc1,37560
ULKIBGXLQKRMMF-UHFFFAOYSA-N,O=Cc1cccc(OC(=O)Nc2ccccc2)c1,37618
JTWOMNBEOCYFNV-XQERAMJGSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)C(NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,37625
FXAVOHDJSAUTTG-UHFFFAOYSA-N,Nc1c([N+](=O)[O-])c(=O)oc2ccccc12,38044
DMELURZBMAWHKC-UHFFFAOYSA-N,O=c1oc2ccccc2c(N2CCCCC2)c1[N+](=O)[O-],38045
BBVQKTUQIJKCAD-UHFFFAOYSA-N,Nc1c(N)c2ccccc2oc1=O,38046
MIOIKICKVVULMN-UHFFFAOYSA-N,Nc1c(N2CCCCC2)c2ccccc2oc1=O,38047
UOMKBIIXHQIERR-UHFFFAOYSA-N,O=C(O)Cn1c2ccccc2c(=O)c2ccccc21,38072
YAJMHGKJWGGGQE-UHFFFAOYSA-N,O=C(NCCc1ccccc1)c1c(F)c(F)c(F)c(F)c1F,38105
PFFANLXVTHIIBE-UHFFFAOYSA-N,C[n+]1ccc(-c2ccncc2)cc1,38115
ZCTXEAQXZGPWFG-UHFFFAOYSA-N,O=C(NCNC(=O)NC1C(=O)NC(=O)N1CO)NC1C(=O)NC(=O)N1CO,38258
WEIHNHDMVCFGRA-UHFFFAOYSA-N,CCCOC(=O)c1cc2ccccc2oc1=O,38280
DMHGXMPXHPOXBF-UHFFFAOYSA-N,COc1ccc2c(c1)C(=O)C(=O)N2,38333
IVLUAGYBDRGAPC-UHFFFAOYSA-N,CC1(C)CC(C)(O)P(=O)(c2ccccc2)O1,38336
XWBMYSLAWCIYBM-UHFFFAOYSA-N,COc1ccc(C(N)c2nccc3cc(OC)c(OC)cc23)cc1OC,38370
AAXKSSHVSDXPCO-UHFFFAOYSA-N,Cc1ccccc1NC(=O)Cc1ccccc1,38661
FEAVSZFZLRRONC-UHFFFAOYSA-N,COc1cc(OC)c(C2SCCS2)c(OC)c1,38669
GCWVFAKIMDGKKD-UHFFFAOYSA-N,CCOC(=O)c1c(CN2CCCCC2)oc2ccc(OC)cc12,38727
ONCCVOJTXZBTDY-UHFFFAOYSA-N,Cc1[nH]c2c([N+](=O)[O-])cccc2c1C,38742
SCKYRAXSEDYPSA-UHFFFAOYSA-N,Cc1cc(C2CCCCC2)n(O)c(=O)c1,38911
BUJAGSGYPOAWEI-UHFFFAOYSA-N,Cc1cccc(C)c1NC(=O)C(C)N,38945
IIBYAHWJQTYFKB-UHFFFAOYSA-N,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,39042
VWPOSFSPZNDTMJ-UCWKZMIHSA-N,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,39147
LHVRXAUETJRESN-UHFFFAOYSA-N,CN(C)c1ccc(N=Nc2cccc3ccoc23)cc1,39164
NOOCSNJCXJYGPE-UHFFFAOYSA-N,Cc1c(Nc2ncccc2C(=O)O)cccc1C(F)(F)F,39212
NBYNVBRXIUUSIG-UHFFFAOYSA-N,O=C(O)c1ccccc1C(=O)c1ccc(-c2ccccc2)cc1,39302
XBMIVRRWGCYBTQ-AVRDEDQJSA-N,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,39371
MUUMFANQVPWPFY-UHFFFAOYSA-N,COc1cccc2cc(C(C)=O)oc12,39378
RCGABEQHDDFFRR-UHFFFAOYSA-N,CCN(CC)Cc1c[nH]c2ccccc12,39450
KDOPUKOTJDLFQA-UHFFFAOYSA-N,CCOC(=O)Cc1ccc2sc(-c3ccccc3)nc2c1,39508
LXZKDOSRDVBNCF-UHFFFAOYSA-N,CN(C(=O)Oc1ccc([N+](=O)[O-])cc1)c1ccccc1,39556
WDRYRZXSPDWGEB-UHFFFAOYSA-N,O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12,39562
JMUZMDKWJWSBCU-UHFFFAOYSA-N,COC(=O)CS(=O)(=O)c1ccc(C)cc1,39660
DLBIJZSVHCCMOX-UHFFFAOYSA-N,O=c1oc2ccccc2c(NCc2ccccc2)c1[N+](=O)[O-],39684
PUDUMDVYKGGXBP-UHFFFAOYSA-N,O=c1oc2ccccc2c(Nc2ccccc2)c1[N+](=O)[O-],39685
ZFKKSGSQPHNBNR-UHFFFAOYSA-N,CCN(CC)c1c([N+](=O)[O-])c(=O)oc2ccccc12,39686
YXNQAAAQDAFEDN-UHFFFAOYSA-N,CCCN(CCC)c1c([N+](=O)[O-])c(=O)oc2ccccc12,39687
PYOMMFZCTIFHMA-UHFFFAOYSA-N,O=c1oc2ccccc2c(N2CCOCC2)c1[N+](=O)[O-],39688
BGSZAXLLHYERSY-XQIGCQGXSA-N,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1,39764
KWMIYIVKXATREY-UHFFFAOYSA-N,NC(=O)C1c2ccccc2CSc2ccccc21,39771
KCLKFJVOXMQQQD-UHFFFAOYSA-N,CCCN(CCC)c1ccc(CC(=O)NC(C)Cc2ccccc2)cc1,39794
IBRLPMYEEPGIAK-UHFFFAOYSA-N,O=C(O)c1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1,39854
HEFNNWSXXWATRW-JTQLQIEISA-N,CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,39912
YZWPSBHRDLVINI-UHFFFAOYSA-O,COC(=O)c1ccccc1NC(=O)c1ccc[nH+]c1,40076
CGMJQQJSWIRRRL-UHFFFAOYSA-N,O=C1CN=C(c2ccccc2Cl)c2cc(Br)ccc2N1,40113
JXUHSUSCLWIKEW-UHFFFAOYSA-N,CCOC(=O)c1c(-c2ccccc2)oc2ccc(O)c(CN(C)C)c12,40122
LWAFSWPYPHEXKX-UHFFFAOYSA-N,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,40127
JROSDBYIFZWPBP-UHFFFAOYSA-N,Cc1cc(C)cc(C(=O)NCc2ccncc2)c1,40146
SQAVRXHTSRPTBG-UHFFFAOYSA-N,COCC(=O)c1[nH]c2ccccc2c1C,40230
PYSJLPAOBIGQPK-UHFFFAOYSA-N,Nc1nc(-c2ccccc2)cs1,40302
RLLPVAHGXHCWKJ-UHFFFAOYSA-N,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,40326
ASNFTDCKZKHJSW-REOHCLBHSA-N,N[C@@H](Cn1oc(=O)[nH]c1=O)C(=O)O,40539
WIABVEKXPPUCOJ-UHFFFAOYSA-N,Cc1c(Nc2ncnc3nc[nH]c23)c(=O)n(-c2ccccc2)n1C,40596
LDGORKJXEGHFBK-UHFFFAOYSA-N,O=C(NC1CCN(Cc2ccccc2)CC1)c1ccccc1,40598
ISWRGOKTTBVCFA-UHFFFAOYSA-N,Cc1ccc(=O)n(-c2ccccc2)c1,40632
GLEVLJDDWXEYCO-UHFFFAOYSA-N,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,40634
FBJZZZNHVBUJRV-UHFFFAOYSA-N,CCOC(=O)C1=C(C)N(C)C(C)=C(C(=O)OCC)C1c1ccncc1,40672
CLKZWXHKFXZIMA-UHFFFAOYSA-N,O=C(NCc1cccnc1)Nc1ccc([N+](=O)[O-])cc1,40813
OZSQFAOGBXJZMW-UHFFFAOYSA-N,O=C(Oc1ccccc1)c1cc2ccccc2oc1=O,40956
DJBNUMBKLMJRSA-UHFFFAOYSA-N,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,41022
ZBBHBTPTTSWHBA-UHFFFAOYSA-N,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,41114
BAZVSMNPJJMILC-UHFFFAOYSA-N,CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1,41368
INWFAPOVRXATBG-UHFFFAOYSA-N,O=C(Cc1ccccc1)NC(Cc1ccc(Cl)cc1)C(=O)O,41410
XJRKDTNXNNSYTM-UHFFFAOYSA-N,O=C(Cc1ccc(N(CCCl)CCCl)cc1)NC(Cc1ccc(Cl)cc1)C(=O)O,41416
QTUMANBBBICYRP-UHFFFAOYSA-N,CC(C)NC(=O)C(=O)c1cn(C)c2ccccc12,41501
ZISGTWODACVVLQ-UHFFFAOYSA-N,Cc1cc(C)nc(SCC(=O)O)n1,41567
YQNQNVDNTFHQSW-UHFFFAOYSA-N,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,41684
XUFXOAAUWZOOIT-UGEKTDRHSA-N,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)C(O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,41774
NGBFQHCMQULJNZ-UHFFFAOYSA-N,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,41781
IUBSYMUCCVWXPE-UHFFFAOYSA-N,COCCc1ccc(OCC(O)CNC(C)C)cc1,41860
FAHNWKWJOSXJNE-UHFFFAOYSA-N,O=C(CN1CCCCC1)N1CCc2ccccc21,41913
BVCZCUNFEILSMQ-UHFFFAOYSA-N,CCOC(=O)c1c(CN2CCOCC2)oc2ccc(OC)cc12,42023
UBMIKLUSHCSWBA-UHFFFAOYSA-N,CCOC(=O)c1c(C)oc2cc(Cl)c(O)c(CN(C)C)c12,42024
ADBXTULQWMWTBQ-UHFFFAOYSA-N,O=c1oc2ccccc2c(N2CCCC2)c1[N+](=O)[O-],42025
JMPFSEBWVLAJKM-UHFFFAOYSA-N,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,42574
MWFZDJLPWDCQIL-UHFFFAOYSA-N,CN1CCN(c2ccc([N+](=O)[O-])c3no[n+]([O-])c23)CC1,42640
ZADHMFULSQPYAC-UHFFFAOYSA-N,CC(=O)Nc1nc(-c2cc([N+](=O)[O-])cs2)cs1,42650
QGMGHALXLXKCBD-UHFFFAOYSA-N,Nc1ccc(C(=O)Nc2ccccc2N)cc1,42725
YQVMVCCFZCMYQB-UHFFFAOYSA-N,CC(C(=O)O)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,42807
VUGQMTSDCGZIHF-UHFFFAOYSA-N,CNc1c(N)c(=O)oc2ccccc12,42997
RPFFYWMEJGBBDE-UHFFFAOYSA-N,Nc1c(NCc2ccccc2)c2ccccc2oc1=O,42999
ULHWIGAMNYDVGS-UHFFFAOYSA-N,Nc1c(Nc2ccccc2)c2ccccc2oc1=O,43000
KUMMFXRVHNGDJZ-UHFFFAOYSA-N,Nc1c(N2CCCC2)c2ccccc2oc1=O,43001
OZISUROFJWDSRG-UHFFFAOYSA-N,CN1CCN(c2c(N)c(=O)oc3ccccc23)CC1,43003
DDLIGBOFAVUZHB-UHFFFAOYSA-N,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,43032
RECZOIWOBRWZEX-UHFFFAOYSA-N,CCCC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,43146
QOVTVIYTBRHADL-UHFFFAOYSA-N,Nc1cc(C(Cl)=C(Cl)Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O,43231
STJLVHWMYQXCPB-UHFFFAOYSA-N,CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,43234
PEUKYEPLCRXPHU-UHFFFAOYSA-N,COc1cc(C(=O)NCc2ccco2)cc(OC)c1OC,43247
UJWFQGRSIXAHQU-UHFFFAOYSA-N,COc1cc(C(=O)OC(C)CN2CCOCC2)cc(OC)c1OC,43265
HKZNADVVGXKQDL-UHFFFAOYSA-N,CCC(C)(C)N=C(NC#N)Nc1cccnc1,43345
AVFGUWZHRCOPMQ-UHFFFAOYSA-N,COc1cc(C(=O)Nc2ccc(N(C)C)cc2)cc(OC)c1OC,43380
LADXNUMEZZVNNG-UHFFFAOYSA-N,CC(=O)N1CCN=C1SCc1ccc(F)cc1,43541
IVHYKVOJOGRKBX-UHFFFAOYSA-N,O=C1C2CC=CCC2C(=O)N1Nc1ccccc1,43555
QQQZGKVRDOCMAW-UHFFFAOYSA-N,COc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,43640
MHZCSURQWKGTCL-UHFFFAOYSA-N,CCOC(=O)c1c(NC(=O)CN2CCOCC2)sc2c1CCCC2,44008
NUFNQYOELLVIPL-UHFFFAOYSA-N,O=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],44073
FAKRSMQSSFJEIM-RQJHMYQMSA-N,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,44093
SXKOCXTXIUNMEN-UHFFFAOYSA-N,CCC(=O)C(CCN1CCOCC1)(c1ccccc1)c1ccccc1,44686
DVBZFBRGCRXTTH-UHFFFAOYSA-N,COc1ccc2[nH]cc(C(=O)CN3CCCCC3)c2c1,44827
ULXRHTUWSOLFAL-UHFFFAOYSA-N,CN(C)C(=O)Oc1ccc(OC(=O)N(C)C)cc1,44939
PRRZWJAGZHENJJ-UHFFFAOYSA-N,c1ccc(CNCCc2c[nH]c3ccccc23)cc1,45592
JJNKKYPHNWIYFW-UHFFFAOYSA-N,Cc1cc(C)c2nc(N)sc2c1,46372
DYAWASAZUYPBDU-UHFFFAOYSA-N,C=CCSC(CC)(CC)C(N)=O,46428
YHNFRZWVZUMYEJ-UHFFFAOYSA-N,Cc1cc(C)n(C)c(=O)c1C#N,46479
LQPWQTIFRJRHIE-UHFFFAOYSA-N,CCOC(=O)CN1C(=O)CC(c2ccccc2)C1=O,47404
SWLMUYACZKCSHZ-UHFFFAOYSA-N,Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1,47471
VJYIFXVZLXQVHO-UHFFFAOYSA-N,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2Cl)n1,47491
OSHKKYSYOUUOFF-UHFFFAOYSA-N,CC(=O)Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,47508
RRHJHSBDJDZUGL-UHFFFAOYSA-N,CN=C(N)NC(=O)Nc1c(C)cccc1C,47509
YFXGLUHJHWNAGZ-UHFFFAOYSA-N,COC(=O)c1cccc(NC(=O)c2ccc[n+]([O-])c2)c1,47522
LBHIOVVIQHSOQN-UHFFFAOYSA-N,O=C(NCCO[N+](=O)[O-])c1cccnc1,47528
LIIPHJDKZNTNII-HNNXBMFYSA-N,O=C(Cc1ccccc1)N[C@@H](Cc1ccccc1)C(=O)O,47579
YEHCICAEULNIGD-MZMPZRCHSA-N,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,47812
OHCQJHSOBUTRHG-KGGHGJDLSA-N,C=C[C@@]1(C)CC(=O)[C@]2(O)[C@@]3(C)[C@@H](O)CCC(C)(C)[C@@H]3[C@H](O)[C@H](OC(C)=O)[C@@]2(C)O1,47936
OBWGMKKHCLHVIE-UHFFFAOYSA-N,CN1CCN(C2=Nc3cc(F)ccc3Cc3ccccc32)CC1,49381
TVURRHSHRRELCG-UHFFFAOYSA-N,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,49659
VFCWGXGWQPTGNQ-UHFFFAOYSA-N,CCN1CCc2ccccc2C1,49719
VRMDOQCXSBSMJU-UHFFFAOYSA-N,CC(=O)NCc1cccc(CNC(C)=O)n1,49857
IBOXGQFTAOXOID-UHFFFAOYSA-N,O=C(CN1CCOCC1)Nc1c(Cl)cc(Cl)cc1Cl,49949
XMLHQGBTKIZHSK-UHFFFAOYSA-N,CC(C)Nc1nc(NC(C)C)nc(N(C)C#N)n1,49968
UIEATEWHFDRYRU-UHFFFAOYSA-N,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,50088
QVVCPCUAQMNMNT-UHFFFAOYSA-N,CCCCOc1ccc(C2(C)NC(=O)NC2=O)cc1,50211
NQPDXQQQCQDHHW-UHFFFAOYSA-N,CSc1nc2cc(Oc3cccc(Cl)c3Cl)c(Cl)cc2[nH]1,50248
YFRHGJUZBYPRIZ-UHFFFAOYSA-N,Nc1c(NC2CCCCC2)c2ccccc2oc1=O,50494
JMMKNFSLHJYTGJ-UHFFFAOYSA-N,Nc1c(N2CCN(c3ccccc3)CC2)c2ccccc2oc1=O,50496
HWXIGFIVGWUZAO-UHFFFAOYSA-N,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,50942
QYIYFLOTGYLRGG-GPCCPHFNSA-N,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,51039
AUPFODUFUNPAOB-UHFFFAOYSA-N,CCN1CC=C(c2c[nH]c3ccccc23)CC1,51703
IQOGGWLYHJXIIF-UHFFFAOYSA-N,COc1ccccc1Nc1ncnc2nc[nH]c12,52000
PXPXXPJORACKKN-UHFFFAOYSA-N,Cc1cc2nc(CS)[nH]c2cc1C,52210
JHQYDDFNYJJOIA-UHFFFAOYSA-N,O=C(Cn1ccnc1)c1ccc(O)c(O)c1,52780
XQGZSYKGWHUSDH-UHFFFAOYSA-N,O=C(O)c1ccc(OCCn2ccnc2)cc1,53000
SRZNHPXWXCNNDU-RHBCBLIFSA-N,CO[C@@]1(NC(=O)C2SC(=C(C(N)=O)C(=O)O)S2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,53025
OKDWEXMXXCTNSG-UHFFFAOYSA-N,CCN(CC)CC(=O)Nc1ccc([N+](=O)[O-])cc1,53122
PCZOHLXUXFIOCF-BXMDZJJMSA-N,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,53232
RHNVLFNWDGWACV-UHFFFAOYSA-N,CC1Oc2cc3c(-c4c(O)cc(O)c5c(O)c6c(cc45)OC(C)C(C)C6=O)c(O)cc(O)c3c(O)c2C(=O)C1C,53277
LOMJUIDZCZPNCP-UHFFFAOYSA-N,O=[N+]([O-])c1cccc(Nc2c3ccccc3nc3ccccc23)c1,53312
JLRSDWPIUIYLKY-UHFFFAOYSA-N,c1cncc(Nc2c3ccccc3nc3ccccc23)c1,53313
QEPQNYIXWTVWDP-UHFFFAOYSA-N,O=[N+]([O-])c1ccccc1Nc1c2ccccc2nc2ccccc12,53323
BTEWJCAHJQYSKV-UHFFFAOYSA-N,COc1ccccc1Nc1c2ccccc2nc2ccccc12,53329
XYXVAIJEBDFXQB-UHFFFAOYSA-N,O=C(NC(Cc1ccccc1)C(=O)O)c1cccnc1Cl,53560
ZJKNESGOIKRXQY-UHFFFAOYSA-N,CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1,53708
LCKFZDKHJUUFKH-UHFFFAOYSA-N,Cc1nc([N+](=O)[O-])c(SCC(N)=O)n1Cc1ccccc1,53855
WZPBZJONDBGPKJ-FSPLSTOPSA-N,C[C@H]1[C@H](NC(=O)C(=NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,54117
USQHTJSTTGAPHW-UHFFFAOYSA-N,CC(C)(C)NCC(=O)c1c[nH]c2ccccc12,54308
MBUVEWMHONZEQD-UHFFFAOYSA-N,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,54360
ZCGOMHNNNFPNMX-YHYDXASRSA-N,C[C@@H]1CN(C2CCC(C#N)(c3ccc(F)cc3)CC2)CC[C@]1(C(=O)O)c1ccccc1,54384
JDVVGAQPNNXQDW-TVNFTVLESA-N,O[C@H]1[C@H](O)[C@@H](O)CN2CC[C@H](O)[C@H]12,54445
RYMZZMVNJRMUDD-HGQWONQESA-N,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,54454
QABWXOJYSXLKMZ-UHFFFAOYSA-N,Cc1c(NC(=O)C(C)N2C(=O)c3ccccc3C2=O)c(=O)n(-c2ccccc2)n1C,54710
CABMTIJINOIHOD-UHFFFAOYSA-N,CC(C)C1(C)N=C(c2nc3ccccc3cc2C(=O)O)NC1=O,54739
ANZXOIAKUNOVQU-UHFFFAOYSA-N,CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1,54765
VHGCDTVCOLNTBX-QGZVFWFLSA-N,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,54840
JSDRRTOADPPCHY-HSQYWUDLSA-N,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,54891
GZUITABIAKMVPG-UHFFFAOYSA-N,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,54900
NIYPWEHXGKGWAE-UHFFFAOYSA-N,COc1cc(-c2ccc(NC(C)=O)c(OC)c2)ccc1NC(C)=O,54986
VKHAHZOOUSRJNA-GCNJZUOMSA-N,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,55245
ISEHJSHTIVKELA-UHFFFAOYSA-N,CC(C)NC(C)Cc1ccc(I)cc1,55305
FTSUPYGMFAPCFZ-ZWNOBZJWSA-N,CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@H]21,55397
