inchikey,smiles,cid
VFOJZZRJCCGRBS-UHFFFAOYSA-N,O=c1[nH]nc(-c2ccc(F)cc2)cc1-c1ccccc1,403915
CUJMCPPBTUATEJ-UHFFFAOYSA-N,CC(=O)c1c(C)n([O-])c2ccccc2[n+]1=O,404291
FIMFUNAJSAUXBO-UHFFFAOYSA-N,CCCCCOC(=O)Nc1ccc(S(=O)(=O)Nn2cnnc2)cc1,404502
WLJKCPIOUKNTGL-UHFFFAOYSA-N,CCOC(=O)Nc1ccc(S(=O)(=O)Nn2cnnc2)cc1,404503
IXSXXZUTUOUROO-UHFFFAOYSA-N,CCOC(=O)Cc1nnc(NC(=O)c2ncn[nH]2)s1,404519
HMBQGXAQNZFODB-UHFFFAOYSA-N,O=c1[nH]cc(N=Cc2cc(Cl)cc(Cl)c2O)c(=O)[nH]1,404524
MZWNMPVRUFGZKY-UHFFFAOYSA-N,COc1ccc(-c2cn3cccnc3n2)cc1,404537
WYRNEYAZTKWHPI-UHFFFAOYSA-N,COc1ccc(C2C=C(c3ccccc3)Nc3nnnn32)cc1,404637
HBKSMGIYAGDGQT-UHFFFAOYSA-N,N#CC1=C(N)Nc2ncnn2C1c1ccccc1,404643
WMPKTVPCGJINJE-UHFFFAOYSA-N,CSc1nc(-c2ccc(Cl)cc2)c(C#N)c(=O)n1C,405209
XMPVZWXWJBMOPQ-UHFFFAOYSA-N,COc1cc2nc(-c3cccs3)oc(=O)c2cc1OC,405767
XUXMWGFUFOLSKK-UHFFFAOYSA-N,Fc1cc(F)cc(-c2oncc2-c2nnnn2-c2ccccc2)c1,406042
CGAXZDLZXWOCKR-UHFFFAOYSA-N,Cc1cc(C)n(-c2n[nH]c(=O)c3ccccc23)n1,406146
TVYNWNKQFPNOBT-UHFFFAOYSA-N,O=C1C(Cl)=C(N2CCCCC2)C(=O)C(Cl)=C1c1cnc(N2CCCCC2)s1,406171
USSDECOBBGWOKB-UHFFFAOYSA-N,CC(=O)c1c(C)n([O-])c2cc(F)c(F)cc2[n+]1=O,406463
GYUIEFOSAGYLDQ-UHFFFAOYSA-N,O=C1CCC(=O)N1c1ccc(-c2nc3ccccc3s2)cc1,406670
PXIVFERFHLBIGX-UHFFFAOYSA-N,Clc1ccc2[nH]cc(-c3nnnn3-c3ccccc3)c2c1,406791
FQZCOJKPKPETLX-UHFFFAOYSA-N,O=C(O)C(Cc1c[nH]c2ccccc12)C(=O)NO,407145
SZNWFVDMFWJEOP-UHFFFAOYSA-N,O=S(=O)(O)CCCc1cccc2ccccc12,407193
KMLZVZXTJRRFSZ-UHFFFAOYSA-N,C[N+]1(Cc2ccc(Cl)c(Cl)c2)CCCC1c1ccc[n+](Cc2ccc(Cl)c(Cl)c2)c1,407249
JOOITGNDMHFLJI-UHFFFAOYSA-N,CN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1,407339
XXIJFHJUUXTXIX-UHFFFAOYSA-N,O=Nc1c(O)[nH]c2ccccc12,407610
JTXLXNWLXPNUMK-UHFFFAOYSA-N,O=S(=O)(O)c1ccc(NN(c2c(O)ccc3ccccc23)S(=O)(=O)O)cc1,407800
PZRXQNCXDUBZHC-UHFFFAOYSA-N,C1=C(c2ccccc2)Nc2ccccc2N=C1c1ccccc1,407897
ZEBQXLTZNFGHKI-UHFFFAOYSA-N,c1ccc(C[N+]23CN4CN(CN(C4)C2)C3)cc1,407900
YCJUISCEMNHDHX-UHFFFAOYSA-N,Clc1ccc(Cl)c(SCCCN2CCNCC2)c1,408043
IWQCRGGEGLIWHV-UHFFFAOYSA-N,N=C(N)C(N=Nc1ccccc1)C(N)=O,408047
MNLNQEMXGZMOEI-UHFFFAOYSA-N,c1ccc(C2=NCCCN2)cc1,408156
DDGRELYEXVSKCZ-UHFFFAOYSA-N,CC(C)CCNc1ncnc2[nH]ncc12,408168
OJGAAQMNLKYWSQ-UHFFFAOYSA-N,CCN(CC)CCNc1ccnc2cc(Cl)ccc12,408190
BCEZAFKVPCTVIX-UHFFFAOYSA-N,O=C(O)c1c(-c2c3ccc(=O)cc-3oc3cc(O)ccc23)cc2ccccc2c1-c1ccccc1,408250
GCKQVENQMOTMOW-UHFFFAOYSA-N,c1ccc2c(c1)C(=Nc1ccc(N=C3c4ccccc4-c4ccccc43)cc1)c1ccccc1-2,408275
IBIBFYMDRZDJKR-UHFFFAOYSA-N,O=C(O)c1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O,408290
PSPSFWYKIZUQOO-UHFFFAOYSA-N,CCC1SC(N)=NC1=O,408317
FCEMMQWGASQRTL-UHFFFAOYSA-N,CN(CCC(=O)c1ccccc1)CCC(=O)c1ccccc1,408365
VEVGNPJKXAYEMU-UHFFFAOYSA-N,COc1cc(NCCC2CCCCN2)c2ncccc2c1,408439
CPVKNROTCARBOD-UHFFFAOYSA-N,N=c1nc(N)nc(N)n1-c1ccc(S(N)(=O)=O)cc1,408481
OHRMHLAHQBYLPM-UHFFFAOYSA-N,O=C(O)CSc1cc(-c2ccccc2)nc2ccccc12,408483
GRCXSPISQUSVCS-UHFFFAOYSA-N,O=C(O)C(O)c1ccc([As](=O)(O)O)cc1,408521
WOZJGFBFMIWEGN-UHFFFAOYSA-N,O=C(O)CSc1ccc2ccccc2n1,408543
IUBAAKNJVPIKBE-UHFFFAOYSA-N,CN(C)CSC(N)=NC(O)C(Cl)(Cl)Cl,408605
LAYGUTGLVAVFIR-UHFFFAOYSA-N,COc1cc(CN2CCCCC2)cc2cc(C(=O)O)c(=O)oc12,408613
KJEFPCZGQRCTFK-UHFFFAOYSA-N,O=C(NCCCN1CCOCC1)C(Cl)(Cl)Cl,408736
RBQONMJTZICEIN-UHFFFAOYSA-N,Cc1c(S(=O)(=O)O)ccc(N=Nc2c(O)c(C(=O)O)cc3ccccc23)c1Cl,408814
XMGQNRYTFRFCPU-UHFFFAOYSA-N,CCOc1ccc(N=NS(=O)(=O)O)cc1,408925
ZENLQZHBAPIOBR-UHFFFAOYSA-N,C[N+]1(CCN[N+]2(C)CCCCC2)CCc2ccccc2C1,409023
HCAWEHHJTCEEPF-UHFFFAOYSA-N,Clc1ccc(CSCCc2ccncc2)cc1Cl,409027
BBWXLCKRYRQQPL-UHFFFAOYSA-N,CC12CCC3c4ccc(O)cc4CCC3C1CCC2OP(=O)(O)O,409069
XYNRXDLLYXFCRS-UHFFFAOYSA-N,CC12CCC3c4ccc(OP(=O)(O)O)cc4CCC3C1CCC2=O,409070
HTOCJFXVAGVZIY-UHFFFAOYSA-N,NNC(=O)Cc1cccnc1,409082
OYBAXZQESJUZKL-UHFFFAOYSA-N,C[N+](C)(C)CCN[N+]1(C)CCCc2ccccc21,409129
LUAZMBWCCSIKIT-UHFFFAOYSA-N,C[N+](C)(C)CCCSc1nc2ccccc2[nH]1,409194
UIXWGRXBYZGOQK-UHFFFAOYSA-N,O=C(O)c1cccc(CN2CCCCC2)c1,409199
JMFMVUJQIGHMRN-UHFFFAOYSA-N,OC(CNCc1ccccc1)(c1ccccc1)c1ccccc1,409243
YLQPEUXBTQONJV-UHFFFAOYSA-N,Cc1ccc(C(O)(CNCc2ccccc2)c2ccccc2)cc1,409246
FQTGJARHBYNRQP-UHFFFAOYSA-N,NC(Cc1ccccc1)(C(=O)O)C(=O)O,409314
BFPLDFGXGURDMF-UHFFFAOYSA-M,COC([CH2][Hg][n]1cnc2c1c(=O)n(C)c(=O)n2C)CN1C(=O)c2ccccc2S1(=O)=O,409344
SBVBMVDGKGQGSB-UHFFFAOYSA-N,CCOC(=O)c1ccc(NCc2ccncc2)cc1,409350
FGOAJBDSBNKXNW-UHFFFAOYSA-N,N=C(N)SCc1cc(Cl)cc(Cl)c1O,409402
QLXHIRWWQQKXBK-UHFFFAOYSA-N,Nc1ncnc2nc(N3CCN(CCO)CC3)[nH]c12,409514
DUTJFFGOOSJANZ-UHFFFAOYSA-N,N=C(N)C(N=Nc1ccccc1)C(=N)N,409697
LFJBYLRACCLXHW-UHFFFAOYSA-N,CC(CN(C)C)C(=O)c1ccccc1C(=O)O,409701
BARIUPBFDQHVBQ-UHFFFAOYSA-N,Clc1ccc(CSC2=NCCN2)cc1Cl,409779
RJNGJYWAIUJHOJ-UHFFFAOYSA-N,CC(C)CCCC(C)C1CCC2C3CCC4CC(N)CCC4(C)C3CCC12C,409821
XXQWUWIGVKAKKY-UHFFFAOYSA-N,CCN(CC)COC(=S)S,409837
DBSHMGCYIXRCCQ-UHFFFAOYSA-N,CC(C[n+]1ccccc1)=NN=C(N)N,409851
NSKBTSFWBPFPMI-UHFFFAOYSA-N,COc1cccc2[nH]c3ccccc3c(=O)c12,409920
GLKFHNCBBKKHGM-UHFFFAOYSA-N,c1ccc(CCn2cnc3ccccc32)cc1,409927
XZQXROBNFFPLTP-UHFFFAOYSA-N,Cc1c(Cl)c(S(N)(=O)=O)cc2c1=NC=NS=2(=O)O,410029
PWCBAQSOVHUXHK-UHFFFAOYSA-N,COc1ccc(C(=O)CCN(C)C)c2ccccc12,410055
VZPGINJWPPHRLS-UHFFFAOYSA-N,Nc1cc2nc3ccccc3nc2cc1N,410099
BHAUSCPTXFFWIA-UHFFFAOYSA-O,NNC(=O)c1ccc[n+](CCc2ccccc2)c1,410174
JQHIKBYBXHTBMP-UHFFFAOYSA-N,CC(N)C(C)Cc1ccccc1,410201
YCUWLPUUIAGCOF-UHFFFAOYSA-N,O=C(O)CCC(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)CCC(=O)O)cc2)cc1,410230
YWMAWIWYSHEARC-UHFFFAOYSA-N,CN1CCCCC1CCN1CCCCC1,410260
RFUAXVYDNSFUAI-UHFFFAOYSA-N,c1ccc(C(c2cccc3c2ccc2ccccc23)C(c2ccccc2)c2cccc3c2ccc2ccccc23)cc1,410322
MWWXYVRLUBXHBW-UHFFFAOYSA-N,C[N+]1(CCCC[N+]2(C)CCCCCCC2)CCCCCCC1,410389
LGEINYZXOUVJFZ-UHFFFAOYSA-N,CC(C)(C)c1ccc(OCCCCCCN2CCNCC2)cc1,410637
WXLPLNAWWILGFY-UHFFFAOYSA-N,O=C(CSC1=NCCN1)Nc1ccccc1,411175
PZMRXDNJCFAWEE-UHFFFAOYSA-N,Cc1cccc(Cl)c1NCC(O)CN1CCN(C)CC1,411211
ANDURLBISWGIFG-UHFFFAOYSA-N,OC(CN1CCCCC1)CN1CCCCC1,411284
MNKSJKLEOTWLDU-UHFFFAOYSA-N,CNC(Cc1ccccc1)c1cccc(OC)c1O,411503
YCVTUSIXNJAXKA-UHFFFAOYSA-N,O=C(C[N+]1(c2ccccc2)CCOCC1)c1ccccc1,411628
PBJXXWUOAZVHEP-UHFFFAOYSA-N,O=C(C[N+]12CN3CN(CN(C3)C1)C2)c1ccc(-c2ccccc2)cc1,411640
SYOWXWWUBHUOSX-UHFFFAOYSA-N,CCc1ccc(CCC(=O)O)nc1,411803
MYKQUUUIXIFUMT-UHFFFAOYSA-N,CN1COc2ccc3ccccc3c2C1,411834
PXXYOLIWFSWZNP-UHFFFAOYSA-P,COc1cc2c3cc1Oc1cc(ccc1O)CC1c4c(cc(OC)c(O)c4Oc4ccc(cc4)CC3[N+](C)(C)CC2)CC[N+]1(C)C,411885
HLQDIPIJVPRKHZ-UHFFFAOYSA-N,c1ccc(-c2nnn(CCN3CCCCC3)n2)cc1,412128
OBMRKNTWRSFMQZ-UHFFFAOYSA-N,Cc1cc(CN2CCCCC2)c(O)c(CN2CCCCC2)c1,412194
YLHRFCKMKMMSBZ-UHFFFAOYSA-N,CN1CCN(c2nc3c(c(=O)n(C)c(=O)n3C)n2C)CC1,412254
JIGXCJFPEBGGTA-UHFFFAOYSA-N,CN(C)CCCn1cnc2cc(Cl)c(Cl)cc21,412301
GRVQXOCIONMKSL-UHFFFAOYSA-N,Cc1nc2cccc([N+](=O)[O-])c2n1CCCN(C)C,412302
UJNDNLPDAZMWKI-UHFFFAOYSA-N,CNCC(SC)c1ccc(O)c(O)c1,412349
ROXLSBCQRCGKJE-UHFFFAOYSA-N,Cc1ccc(Cl)cc1NC(=O)CN1CCOCC1,412409
YWDMJJYGCZNXGG-UHFFFAOYSA-N,O=C(O)c1cc2ccccc2c(S(=O)(=O)O)c1O,412623
UMIUORVCULDPKY-UHFFFAOYSA-N,Cc1ccc(NC(=O)CN2CCOCC2)cc1Cl,412741
VBNOAIDLMBMLML-UHFFFAOYSA-N,COC(=O)c1ccc(NC(=O)CN2CCOCC2)cc1,412753
HHRLBIOIDVVGOR-UHFFFAOYSA-N,COc1ccc(CC(O)CN2CCOCC2)cc1,412759
WSJVQTJWVHONKW-UHFFFAOYSA-N,c1ccc2c(CN3CCN(Cc4c[nH]c5ccccc45)CC3)c[nH]c2c1,412865
RVZHITLOXPQVLQ-UHFFFAOYSA-O,C[N+](C)(C)c1ccc(C(N)C(=O)O)cc1,412873
DDMAZWGYLIERLN-UHFFFAOYSA-N,[CH2-]C(Cc1cccc2cc(C(=O)O)c(=O)oc12)OC,413020
CNOIKUBUODKJTD-UHFFFAOYSA-N,c1ccc2nc(N3CCOCC3)c(N3CCOCC3)nc2c1,413025
RSEZBWBZGLQJNM-UHFFFAOYSA-N,CC[N+](C)(CC)CCN1C(=O)c2ccccc2S1(=O)=O,413118
QLIPBTNLIPOBMV-UHFFFAOYSA-N,Nc1c(S(=O)(=O)O)cc(S(=O)(=O)O)c2ccc(N=Nc3ccccc3)c(O)c12,413204
IHLGCRTYBDAHIA-UHFFFAOYSA-N,O=C(O)C(O)C(O)C(O)C(O)c1nc2ccccc2s1,413257
ZPWUWFMWXOZRCW-UHFFFAOYSA-N,N=C(N)SCCc1ccccn1,413271
RDVFTEHTOGVDRE-UHFFFAOYSA-N,CN(CCC(=O)O)C1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,413284
RDUVQHCMRVEVJK-UHFFFAOYSA-N,O=C(O)C1C2CCC(O2)C1C(=O)Nc1cccc2cccnc12,413333
UWPCGWBXYXTHIU-UHFFFAOYSA-N,CCC(CN(C)C)C(=O)c1ccco1,413362
MKQVCJWNUFUUQK-UHFFFAOYSA-N,O=S(=O)(O)c1ccc(N=Nc2ccc3c(S(=O)(=O)O)cccc3c2O)c2ccccc12,413411
PRTJCGANEKRDJW-UHFFFAOYSA-N,CN(C)Cc1cc(C(C)(C)C)cc(CNC2CCCCC2)c1O,413430
WEUJGAHGBPEZIT-UHFFFAOYSA-N,Oc1ccc2ccccc2c1CN(Cc1c(O)ccc2ccccc12)C1CCCCC1,413431
NMZQXFCSDNBWFV-UHFFFAOYSA-N,Clc1ccc(Cl)c(Nc2ccnc(SCc3ccccc3)n2)c1,413467
PPMFMAOFTZHACB-UHFFFAOYSA-N,CN(C)CCC(=O)C1(O)CCC2C3CC=C4CC(O)CCC4(C)C3CCC21C,413482
KSWNLTPODVJZLD-UHFFFAOYSA-O,CC(C)(C)c1ccc(O)c(C[N+](C)(C)C)c1,413484
CPMLUMHOWQPOBZ-UHFFFAOYSA-N,Oc1cc(CN2COc3ccccc32)c(O)cc1CNC1CCCCC1,413487
BIUCVTHDWQJWSF-UHFFFAOYSA-N,c1ccc(CCN2CCN=C2Cc2ccccc2)cc1,413540
DSCWRLBFIKKWFK-UHFFFAOYSA-N,CC1=NCC[N+]1(CCc1ccccc1)Cc1ccccc1,413544
RAOAWTKYEHBLHT-UHFFFAOYSA-N,O=C(O)C(O)Cc1ccccn1,413583
KAOIVMUQNVLXMO-UHFFFAOYSA-N,O=S(=O)(O)C(CO)c1ccccc1,413606
KSMUGJQFOMFNHC-UHFFFAOYSA-N,O=C(O)CCSC1=NCCN1,413701
TVLCSRRBARSVKF-UHFFFAOYSA-N,CC(CSC(=N)N)C(N)=O,413775
PRONCFJXFOAGHB-UHFFFAOYSA-N,O=C(O)c1[nH]c(=O)[nH]c(=O)c1CN1CCCCC1,413816
NMUFNYZXCOYLJS-UHFFFAOYSA-N,OC(C#CCN1CCOCC1)(c1ccccc1)C1CCCCC1,413859
GERNGXILVRWWGB-UHFFFAOYSA-N,COc1cc(CCN)c(OC)c(OC)c1,413872
CPVDYGMRFZDUMQ-UHFFFAOYSA-P,O=c1c[n+](CC[n+]2cc(=O)o[nH]2)[nH]o1,414066
VQGVXYMXWMPEBD-UHFFFAOYSA-P,O=c1c[n+](CCCC[n+]2cc(=O)o[nH]2)[nH]o1,414067
WAQLLKFBGYDVPQ-UHFFFAOYSA-N,O=C(O)c1ccccc1-c1ccccc1C(=O)c1ccccc1,414155
YENAHMFSLQPKEG-UHFFFAOYSA-N,NS(=O)(=O)c1ccc(NCc2nc3ccccc3[nH]2)cc1,414285
JRZNIBFSAMOQTM-UHFFFAOYSA-N,COc1ccc(CC[N+]2(C)COc3cc4oc(=O)cc(C)c4cc3C2)cc1OC,414460
RMMBEZWEPZNHCM-UHFFFAOYSA-O,O=C(O)c1ccc([N+]2=Cn3c(nc4ccccc43)C2)cc1,414479
QTEHRLBEFQGPKD-UHFFFAOYSA-N,C[N+](C)(N)CCC[N+](C)(C)N,414710
JOVJVZQEMZCVIE-UHFFFAOYSA-O,C[N+](C)(C)CC(=O)NN=Cc1c(O)ccc2ccccc12,414828
JBSOGTMDLDPPJY-UHFFFAOYSA-O,C[N+](C)(C)CC(=O)NN=Cc1ccncc1,414850
JKNAEXBSTWIWCV-UHFFFAOYSA-N,C[N+](C)(C)c1nc(N)nc2c1ncn2C1OC(CO)C(O)C1O,415055
ZEQYPOKZOLIGPL-UHFFFAOYSA-N,NCC(=O)NC1(C(=O)O)CCCC1,415105
NGEIVDFIXGKIKP-UHFFFAOYSA-N,Oc1ccc2ccccc2c1C=Cc1ccc2c(Br)cc(Br)c(O)c2n1,415129
XJMRUUTZITWJJO-UHFFFAOYSA-N,CC12CN(CC[N+](C)(C)C)CC1(C)C1CCC2O1,415233
SMDSGYNGAPAETF-UHFFFAOYSA-N,CC12CCC(CN(CCC[N+](C)(C)C)C1)C2(C)C,415237
LGTQWDQLAIEZOC-UHFFFAOYSA-N,Cc1ncc(CSc2ccc(Cl)cc2)c(CO)c1O,415582
UBNVVYPMYAPCHT-UHFFFAOYSA-N,CSc1nc(C)cc(Nc2ccc(O)c(CN3CCCCC3)c2)n1,415609
CQCYWCWYOWSXIW-UHFFFAOYSA-N,Nc1nc(N)c(-c2cccc(C(F)(F)F)c2)c(Cc2cccc(C(F)(F)F)c2)n1,415629
UYPHNUPGUBGJFI-UHFFFAOYSA-N,NC(N)=NN=Cc1ccc(C2CCNCC2)cc1,415740
RTTJDWJFHMDMME-UHFFFAOYSA-N,NC(N)=NN=Cc1ccc(O)c(C(=O)O)c1,415743
SBTASMGULLVIOA-UHFFFAOYSA-N,NC(N)=NN=C(c1ccc(Cl)cc1)C1CC1,415906
HYZKCQQQYGSTHR-UHFFFAOYSA-N,Cc1ccc(C)c(C(=NN=C(N)N)C2CC2)c1,416055
URGZWCGWLFKZMA-UHFFFAOYSA-N,N#CC(c1ccccc1)N1CCCN(C(C#N)c2ccccc2)C1c1ccccc1O,416751
IJINDUSMSVDESS-UHFFFAOYSA-N,c1ccc(CSc2nc3ccccc3[nH]2)cc1,416770
JWHURRLUBVMKOT-UHFFFAOYSA-N,CC(C)CC(N)C(=O)Nc1ccc2ccccc2c1,416927
WCWHAQFFQWMHFP-UHFFFAOYSA-N,CC(C)OP(=O)(c1ccccc1)c1ccccc1,416962
HTVNMYNZIULXPX-UHFFFAOYSA-N,CC(C)NCCC(O)c1cc2ccccc2o1,417009
IRSJDWBJMSUIBW-UHFFFAOYSA-N,O=C(O)CCNS(=O)(=O)c1ccccc1,417017
KOBUXAQDZSROAT-UHFFFAOYSA-N,Oc1[nH]c2ccccc2c1C=Nc1ccccc1,417125
XUUWFNWHQSONHA-UHFFFAOYSA-N,CC1CN(CCO)CCN1c1ccccc1,417137
QUXRKWAOWRUPOF-UHFFFAOYSA-N,Cc1ccc(N2CCN(CCC(=O)O)CC2)cc1,417138
WWOHGSPVWZHMKU-UHFFFAOYSA-N,O=P(NCc1ccccc1)(Oc1ccccc1)Oc1ccccc1,417184
FFWJGCZSJMMGEI-UHFFFAOYSA-N,CC1(C)N=C(N)N=C(N)N1CCCCc1ccccc1,417287
FEJUPMPORLHXGG-UHFFFAOYSA-N,Nc1ccccc1CCCC(=O)O,417330
DAUPQTWASFZPMJ-UHFFFAOYSA-N,OC(COc1cccc2ccccc12)CN1CCCC1,417352
MRHBNEKBCCVSMN-UHFFFAOYSA-N,O=C1c2ccccc2C(C2c3ccccc3C(=O)c3cc(Br)ccc32)c2ccc(Br)cc21,417379
HRFXSPJVCNUPQZ-UHFFFAOYSA-N,C[N+](C)(C)c1ncnc2c1ncn2C1CC(O)C(CO)O1,417382
XCNOBDDQOATTBY-UHFFFAOYSA-N,NC(Cc1ncccn1)C(=O)O,417395
IWXJOGVQEPOQSU-UHFFFAOYSA-N,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(Cl)CC2(C)C1(O)C(=O)COP(=O)(O)O,417403
LKHZVNUBYURFCB-UHFFFAOYSA-N,OC(CC1CCCCN1)c1ccc2c(c1)oc1ccccc12,417405
RPUPNTJMAMYZOB-UHFFFAOYSA-N,CC(C)=NC(C(=O)O)C(C)(C)S,417414
JMKKOXFXRSJPNL-UHFFFAOYSA-N,C[N+]1(CCC[N+]2(C)CC3C4C=CC(CC4)C3C2)CCOCC1,417422
LHGHIHJGYHJGOX-UHFFFAOYSA-N,Cc1nc2ccccc2n1CC(=O)c1ccccc1,417677
QGASXWYQEWMZLX-UHFFFAOYSA-N,CN(C)c1ccc(C(C#N)N2CCCN(C(C#N)c3ccc(N(C)C)cc3)C2c2ccc(N(C)C)cc2)cc1,417755
XHNQBPQYDLJHKL-UHFFFAOYSA-N,C[N+]1(CCC(=O)c2ccco2)CC2CCC(CC2)C1,417800
CRFHUZSZRWPLEA-UHFFFAOYSA-N,C[N+]1(CCC(=O)c2ccccc2)CCC2CCC(C2)C1,417808
ONJNGXXZZLUSKY-UHFFFAOYSA-N,CC1CCCC2(CC[N+](C)(CCC[N+](C)(C)C)CC2)C1,417870
QSGHUOVIMLGUJC-UHFFFAOYSA-N,c1ccc2c(c1)Cc1cc(CN3CCOCC3)ccc1-2,418224
ITRIMSXMAAUYGN-UHFFFAOYSA-N,Cc1ccc(C)c(C(=N)c2ccccc2Cc2ccccc2)c1,418268
ZEJQJHRVQOTEOL-UHFFFAOYSA-N,N=C(c1ccc2ccccc2c1)c1ccccc1Cc1ccccc1,418273
VVFPPBFNNBVLMJ-UHFFFAOYSA-N,Cc1ccccc1C(=N)c1ccccc1Cc1cccc2ccccc12,418275
CUEMLDZCDSJAFY-UHFFFAOYSA-N,Cc1cc(C)cc(C(=N)c2ccccc2Cc2cccc3ccccc23)c1,418280
KWMDFXCWUUOHPX-UHFFFAOYSA-N,Cc1ccc(C(=N)c2ccccc2Cc2cccc3ccccc23)c2ccccc12,418281
OCWRKTTWVBYXAQ-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)OC2CN3CCC2CC3)cc1,418423
LXILGPUQMIYFQI-UHFFFAOYSA-N,N=C(N)SCCON1C(=O)c2ccccc2C1=O,418541
CDLKQRRSJQMKAT-UHFFFAOYSA-N,O=C(O)C1CCCN1Cc1cc2ccccc2c2ccccc12,418581
LOFQQHIVOMXQCC-UHFFFAOYSA-N,NS(=O)(=O)c1ccc(-c2ccc([As](=O)(O)O)cc2)cc1,418983
AOSHOZJOECVLHX-UHFFFAOYSA-N,O=C(O)C1CCCN1Cc1ccc2c(c1)OCO2,419000
JNYZYDBUKUVZSZ-UHFFFAOYSA-N,CC1(C)N=C(N)N=C(N)N1c1cccc(OCc2cccc(N)c2)c1,419051
BTWFUYJHQBHKNS-UHFFFAOYSA-N,CC1(C)N=C(N)N=C(N)N1c1cccc(OCc2cccc([N+](=O)[O-])c2)c1,419053
AFIPTPCDBRSQAG-UHFFFAOYSA-N,[NH-]C1(C(=O)O)CCCC1,419081
MRKOGRHCQDFSMR-UHFFFAOYSA-N,Cc1cc(CSC(=N)N)c(CSC(=N)N)cc1C,419146
ARMUPILZTCCSMV-UHFFFAOYSA-N,CC(=O)OC12CC[N+]3(C)CCCCC3C1=Nc1ccccc12,419246
UUNGCXMWHCKSED-UHFFFAOYSA-N,Cc1cc(Nc2ccc(N=Nc3ccc(O)c4ncccc34)cc2)nc(C)n1,419381
AFOLOMGWVXKIQL-UHFFFAOYSA-O,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O)cc(O)c1O,419438
AXFBWNKVGQDXRD-UHFFFAOYSA-N,CCC(C)NC(=O)c1ccccc1-c1ccccc1C(=O)NC(C)CC,419547
MYHHVTMSAVBSOB-UHFFFAOYSA-N,CC(CCN)(CCN)[N+](=O)[O-],419641
HAEMSEOXEUXNRR-UHFFFAOYSA-N,NCCSc1nc2ccccc2s1,419706
MZXXZRXHRCNTIC-UHFFFAOYSA-N,NC(CC(=O)O)(Cc1ccccc1)C(=O)O,419722
QNFIQGFJXILBFE-UHFFFAOYSA-N,O=C(O)C(C1NCCS1)N1C(=O)c2ccccc2C1=O,419725
IQPOEGAWSHGEEK-UHFFFAOYSA-N,O=C(O)C(C1NCCS1)N1Cc2ccccc2C1,419726
VENIPBHVOLIRGW-UHFFFAOYSA-N,Nc1cccc(OCc2nc(N)nc(N)c2-c2ccc(Cl)cc2)c1,419743
JVHNBFFHWQQPLL-UHFFFAOYSA-N,COc1ccc2c3c([nH]c2c1)C1CC2C(CC(O)C(OC)C2C(=O)O)CN1CC3,419781
HYNFDJPAFIIYDB-UHFFFAOYSA-N,[NH-]C(CC(=O)O)C(=O)O,419807
IJUUPTNWUKOVDJ-UHFFFAOYSA-N,Cc1ccc2[nH]c3ccccc3c(=O)c2c1,419818
TYKIYNYHYPAGKO-UHFFFAOYSA-N,c1ccc(C[n+]2cccc(-c3cc4ccccc4[nH]3)c2)cc1,419850
BMASRXKWMMABRC-UHFFFAOYSA-N,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2c1c(-c1ccccc1)c(-c1ccccc1)c(-c1ccccc1)c2-c1ccccc1,419920
NWQLWQQMPXWCCB-UHFFFAOYSA-N,N=C(N)SCCN1CCCCC1,420203
GVPVDOISXSALCI-UHFFFAOYSA-O,C[N+]1(C)CCc2cc(O)c(O)cc2C1Cc1ccc(O)c(O)c1,420217
NMDDWSIRDRACCC-UHFFFAOYSA-N,COc1cc2c(cc1OC)C13CC[N+]4(C)CC5=CCOC6CC(=O)N2C1C6C5CC34O,420218
IKFXMLZJSMZDSV-UHFFFAOYSA-N,CC(=O)C(Cc1ccccc1)(Cc1ccccc1)C(C)=O,420252
UNGBEOHVVJLIAD-UHFFFAOYSA-N,C[N+](C)(C)C(C1=CCCC1=O)c1ccccc1,420292
MONPOCASPAGPNP-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)OC2CC(C(C)(C)C)CCC2c2ccccc2)cc1,420294
TYHCDJLUIHDEDF-UHFFFAOYSA-N,NCCSCCC(=O)O,420295
ULCZSQUMVLKFFC-UHFFFAOYSA-N,O=P(Oc1ccccc1)(Oc1ccccc1)C(Nc1ccccc1)c1ccccc1,420750
WEDPZHMFZWFEPC-UHFFFAOYSA-N,Cc1cc(OCc2nc(N)nc(N)c2-c2ccc(Cl)c(Cl)c2)ccc1[N+](=O)[O-],420759
YINMDCORDMOYEF-UHFFFAOYSA-N,CN(C)Cc1cc(C(C)(C)C)ccc1-c1ccc(C(C)(C)C)cc1CN(C)C,420848
SQUSMNIRSHYNOQ-UHFFFAOYSA-N,CN(C)CC(CN(C)C)c1ccccn1,421131
YMUZIYQTUCGSNI-UHFFFAOYSA-N,O=C(Nc1ccccc1-c1ccccc1)c1cnccn1,421162
