inchikey,smiles,cid
DWWAMTQPMHSBCI-UHFFFAOYSA-N,Cc1cccc(C(=O)NNC(=O)C(=O)NC(C)(C)C)c1,576735
QWSPUABOZDJGKO-UHFFFAOYSA-N,Cc1ccc(C(=O)c2nocc2C(=O)c2cccs2)cc1,576756
GUAQAAUEJQSNKZ-UHFFFAOYSA-N,Cc1ccc(C(=O)N2C3C=CC(C3)C2(C(F)(F)F)C(F)(F)F)cc1,576758
LROIGNPBNCBPFI-UHFFFAOYSA-N,Cc1ccc(C(=O)Oc2csc(=S)n2C(=O)c2ccc(C)cc2)cc1,576784
MUVSMNVNXKMPGC-UHFFFAOYSA-N,Cc1ccc(C(=O)CSc2ncn[nH]2)cc1,576797
HZQCOUBANOQTSG-UHFFFAOYSA-N,Cc1cccc(C(=O)N2CCCN(C(=O)c3cccc(C)c3)CC2)c1,576845
MSDGXGKXTBIVPD-UHFFFAOYSA-N,Cc1ccc(N2CC(=O)N(c3ccc(C)cc3)CC2=O)cc1,576878
OGGRHWZJYBTWDT-UHFFFAOYSA-N,Cc1ccc(C(=O)N2CCOCC2)cc1[N+](=O)[O-],576879
LSJZKOMWWTUNDL-UHFFFAOYSA-N,Cc1ccc(C(=O)C2OC(=O)C(C)(C)C(=O)C2(C)C)cc1,576889
KZQPAALIVAJFQJ-UHFFFAOYSA-N,Cc1ccc(C(=O)NC(O)C(Cl)Cl)cc1,576914
PSGLWDHRBVEVSW-UHFFFAOYSA-N,Cc1ccc(C(=O)NC(N(C)C)C(Cl)(Cl)Cl)cc1,576941
XLNBGXSUYFKJFF-UHFFFAOYSA-N,Cc1ccc(C(=O)Nc2nccs2)cc1,576955
YDZKXFVWJQBRDV-UHFFFAOYSA-N,CCN(Cc1ccccc1)C(=O)c1ccccc1C,576969
HFYZIIYHIGTAII-UHFFFAOYSA-N,Cc1ccccc1C(=O)N1CCc2ccccc2C1,576973
CQGCYHNZIMMTOE-UHFFFAOYSA-N,COc1ccc(Cl)cc1NC(=O)c1ccccc1C,576984
RFWGFMJUJYHATD-UHFFFAOYSA-N,Cc1cccc(C(=O)n2c(=S)nc3cc(C)ccn32)c1,576988
AWZNVFKAFFHLEY-UHFFFAOYSA-N,Cc1ccc(C(=O)n2c3ccccc3c3ccccc32)cc1,576989
HAJCSQGZHUANAI-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)N1CCCC(=O)N1CCc2ccccc21,577094
CEWJFUKOFXOALB-UHFFFAOYSA-N,Cc1cc(C)c(S(=O)(=O)Nc2cc(C)on2)c(C)c1,577223
AVIPDXGMHBJIGG-UHFFFAOYSA-N,O=C1NC(=O)N(c2ccccc2)C1=O,577259
IMDTYSFILNDLKF-UHFFFAOYSA-N,CCC1(C)COC2(OC1)C(=O)Nc1ccccc12,577292
QXOSABCPDHNIAL-UHFFFAOYSA-N,Cc1ccc(-c2nc(-c3ccccc3)no2)cc1,577305
NFPOSVPETJMKON-UHFFFAOYSA-N,Cc1ccc(C(=O)c2ccc(C(F)(F)F)cc2)cc1,577328
PPAQPCTUYHOPLY-UHFFFAOYSA-N,O=[N+]([O-])c1cccc(-c2nnc(-c3ccccc3)o2)c1,577329
WQLGFULGXTXOBV-UHFFFAOYSA-N,Cc1ccc(C(=O)n2c(=S)nc3ccccn32)cc1,577334
WBIVLKJODIOWTB-UHFFFAOYSA-N,Nc1ccccc1C(=O)N1CCc2ccccc21,577461
JHBUKUKCTQDSAN-UHFFFAOYSA-N,Nc1ccc(C(=O)C(=O)c2ccccc2)cc1,577464
DOWAVNWYZRCAGS-UHFFFAOYSA-N,N#Cc1ccc(-n2nnc3ccccc3c2=O)c([N+](=O)[O-])c1,577480
NRJIENPUYNDOSD-UHFFFAOYSA-N,Cc1cccc(N2CCCC2=Nc2ccc(Br)cc2C#N)c1,577516
PFNUUUINXPEFHV-UHFFFAOYSA-N,Cc1ccc(C)c(NS(=O)(=O)c2c(C)ccc3nsnc23)c1,577518
QYWBVSRVOJXMFZ-UHFFFAOYSA-N,O=C1CCCCC(=O)c2ccccc2N1,577541
DZZYPSRVCBLBSY-UHFFFAOYSA-N,Cc1c(NC(=O)c2ccccc2N)cccc1C(=O)O,577561
IXOVSGOKJAQICE-UHFFFAOYSA-N,Cc1ccc(C=Nc2ccccc2C(N)=O)o1,577583
ACYVDIMSMJEHRM-UHFFFAOYSA-N,Nc1ccccc1C(=O)NC1CCCNC1=O,577652
BVCXOEIOBRWZCA-UHFFFAOYSA-N,CC(=O)OC1CC(C)(C)N(OC(=O)c2ccc(N)cc2)C(C)(C)C1,577680
OGPNOYCZRBAADM-UHFFFAOYSA-N,CN(Cc1ccccc1)Cc1c(O)ccc2ccccc12,577695
FNZWPOYLFOLJND-UHFFFAOYSA-N,CCOC(=O)c1cc(C#N)c(SCC(=O)Nc2ccc(C(C)=O)cc2)[nH]c1=O,577707
WDNQOCWBZBGFHU-UHFFFAOYSA-N,Nc1ccc(C(=O)N2CCCC2)cc1,577800
TZEJXCIGVMTMDY-UHFFFAOYSA-N,Nc1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,577801
FRPCGQFHTCYOCQ-UHFFFAOYSA-N,CCOC(=O)c1cc(C(=O)NC(C)c2ccccc2)c(C)[nH]c1=O,577819
WNMZRKCSRYCUFB-UHFFFAOYSA-N,c1cncc(-c2noc(-c3ccco3)n2)c1,577823
ZWMQLNXGNSNUEO-UHFFFAOYSA-N,Nc1ccc(C(=O)NCc2ccccc2)cc1,577832
TVSDUAUFGOYHLR-UHFFFAOYSA-N,COC(=O)C1CC(=O)N(c2ccc(C)cc2)C1,577835
PJNWKWJELQOMOC-UHFFFAOYSA-N,Cc1ccc(C)c(NC(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)c1,577887
KOFQQOBPZPKFMN-UHFFFAOYSA-N,O=C(O)c1ccc(N=NN2CCCC2)cc1,578041
OJPBMUUZGYZDMW-UHFFFAOYSA-N,O=C(O)c1cccc(N=NN2CCCCCC2)c1,578057
QOVOHIYHKSUPHO-UHFFFAOYSA-N,O=C(O)c1ccc(N=NN2CCCCCC2)cc1,578058
FJOJMDRFIZQWIZ-UHFFFAOYSA-N,O=C(O)c1cccc(N=NN2CCOCC2)c1,578059
GSKBIGBUOOVIPQ-UHFFFAOYSA-N,COc1ccc(Cc2nnnn2CC(=O)O)cc1,578096
CZEHKIUGPXTYIO-UHFFFAOYSA-N,Cc1cc([N+](=O)[O-])nn1CC(=O)Nc1ccccn1,578137
BSPVYWBNGUTBQQ-UHFFFAOYSA-N,O=C1NC2(CCCC2)Oc2ccccc21,578159
IBAFUMXKTUYCJJ-UHFFFAOYSA-N,COc1ccccc1CN=Cc1[nH]c2ccc(Br)c(Cl)c2c1O,578165
CIDPBVFYISXDHA-UHFFFAOYSA-N,O=C(Nc1cccnc1)c1ccccc1O,578240
AELOZOCKXSRLTE-UHFFFAOYSA-N,CC(Oc1ccc(Cl)cc1Cl)C(=O)Nc1cccnc1,578247
MYUVFLJJVFPFOO-UHFFFAOYSA-N,CCc1ccc(NC(=O)CSc2nnnn2C)cc1,578286
KZRRUAKHCDPXLF-UHFFFAOYSA-N,Cc1cccc(C)c1NC(=O)NN=C1CCCCC1,578299
CPXJADQXKOAHOP-UHFFFAOYSA-N,CC(C)Oc1ccc(C2NC(=O)NC2=O)cc1,578335
ASXUYEWEUQLTDG-UHFFFAOYSA-N,O=C1NC(c2ccc(F)cc2)Oc2ccccc21,578338
LTDCPGJYBBEHIM-UHFFFAOYSA-N,O=Cc1ccccc1OCCOc1ccc([N+](=O)[O-])cc1,578365
JLVBRBVKXMZYMK-UHFFFAOYSA-N,NC(=O)COc1ccccc1C(=O)NC12CC3CC(CC(C3)C1)C2,578415
JFIQBXWLKNJROM-UHFFFAOYSA-N,COC(=O)C(c1ccccc1)C(C(=O)OC)c1ccccc1,578484
UZWXKMGHZUZECH-UHFFFAOYSA-N,COc1ccc(S(=O)(=O)CCc2nc3ccccc3s2)cc1,578517
LSMVTZDQBJFDOL-UHFFFAOYSA-N,CCOC(=O)CNC(=O)CNC(=O)c1ccc(OC(C)C)cc1,578526
IKTNULKGYPBHNL-UHFFFAOYSA-N,CC(=O)Oc1ccc(C(=O)Nc2cccnc2)cc1,578528
UAECCVTYKLPSEX-UHFFFAOYSA-N,S=C(c1ccccc1)N1CCN(C(=S)c2ccccc2)CC1,578531
PQYRXIRSPSLIDX-UHFFFAOYSA-N,COc1ccc(CNC(=O)C2CC(=O)N(C3CCCCC3)C2)cc1,578540
PKXQOVGGRPMSOG-UHFFFAOYSA-N,COc1ccc(CNC(=O)CSCC(=O)Nc2ccccc2)cc1,578565
OWFSLDIQUWHPKP-UHFFFAOYSA-N,Cc1cccc(C)c1NC(=O)CSc1ccc([N+](=O)[O-])cn1,578611
HALDWUUACXAZNB-UHFFFAOYSA-N,COc1ccc(CCC(=O)NCCOc2ccccc2Cl)cc1,578621
CQFOQBMWYHOOKB-UHFFFAOYSA-N,COc1ccc(CCC(=O)NCCOc2ccc(Cl)cc2)cc1,578622
YEBFQWDWWRXAOH-UHFFFAOYSA-N,COc1ccc(CNc2nccs2)cc1,578640
LFWIIPSSDWXVJZ-UHFFFAOYSA-N,COc1ccccc1Oc1ccccc1C(=O)O,578689
BWNKORZLHTWKHL-UHFFFAOYSA-N,Cc1ccc(N=CNc2ccc(C)cc2C)c(C)c1,578703
XNMPLWCKNIJJCB-UHFFFAOYSA-N,COc1ccc(Cc2c(Cl)ncnc2Cl)cc1,578730
VMRXNONNIMTJQP-UHFFFAOYSA-N,COc1ccccc1NS(=O)(=O)c1ccc2ccccc2c1,578894
IOXSRTYCGYOTSS-UHFFFAOYSA-N,COc1ccc(NS(=O)(=O)c2ccc(-c3ccccn3)s2)cc1,578911
OLOSRTULBFDHMP-UHFFFAOYSA-N,Cc1ccc(C(C)C)c(OCCNS(C)(=O)=O)c1,578985
FFDGPPFIPSZEKY-UHFFFAOYSA-N,COc1ccc(NC(=O)Cn2nnc(-c3ccccc3F)n2)cc1,579006
FMZSKZKRKYRHLS-UHFFFAOYSA-N,CCOC(=O)c1ccc(NC(=O)Cn2nnc(-c3ccc(F)cc3)n2)cc1,579011
OGYRNVQTRPIILW-UHFFFAOYSA-N,COc1ccc(N=Nc2c(C)[nH][nH]c2=O)cc1,579078
KWEASXOZJZIFKQ-UHFFFAOYSA-N,Cc1ncc(CSc2nc3ccccc3[nH]2)c(N)n1,579089
FKGBNJGNLSFMAF-UHFFFAOYSA-N,COc1ccc(NC2(c3ccc(Cl)cc3)C(=O)c3ccccc3C2=O)cc1,579121
SEFHWPWYVWQJKX-UHFFFAOYSA-N,Cc1cc(C(=O)N2CCCC2C(=O)O)c(C)o1,579189
VQKYKLMBBOMMNX-UHFFFAOYSA-N,CCOC(=O)c1ccc(NC(=O)C2C3CCCCC32)cc1,579213
BYZAYPJHKXBYHG-UHFFFAOYSA-N,Cc1ccc(NC(=O)C2C3CCCCC32)cc1[N+](=O)[O-],579215
RTUBZGXBNCXVSA-UHFFFAOYSA-N,O=C(Nc1ccc(Cl)cc1)C1C2CCCCC21,579221
CMRRKJCQVVVOIJ-UHFFFAOYSA-N,O=C(Nc1ccncc1)c1ccccc1F,579342
AAUCBLGUBWYLGP-UHFFFAOYSA-N,O=C(c1cccc(F)c1)N1C2C=CC(C2)C1(C(F)(F)F)C(F)(F)F,579369
ZUPRPRMCJDARFK-UHFFFAOYSA-N,O=C1CC(NNC(=O)c2cccc(F)c2)C(=O)N1,579391
HOMBQLBMEGPBLR-UHFFFAOYSA-N,COc1ccc(Cc2nnc(NC(=O)c3cccc(F)c3)s2)cc1OC,579397
INDPFRWDIGKZRI-UHFFFAOYSA-N,CCOC(=O)c1ccccc1NC(=O)c1ccc(F)cc1,579409
CUTVBLHYWGEURT-UHFFFAOYSA-N,O=C(Nc1cccc2ccccc12)c1ccc(F)cc1,579459
HDUAAFYMMMHQCX-UHFFFAOYSA-N,COC(=O)c1sccc1NC(=O)c1ccccc1F,579516
HAOWDLOVIFQNDZ-UHFFFAOYSA-N,CCOC(=O)C(NC(=O)c1ccc(F)cc1)(Nc1nnc(C)s1)C(F)(F)F,579532
PHZPENDOJDYGKP-UHFFFAOYSA-N,O=C(Nc1ccccc1C(=O)N1CCCCCC1)c1ccc(F)cc1,579553
XQYVOLNWZPSTGZ-UHFFFAOYSA-N,O=C(NC1(C(F)(F)F)N=C(c2ccccc2)NC1=O)c1ccccc1F,579556
NKLQTEVEGVFUQY-UHFFFAOYSA-N,O=C(NCCc1ccccc1)c1ccccc1F,579557
LTWMCKPNZGIMBG-UHFFFAOYSA-N,COc1ccc(NC(=O)CCCCC(=O)Nc2ccc(OC)cc2)cc1,579577
USUPWVAAGCOCSN-UHFFFAOYSA-N,CCC(Sc1nccn1C)C(=O)Nc1nnc(C)s1,579610
QPYTVMVVJQQGBR-UHFFFAOYSA-N,COc1ccc(NC(=O)C2CCC(C)(C(=O)O)C2(C)C)cc1,579629
MIYRPFIRSSUIRM-UHFFFAOYSA-N,CCC(Sc1nccn1C)C(=O)Nc1ccc(Cl)cn1,579661
KDRSIJXVHXRFDW-UHFFFAOYSA-N,Cc1nc(C(N)=O)c(N)n1CCc1ccccc1,579689
XLJFFGOAKPFQBF-UHFFFAOYSA-N,Nc1nonc1C(=O)NCCNC(=O)c1ccccc1F,579737
OFJULBSMJCEMCG-UHFFFAOYSA-N,Cc1cc(C)nc(NC(N)=NC2CCCCC2)n1,579759
VXWQGWYBUGTEQH-UHFFFAOYSA-N,O=C(CNC(=O)c1ccccc1F)NCCOc1ccccc1Cl,579811
DFZSOACCBKHANP-UHFFFAOYSA-N,O=C(c1ccccc1F)N1CCc2ccccc21,579820
XZZPCZFKLXRDEE-UHFFFAOYSA-N,Nc1nc(Cn2nnc(-c3ccccc3Cl)n2)nc(N2CCOCC2)n1,579842
ZKPZJEDZVGASOU-UHFFFAOYSA-N,O=C(Nc1ccc(-c2ccc([N+](=O)[O-])cc2)cc1)c1ccccc1F,579848
ZIUJVMIFLNQXTJ-UHFFFAOYSA-N,CCCNC1=C(C)C(=O)CC1,579876
RUGGXMIJJGESET-UHFFFAOYSA-N,COc1ccc(Cl)cc1S(=O)(=O)NC1CC(C)(C)NC(C)(C)C1,579960
YEYCMBWKTZNPDH-UHFFFAOYSA-N,CC1(C)CC(OC(=O)c2ccccc2)CC(C)(C)N1,579967
FLEHAUSOBGZIGK-UHFFFAOYSA-N,CC1(C)CC(NC(=O)c2ccccc2C(=O)NC2CC(C)(C)NC(C)(C)C2)CC(C)(C)N1,579981
NTNMJNVYNLUJOB-UHFFFAOYSA-N,c1ccc(-n2nnnc2SCc2ccccn2)cc1,580000
NCICTBGFMGRHNY-UHFFFAOYSA-N,c1ccc(CSc2nnnn2-c2cccc3ccccc23)nc1,580005
BWPRWNIQEYRCRX-UHFFFAOYSA-N,CN1C2CCC1CC(OC(=O)CCN1CCCC1)C2,580038
RKGNSHZNUQVICP-UHFFFAOYSA-N,Cc1ccc(C(=O)CCNc2ccc(Br)cc2)o1,580106
NXBNLKYNDCUYJQ-UHFFFAOYSA-N,O=C(NCCOc1ccc(Cl)cc1)C1CC(=O)N(c2ccc(F)cc2)C1,580158
REBUVEINYZJZMV-UHFFFAOYSA-N,CC(=O)N1CC2(C)CN(C(C)=O)CC(C)(C1)C2=O,580199
XBBSBWSDZWMCHG-UHFFFAOYSA-N,Cn1c(CN2CCN(CC#N)CC2)c(C#N)c2ccccc21,580206
OFAKDFVYFBIYCH-UHFFFAOYSA-N,Cc1ccccc1NC(=O)C1CC(=O)N(c2ccccc2F)C1,580214
GIWCGQHJMAJOSI-UHFFFAOYSA-N,CC1SC(c2ccc(F)cc2)NC1=O,580247
UHGLMYOSMOEXLV-UHFFFAOYSA-N,COc1cccc(OCCNC(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)c1,580265
ZGEFDHUCXNOQCG-UHFFFAOYSA-N,COc1ccccc1OCCNC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,580266
AEXQSORQCYRTJF-UHFFFAOYSA-N,O=C(CCNc1ccc(F)cc1)c1cccc([N+](=O)[O-])c1,580285
ZNWIIHBNDHFYOY-UHFFFAOYSA-N,O=C(CCNc1cccc(F)c1)c1cccc([N+](=O)[O-])c1,580286
SDPXAIRHLOFIKV-UHFFFAOYSA-N,COc1ccc(OCC(=O)Nc2ccccc2Cl)cc1,580289
PGRHUPFWWQDFDZ-UHFFFAOYSA-N,COc1ccc(S(=O)(=O)NC2CC(C)(C)NC(C)(C)C2)cc1,580300
UDBZYJKNBFOHTQ-UHFFFAOYSA-N,O=C(O)CSCc1ccc(C(=O)O)o1,580398
BVEFMJMXKCKLHQ-UHFFFAOYSA-N,CC1(C)C(C(=O)NN2C(=O)c3ccccc3C2=O)C1(C)C,580434
UUHXCKRZEMAPMU-UHFFFAOYSA-N,CC(C)c1ccc(OCc2ccc(C(=O)O)o2)cc1,580499
FAKSOKPXLBLQNV-UHFFFAOYSA-N,CCC(C)c1ccc(OCc2ccc(C(=O)O)o2)cc1,580500
MPRKNOQRXNTZGV-UHFFFAOYSA-N,O=C(O)c1ccc(COc2ccc(Cl)cc2)o1,580501
NTMWPNLDMTVPBO-UHFFFAOYSA-N,O=C(O)c1ccc(CN2CCOCC2)o1,580530
RLEXROMMPNVAOS-UHFFFAOYSA-N,O=C(NCCCn1ccnc1)C(=O)NCc1ccc(Cl)cc1,580547
ALUJDKSOXSVEFQ-UHFFFAOYSA-N,CCCCC(CC)CNC(=O)c1ncn[nH]1,580553
LXDZMABRRJSBDZ-UHFFFAOYSA-N,CCCCOc1ccc(NC(=O)C(=O)NCCCn2ccnc2)cc1,580554
FGTLFFYLDJYGTA-UHFFFAOYSA-N,O=C(NCCOCc1ccc(Cl)cc1)c1ncn[nH]1,580598
JWVMSZBUUVSMRB-UHFFFAOYSA-N,Cc1ccc(OCc2ccoc2C(=O)O)cc1C,580604
OHLPTKJICQQOOF-UHFFFAOYSA-N,Cc1cc(NC(=O)CSc2ncccn2)no1,580624
OFJPINSLOMBRMH-UHFFFAOYSA-N,Cn1nnnc1NCc1ccc(Cl)cc1,580629
YHAVDXJFCAOEPJ-UHFFFAOYSA-N,O=C(O)c1ccc(COc2ccccc2[N+](=O)[O-])o1,580712
OFPWIKXAQKSKPL-UHFFFAOYSA-N,NNC(=O)C1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,580731
NYGXLNNKIZBLJY-UHFFFAOYSA-N,C=CCc1ccc(OCc2ccc(C(=O)O)o2)c(OC)c1,580762
NMGWWDFLUCDBLH-UHFFFAOYSA-N,Cc1nc2ccccc2nc(C)c1=NOCc1cccc(Cl)c1,580791
KGTOAJXPISVBAD-UHFFFAOYSA-N,CN1C(=O)CC(N2CCN(Cc3ccc(Cl)cc3)CC2)C1=O,580799
UIVQOUVTCNRONU-UHFFFAOYSA-N,Cc1nn(Cc2ccc(Cl)cc2)c(C)c1N,580838
HKLNITPOCBNQOD-UHFFFAOYSA-N,Cc1[nH][nH]c(=O)c1N=Nc1ccccc1Cl,580840
MMQOLYRBIMAWCR-UHFFFAOYSA-N,Cc1[nH][nH]c(=O)c1N=Nc1ccc(Cl)cc1,580841
LHYWXXOHVSEYEA-UHFFFAOYSA-N,CC(=O)c1c(C)n(Cc2ccccc2Cl)c2ccc(O)cc12,580887
UDCFIGLAHCJHBP-UHFFFAOYSA-N,O=C(NCCCCNC(=O)C(F)(F)F)C(F)(F)F,581000
ABOXMPNTIYFYFL-UHFFFAOYSA-N,O=C(NC1CCCCCCC1)c1cnccn1,581021
NIEOYUNNKKAQKI-UHFFFAOYSA-N,O=C(O)CSc1ncccn1,581022
ZNGZMOAFFPQHLK-UHFFFAOYSA-N,CC1CC(C)CN(CCC(=O)Nc2cccc(Cl)c2)C1,581073
TYUHVGOUDDESRF-UHFFFAOYSA-N,Nc1nc(C2CC(=O)OC23CCCCC3)cs1,581119
OZYSHFZNDKTNCV-UHFFFAOYSA-N,COC1=CC(=O)OC12CCCCC2,581148
NZDONKWHQDMJRZ-UHFFFAOYSA-N,CN(C)C1(c2nnnn2-c2ccc(Cl)cc2)CCCCC1,581177
NJUQHCNCNLCKPX-UHFFFAOYSA-N,Cn1nnnc1SCc1c(F)cccc1F,581253
CNSGYHNQURHNQW-UHFFFAOYSA-N,CCOC(=O)C1C2C=CC3(CN(Cc4ccccc4)C(=O)C13)O2,581389
SIINGJBLYGBGDL-UHFFFAOYSA-N,CCCC1CC(c2csc(N)n2)CCO1,581496
PKOSTNQTHPKEQK-UHFFFAOYSA-N,O=C(CC1SCCNC1=O)Nc1ccc(Cl)cc1,581511
SCFQJARPMPILHV-UHFFFAOYSA-N,CCOC(=O)C1CSC(CC(=O)Nc2ccc(Cl)cc2)C(=O)N1,581637
ZDSQRPKIPXBMII-UHFFFAOYSA-N,O=[N+]([O-])c1cc(N=Nc2ccc3ccccc3c2)ccc1O,581679
CSXDJDQEQGACBI-UHFFFAOYSA-N,COc1ccccc1C1CN(c2ccc(F)cc2F)N=C1c1cccs1,581709
DPVIACOEMRUNEG-UHFFFAOYSA-N,CC(=O)OC(C#CCN1CCOCC1)c1ccccc1,581744
GBOXCEKFXITZII-UHFFFAOYSA-N,O=C(CSc1ncn[nH]1)N1CCOCC1,581809
MRMSOQRCOZFJRG-UHFFFAOYSA-N,CCCCN(CCCC)S(=O)(=O)c1c(C)[nH]c(=O)[nH]c1=O,581843
VSYJPUBVIDGDSA-UHFFFAOYSA-N,O=C(CCc1ccccc1)Nc1ccc(Cl)cn1,581852
KJBKPRMEMJKXDV-UHFFFAOYSA-N,Nc1ccncc1Cl,581853
PMIDAJNWTNPHSZ-UHFFFAOYSA-N,Cn1ccnc1SCC(=O)Nc1cccc(O)c1,581967
ICDCKRMKQIUBNL-UHFFFAOYSA-N,C=CCS(=O)(=O)c1cccc2cccnc12,581982
MJDDVTZXYXHTRY-UHFFFAOYSA-N,Clc1cc(-c2ccccc2)nc(-c2ccccc2)n1,582041
GSDRKGUVNIZGCO-UHFFFAOYSA-N,O=C(COc1ccc(NS(=O)(=O)c2ccc(F)cc2)cc1)N1CCOCC1,582054
MLENLHLMPOXBTF-UHFFFAOYSA-N,CCc1nnc(NC(=O)CCC(=O)O)s1,582092
QWDTUVDZJZNRGJ-UHFFFAOYSA-N,O=C(CCC(=O)OCC(F)(F)C(F)F)Nc1ccc(F)cc1F,582095
CYHGOVXWKAFDDU-UHFFFAOYSA-N,Cn1cnnc1SCCNS(=O)(=O)c1cccc([N+](=O)[O-])c1,582239
SGRVEQOPMCNSNJ-UHFFFAOYSA-N,Cn1cnnc1SCC(=O)NCc1cccc(C(F)(F)F)c1,582245
KQBMRBZBSXQZCA-UHFFFAOYSA-N,O=C(CCCN1C(=O)c2ccccc2C1=O)N1CCOCC1,582363
RZEFGBOSIGEEMB-UHFFFAOYSA-N,O=S(=O)(NCC1CC1)c1ccc(F)c(Cl)c1,582392
XZECNVJPYDPBAM-UHFFFAOYSA-N,COC(=O)C(Cc1c[nH]c2ccccc12)NC(C)=O,582449
FQLXKOCHDBPFLL-UHFFFAOYSA-N,NC(Cc1c[nH]c2ccccc12)C(=O)NCc1ccco1,582509
JVFWXNWQJFZJRD-UHFFFAOYSA-N,O=C(CSC(=S)N1CCOCC1)c1cc(Br)cc(Br)c1O,582515
GYGKIASSAZMTDE-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)N1CCSC(=S)N1CCOCC1,582518
NESZVISAXAEERM-UHFFFAOYSA-N,Cc1cccc(N=Cc2c(O)n(-c3ccccc3C)c(=O)[nH]c2=O)c1,582523
RKOOIIAURSVDRU-UHFFFAOYSA-N,O=c1[nH]n(Cc2ccccc2)c(=O)c2ccccc12,582530
STVUWNZRVYWDSV-UHFFFAOYSA-N,Cc1[nH]c2ccccc2c1C(C#N)(C#N)C1C(=O)c2ccccc2C1=O,582632
LFRLEBFHLCJPDU-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)NC(Cc2c[nH]c3ccccc23)C(=O)O)cc1,582637
RMJKQZLPANPENR-UHFFFAOYSA-N,O=C(CCc1c[nH]c2ccccc12)NCc1ccco1,582676
QMDNPYZLNJTKJP-UHFFFAOYSA-N,CC(NC(=O)CCc1c[nH]c2ccccc12)c1ccccc1,582677
BLQSJZHGNDVFEX-UHFFFAOYSA-N,O=C(Cc1c[nH]c2ccccc12)OCCOC(=O)Cc1c[nH]c2ccccc12,582695
HPDUKLAIVGLGIH-UHFFFAOYSA-N,Cc1cc(C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)O)c(C)o1,582730
RANZRTOGLIETAR-UHFFFAOYSA-N,O=C(CCc1c[nH]c2ccccc12)NC1CC1,582763
GCQCAGBKTZBKIS-UHFFFAOYSA-N,C#CCN(C(=O)Nc1ccccc1)c1ccccc1,582777
BHAJMSNEZPPNKN-UHFFFAOYSA-N,CCOC(=O)Cn1nnc(-c2ccccc2)n1,583011
MTBUOESFHRORQT-UHFFFAOYSA-N,Cc1ccccc1-c1nn[nH]n1,583067
KVSDYOWXCHPWQI-UHFFFAOYSA-N,Cc1ccc2[nH]c(O)c(N=O)c2c1,583072
IOZANFDULOAUGU-UHFFFAOYSA-N,O=C(O)Cn1c(P(=O)(O)c2ccccc2)nc2ccccc21,583143
IBUUYWMZAVMCIT-UHFFFAOYSA-N,CC(=O)c1ccc(OCCn2cnc3ccccc32)cc1,583208
CEBUEZODNIPSKX-UHFFFAOYSA-N,OCc1ccccc1N=c1ssnc1Cl,583289
NEPGVIUKFMUPGZ-UHFFFAOYSA-N,O=S(=O)(NCC1NCCc2ccccc21)c1ccccc1,583293
QADKCMINPNJPLP-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)NCC2NCCc3ccccc32)cc1,583321
CNQUKOJNLRDQBY-UHFFFAOYSA-N,CCCS(=O)(=O)c1cn2cccc(N)c2c1S(=O)(=O)CCC,583347
FTDHIAMPZIODPX-UHFFFAOYSA-N,CN1C(=O)C2(OCC(CO)([N+](=O)[O-])CO2)c2ccccc21,583365
CRSBBIJJTHNMCD-UHFFFAOYSA-N,Cc1cccc(CC2SC(N3CCN(c4ccccc4)CC3)=NC2=O)c1,583366
KFRXBPMQYDULFE-UHFFFAOYSA-N,COC(=O)C(C)N=Cc1ccccc1,583372
FPANLGWEGGGQOP-UHFFFAOYSA-N,FC(F)(F)c1nnc2ccc(N3CCN(c4ccccc4)CC3)nn12,583377
AHGPJTPKYJMRNU-UHFFFAOYSA-N,COc1ccc(S(=O)(=O)NC2CCc3ccccc32)cc1OC,583390
QJYQBYCCIMJSSA-UHFFFAOYSA-N,O=[N+]([O-])c1ccccc1S(=O)(=O)N1CCCc2ccccc21,583396
RUYBIKMSGJRCPM-UHFFFAOYSA-N,Cc1ccccc1N(CC(=O)N1CCc2ccccc2C1)S(C)(=O)=O,583404
ICSHJXKBLINVJB-UHFFFAOYSA-N,CC(C)Cc1nc2ccccc2[nH]1,583438
RTDNZMVCIYJFIO-UHFFFAOYSA-N,COc1ccccc1NC(=O)CSCc1nc2ccccc2[nH]1,583439
HLJHHBVNRGDMLW-UHFFFAOYSA-N,O=C(C(=O)N1CCc2ccccc2C1)N1CCc2ccccc2C1,583470
YGBFEWLCGGNVON-UHFFFAOYSA-N,O=C(CNc1ccccc1C(=O)O)c1ccccc1,583493
QHCXWKOOQGBZQU-UHFFFAOYSA-N,O=C(C(=O)N1CCCc2ccccc21)N1CCCc2ccccc21,583500
RUTNDPZNIYBRDG-UHFFFAOYSA-N,O=C(CSCc1nc2ccccc2[nH]1)Nc1ccccc1,583509
HKDGCSSFNOHHPI-UHFFFAOYSA-N,CCCCCCC1NC(C(=O)O)CS1,583513
