smiles,pchembl
CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,6.970000000000001
CC(C)C[C@H]1C(=O)N[C@@H](Cc2ccccc2)[C@]2(O)O[C@@](C)(NC(=O)[C@@H]3C=C4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)C(=O)N12,7.8
CC(C)Cc1ccc2c3c1CCN3CCNC2,6.11
CC(C)Cc1ccnc2c1CC[C@@H]1CNCCN21,9.2
CC(C)Cc1nc2c(c(-c3ccc(F)cc3)n1)CNCC2,6.0
CC(C)N(C(=O)c1ccc2ccccc2c1)c1cccc(N2CCN(C)CC2)c1,6.38
CC(C)N(C(=O)c1cccc2ccccc12)c1cccc(N2CCN(C)CC2)c1,7.01
CC(C)N(C)CCc1cn(C)c2cccc(O)c12,7.2
CC(C)N(CC1CC2c3ccccc3Cc3ccccc3N2O1)C(C)C,6.49
CC(C)N(c1cccc(I)c1)S(=O)(=O)c1ccc2ccccc2c1,6.33
CC(C)N(c1cccc(N2CCN(C)CC2)c1)S(=O)(=O)c1ccc(Cl)cc1,6.61
CC(C)N(c1cccc(N2CCN(C)CC2)c1)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,6.33
CC(C)N(c1cccc(N2CCN(C)CC2)c1)S(=O)(=O)c1ccc2ccccc2c1,8.4
CC(C)N(c1cccc(N2CCN(C)CC2)c1)S(=O)(=O)c1cccc2ccccc12,7.0
CC(C)N(c1cccc(N2CCN(C)CC2)c1)S(=O)(=O)c1ccccc1,7.68
CC(C)N1CCN2c3c(cccc31)[C@@H]1CN(CCCC(=O)c3ccc(F)cc3)CC[C@@H]12,6.3
CC(C)Nc1cc2c(cc1NS(=O)(=O)c1ccc(-c3ccc(Cl)cc3)cc1)CCN(C)CC2,8.3
CC(C)OCCNC(=O)c1ccc2c3c1CCN3CCNC2,7.18
CC(C)OCc1ccnc2c1CC[C@@H]1CNCCN21,7.86
CC(C)Oc1cc2c(cc1Br)C(C)CNCC2,7.17
CC(C)Oc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cccnc1)CC2,8.5
CC(C)Oc1cc2c(cc1Cl)N(C(=O)Nc1cccnc1)CC2,7.8
CC(C)Oc1cc2c(cc1NS(=O)(=O)c1ccc(-c3ccc(Cl)cc3)cc1)CCN(C)CC2,7.4
CC(C)Oc1ccc(Cl)cc1[C@H]1C[C@@H]1CN.O=C(O)C(F)(F)F,7.04
