smiles,pchembl
CC(=O)c1ccc(C(=O)Nc2cccc(Cc3n[nH]c(=O)c4c3CCCC4)c2)cc1,7.4
CC(=O)c1ccc(N2CCN(C(=O)COc3ccccc3C(N)=O)CC2)c(F)c1,6.55
CC(=O)c1ccc(NC(=O)CCn2c(=O)[nH]c(=O)c3ccccc32)cc1,7.06
CC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,7.77
CC(=O)c1cn2c3c(cccc13)C(=O)NCC2,6.22
CC(C)(C)C(=O)N1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,8.14
CC(C)(C)C(=O)N1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,9.0
CC(C)(C)C(=O)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4c3CCCC4)ccc2F)CC1,9.0
CC(C)(C)C(=O)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4c3NCCC4)ccc2F)CC1,8.89
CC(C)(C)C(=O)N1CCP(=O)(c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,6.26
CC(C)(C)C(=O)OCc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1,7.22
CC(C)(C)C1NCCc2cc(-c3nc4c(C(N)=O)cc(F)cc4[nH]3)sc21,7.6
CC(C)(C)C1NCCc2sc(-c3cnn4c(C(N)=O)cc(Cl)c4c3)cc21,6.36
CC(C)(C)CCN1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,7.85
CC(C)(C)CN1CCC(NC(=O)c2nc3c(C(N)=O)cc(F)cc3[nH]2)CC1,7.77
CC(C)(C)CN1CCC(NC(=O)c2nc3c(C(N)=O)cccc3[nH]2)CC1,7.39
CC(C)(C)CN1CCN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)CC1=O,8.46
CC(C)(C)CN1CCP(=O)(c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,6.26
CC(C)(C)NC(=O)Nc1cc(Cc2n[nH]c(=O)c3c2CCCC3)ccc1F,6.26
CC(C)(C)NCc1ccc(-c2nc3cncc4c3n2CCNC4=O)cc1,7.12
CC(C)(C)OC(=O)Cc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1,7.54
CC(C)(C)OC(=O)N1CC2(C1)CN(C(=O)c1cc(Cc3n[nH]c(=O)c4ccccc34)ccc1F)C2,6.26
CC(C)(C)OC(=O)N1CC2(CCN2C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)C1,6.06
CC(C)(C)OC(=O)N1CCC(N2CCC(NC(=O)c3nc4c(C(N)=O)cccc4[nH]3)CC2)CC1,6.06
CC(C)(C)OC(=O)N1CCC(N2CCCC(NC(=O)c3nc4c(C(N)=O)cccc4[nH]3)C2)CC1,6.09
CC(C)(C)OC(=O)N1CCC(NC(=O)c2cc(Cc3n[nH]c(=O)c4c3NCCC4)ccc2F)CC1,7.13
CC(C)(C)OC(=O)N1CCC(NC(=O)c2nc3c(C(N)=O)cccc3[nH]2)CC1,6.19
CC(C)(C)OC(=O)N1CCC(NC2CCN(C(=O)c3nc4c(C(N)=O)cccc4[nH]3)CC2)CC1,6.6
CC(C)(C)OC(=O)N1CCC2(CC1)CCN(C(=O)c1cc(Cc3n[nH]c(=O)c4ccccc34)ccc1F)CC2,6.34
CC(C)(C)OC(=O)N1CCC2=C(C1)Nc1cccc3c(=O)[nH]nc2c13,8.29
CC(C)(C)OC(=O)N1CCCN(C(=O)c2cc(Cc3n[nH]c(=O)c4c3NCCC4)ccc2F)C1,8.1
CC(C)(C)OC(=O)N1CCCN(CC2=Nc3cccc4c(=O)[nH]nc(c34)N2)CC1,7.29
CC(C)(C)OC(=O)N1CCN(C(=O)CCC(=O)c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)CC1,8.0
CC(C)(C)OC(=O)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4c3NCCC4)ccc2F)[C@H](c2ccccc2)C1,7.6
CC(C)(C)OC(=O)N1CCN(C(=O)c2nc3c(C(N)=O)cccc3[nH]2)CC1,6.82
CC(C)(C)OC(=O)N1CC[C@H](C(=O)Nc2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2Br)C1,6.46
CC(C)(C)OC(=O)N1CC[C@H](C(=O)Nc2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2Cl)C1,8.21
CC(C)(C)OC(=O)N1CC[C@H](C(=O)Nc2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)cnc2Cl)C1,6.63
CC(C)(C)OC(=O)N1CC[C@H](C(=O)Nc2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)cnc2F)C1,7.4
CC(C)(C)OC(=O)N1C[C@H]2C[C@@H]1CN2c1ccc2nc(O)c3ccccc3c2n1,6.11
CC(C)(C)OC(=O)NC(CCCc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1)C(=O)OC(C)(C)C,7.34
