smiles,pchembl
CN1C2COCC1CC(NC(=O)c1cn(-c3ccccc3)c3ccccc13)C2,8.684999999999999
CN1C2COCC1CC(NC(=O)c1cn(-c3ccccn3)c3ccccc13)C2,9.055
CN1C2COCC1CC(NC(=O)c1cn(-c3ccccn3)c3ncc(F)cc13)C2,9.05
CN1C2COCC1CC(NC(=O)c1cn(-c3ccccn3)c3ncccc13)C2,9.19
CN1C2COCC1CC(NC(=O)c1cn(-c3cccnc3)c3ccccc13)C2,9.125
CN1C2COCC1CC(NC(=O)c1cn(-c3cccnc3)c3ncc(F)cc13)C2,9.14
CN1C2COCC1CC(NC(=O)c1cn(-c3cccnc3)c3ncccc13)C2,9.22
CN1C2COCC1CC(NC(=O)c1cn(-c3cccnn3)c3ccccc13)C2,9.48
CN1C2COCC1CC(NC(=O)c1cn(-c3ccn(C)n3)c3ccccc13)C2,9.12
CN1C2COCC1CC(NC(=O)c1cn(-c3ccncc3)c3ccccc13)C2,9.16
CN1C2COCC1CC(NC(=O)c1cn(-c3ccnn3C)c3ccccc13)C2,9.0
CN1C2COCC1CC(NC(=O)c1cn(-c3ccnnc3)c3ccccc13)C2,9.12
CN1C2COCC1CC(NC(=O)c1cn(-c3ccns3)c3ccccc13)C2,8.87
CN1C2COCC1CC(NC(=O)c1cn(-c3ccsn3)c3ccccc13)C2,9.06
CN1C2COCC1CC(NC(=O)c1cn(-c3cnccn3)c3ccccc13)C2,9.225
CN1C2COCC1CC(NC(=O)c1cn(-c3cncn3C)c3ccccc13)C2,9.48
CN1C2COCC1CC(NC(=O)c1cn(-c3cncnc3)c3ccccc13)C2,9.41
CN1C2COCC1CC(NC(=O)c1cn(-c3cncs3)c3ccccc13)C2,9.4
CN1C2COCC1CC(NC(=O)c1cn(-c3cncs3)c3ncc(F)cc13)C2,8.93
CN1C2COCC1CC(NC(=O)c1cn(-c3cncs3)c3ncccc13)C2,9.4
CN1C2COCC1CC(NC(=O)c1cn(-c3cnn(C(F)F)c3)c3ccccc13)C2,8.86
CN1C2COCC1CC(NC(=O)c1cn(-c3cnn(C)c3)c3ccccc13)C2,9.18
CN1C2COCC1CC(NC(=O)c1cn(-c3cnsc3)c3ccccc13)C2,9.21
CN1C2COCC1CC(NC(=O)c1cn(-c3cscn3)c3ncc(F)cc13)C2,8.74
CN1C2COCC1CC(NC(=O)c1cn(-c3cscn3)c3ncccc13)C2,9.4
CN1C2COCC1CC(NC(=O)c1cn(-c3ncccn3)c3ccccc13)C2,8.98
CN1C2COCC1CC(NC(=O)c1cn(-c3ncco3)c3ccccc13)C2,8.99
CN1C2COCC1CC(NC(=O)c1cn(-c3nccs3)c3ccccc13)C2,9.07
CN1C2COCC1CC(NC(=O)c1cn(-c3nccs3)c3ncc(F)cc13)C2,8.74
CN1C2COCC1CC(NC(=O)c1cn(-c3nccs3)c3ncccc13)C2,9.15
CN1C2COCC1CC(NC(=O)c1cn(C(C)(C)C(F)(F)F)c3ncccc13)C2,8.97
CN1C2COCC1CC(NC(=O)c1cn(C(F)(F)C(F)(F)F)c3ncc(F)cc13)C2,8.98
CN1C2COCC1CC(NC(=O)c1cn(C(F)(F)C(F)F)c3ncc(F)cc13)C2,8.98
CN1C2COCC1CC(NC(=O)c1cn(C(F)(F)C(F)F)c3ncccc13)C2,8.99
CN1C2COCC1CC(NC(=O)c1cn(C(F)C(F)(F)F)c3ncccc13)C2,8.84
CN1C2COCC1CC(NC(=O)c1cn(CC#N)c3ccccc13)C2,9.524999999999999
CN1C2COCC1CC(NC(=O)c1cn(CC(C)(F)F)c3ncccc13)C2,8.98
CN1C2COCC1CC(NC(=O)c1cn(CC(F)(F)F)c3ccc(F)cc13)C2,9.27
CN1C2COCC1CC(NC(=O)c1cn(CC(F)(F)F)c3ccccc13)C2,9.28
CN1C2COCC1CC(NC(=O)c1cn(CC(F)(F)F)c3ncc(F)cc13)C2,8.975000000000001
CN1C2COCC1CC(NC(=O)c1cn(CC(F)(F)F)c3ncccc13)C2,8.87
CN1C2COCC1CC(NC(=O)c1cn(CC(F)F)c3ccc(F)cc13)C2,9.31
CN1C2COCC1CC(NC(=O)c1cn(CC(F)F)c3ccccc13)C2,9.64
CN1C2COCC1CC(NC(=O)c1cn(CC(F)F)c3ncc(F)cc13)C2,8.99
CN1C2COCC1CC(NC(=O)c1cn(CC(F)F)c3ncccc13)C2,8.85
CN1C2COCC1CC(NC(=O)c1cn(CCF)c3ccccc13)C2,9.525
CN1C2COCC1CC(NC(=O)c1cn(S(C)(=O)=O)c3ccc(F)cc13)C2,9.3
