inchikey,smiles,bound,relation,implied_label
NBSBWJFIRXBNQE-LRDDRELGSA-N,CC(=O)N[C@H]1CCN(C(=O)c2nc(N[C@@H](C)c3cncc(F)c3)nc3cc(C)sc23)C1,6.301029995663981,>,-1
XEBMXVVFCYVOMS-LSLKUGRBSA-N,Cc1cc2nc(N[C@@H](C)c3cccnc3)nc(C(=O)NCC3CCOC3)c2s1,6.301029995663981,>,-1
BRHDNQMATGJYIO-JOYOIKCWSA-N,C[C@H](Nc1nc(C(=O)N2CC[C@@H](O)C2)c2sc(C(F)(F)F)cc2n1)c1cncc(F)c1,6.301029995663981,>,-1
QLDIUUPUGVBZTR-IUCAKERBSA-N,C[C@H](O)CNC(=O)c1nc(N[C@@H](C)c2cncc(F)c2)nc2cc(C(F)(F)F)sc12,6.301029995663981,>,-1
QLDIUUPUGVBZTR-BDAKNGLRSA-N,C[C@H](Nc1nc(C(=O)NC[C@@H](C)O)c2sc(C(F)(F)F)cc2n1)c1cncc(F)c1,6.301029995663981,>,-1
CBORTYIUSNVOPN-VIFPVBQESA-N,C[C@H](Nc1nc(C(=O)NC2CNC2)c2sccc2n1)c1cncc(F)c1,6.301029995663981,>,-1
OFYFBOBTGLTLEC-VIFPVBQESA-N,C[C@H](Nc1nc(C(=O)N2CC(N)C2)c2sccc2n1)c1cncc(F)c1,6.301029995663981,>,-1
VFUNINIVYWREJG-LJQANCHMSA-N,COC[C@@H](Nc1nc(C(=O)NCCc2ccc(O)cc2)c2sccc2n1)c1cccnc1,6.301029995663981,>,-1
DFKOXBPBJMCTQQ-JQWIXIFHSA-N,C[C@H](Nc1nc(C(=O)N2CC[C@H](O)C2)c2sccc2n1)c1ccnc(F)c1,6.301029995663981,>,-1
DFKOXBPBJMCTQQ-CMPLNLGQSA-N,C[C@H](Nc1nc(C(=O)N2CC[C@@H](O)C2)c2sccc2n1)c1ccnc(F)c1,6.301029995663981,>,-1
YMXGYJJPKSXBGU-FZMZJTMJSA-N,Cc1cc2nc(N[C@@H](C)c3cncc(F)c3)nc(C(=O)N3CC[C@H](N)C3)c2s1,6.301029995663981,>,-1
YMXGYJJPKSXBGU-SMDDNHRTSA-N,Cc1cc2nc(N[C@@H](C)c3cncc(F)c3)nc(C(=O)N3CC[C@@H](N)C3)c2s1,6.301029995663981,>,-1
UPLSQEINUDEEBE-SFHVURJKSA-N,C[C@H](Nc1nc(C(=O)NCCc2cccc(Oc3ccccc3)c2)c2sccc2n1)c1cncc(F)c1,6.301029995663981,>,-1
GBBRINLNPRKKKY-NSHDSACASA-N,CNC1CN(C(=O)c2nc(N[C@@H](C)c3cncc(F)c3)nc3cc(C)sc23)C1,6.301029995663981,>,-1
SZUFWCMHGYLKMM-AWEZNQCLSA-N,COC(=O)c1ccc(CCNC(=O)c2nc(N[C@@H](C)c3cncc(F)c3)nc3ccsc23)cc1,6.301029995663981,>,-1
HUJCGHPFQTYDSY-LBPRGKRZSA-N,C[C@H](Nc1nc(C(=O)NCCC2CNC2)c2sccc2n1)c1ccccn1,6.301029995663981,>,-1
DYQXRDBQAZKCHD-AWEZNQCLSA-N,C[C@H](Nc1nc(C(=O)NCCc2cccc(C#N)c2)c2sccc2n1)c1cncc(F)c1,6.301029995663981,>,-1
IPIBVTFRDQVFNV-ZDUSSCGKSA-N,COc1ncccc1CNC(=O)c1nc(N[C@@H](C)c2ccccn2)nc2ccsc12,6.301029995663981,>,-1
YWRPLJSTTWWWND-ZDUSSCGKSA-N,C[C@H](Nc1nc(C(=O)NCCc2ccc(C(=O)O)cc2)c2sccc2n1)c1cncc(F)c1,6.301029995663981,>,-1
DPFOEUQRCHPWQM-ZDUSSCGKSA-N,C[C@H](Nc1nc(C(=O)NCCc2ccc(S(N)(=O)=O)cc2)c2sccc2n1)c1cncc(F)c1,6.301029995663981,>,-1
OKMPIIKMCPXADO-AWEZNQCLSA-N,C[C@H](Nc1nc(C(=O)NCCc2ccc(S(C)(=O)=O)cc2)c2sccc2n1)c1cncc(F)c1,6.301029995663981,>,-1
GXNIYZICXGUBLK-GJZGRUSLSA-N,COC[C@H]1CCN(C(=O)c2nc(N[C@@H](C)c3ccccn3)nc3cc(C)sc23)C1,6.301029995663981,>,-1
QZBIJCJILFEHCY-AWEZNQCLSA-N,COc1ccc(CNC(=O)c2nc(N[C@@H](C)c3ccccn3)nc3cc(C)sc23)cn1,6.301029995663981,>,-1
YDMOZSHBUDVYCU-NSHDSACASA-N,Cc1cc2nc(N[C@@H](C)c3cncc(F)c3)nc(C(=O)N3CC(CN)C3)c2s1,6.301029995663981,>,-1
YZRIMQARHVGMGC-LBPRGKRZSA-N,Cc1cc2nc(N[C@@H](C)c3ccccn3)nc(C(=O)N3CC(CN)C3)c2s1,6.301029995663981,>,-1
USPCMKNYTGSAMP-VIFPVBQESA-N,Cc1cc2nc(N[C@@H](C)c3ccccn3)nc(C(N)=O)c2s1,6.301029995663981,>,-1
GHTOZPNQARFPMN-KBPBESRZSA-N,Cc1cc2nc(N[C@@H](C)c3cncc(F)c3)nc(C(=O)NCC[C@@H]3CCNC3)c2s1,6.301029995663981,>,-1
UIXPHQPLYSQOAP-AWEZNQCLSA-N,Cc1cc2nc(N[C@@H](C)c3cncc(F)c3)nc(C(=O)NCCC3CCNCC3)c2s1,6.301029995663981,>,-1
CULWEYDDIHHOIR-LBPRGKRZSA-N,Cc1cc2nc(N[C@@H](C)c3cccnc3)nc(C(=O)N3CC(CN)C3)c2s1,6.301029995663981,>,-1
WMTFTVPTYNWWLV-GJZGRUSLSA-N,Cc1cc2nc(N[C@@H](C)c3cccnc3)nc(C(=O)NCC[C@@H]3CCNC3)c2s1,6.301029995663981,>,-1
SSKKKHHNOIHHBN-INIZCTEOSA-N,CCNC(=O)c1ccc(CCNC(=O)c2nc(N[C@@H](C)c3cncc(F)c3)nc3cc(C)sc23)cc1,6.301029995663981,>,-1
RGSXJPPYHTVQCC-AWEZNQCLSA-N,Cc1cc2nc(N[C@@H](C)c3cccnc3)nc(C(=O)N3CC(CN(C)C)C3)c2s1,6.301029995663981,>,-1
BCMAAUURAAKGGW-LBPRGKRZSA-N,Cc1cc2nc(N[C@@H](C)c3cncc(F)c3)nc(C(=O)NCCC3CN(C(=O)C(F)(F)F)C3)c2s1,6.301029995663981,>,-1
BUGNQWKETPNEOX-HNNXBMFYSA-N,Cc1cc2nc(N[C@@H](C)c3ccccn3)nc(C(=O)N3CC(CNC(=O)C(C)(C)C)C3)c2s1,6.301029995663981,>,-1
NBSBWJFIRXBNQE-BLLLJJGKSA-N,CC(=O)N[C@@H]1CCN(C(=O)c2nc(N[C@@H](C)c3cncc(F)c3)nc3cc(C)sc23)C1,6.301029995663981,>,-1
VCHSFOOHEZJRQR-VIFPVBQESA-N,C[C@H](Nc1nc(C(=O)NCCN)c2sccc2n1)c1cncc(F)c1,6.301029995663981,>,-1
NQZNCYRVWFNYJL-NSHDSACASA-N,C[C@H](Nc1nc(C(=O)N2CC(C(=O)NCCO)C2)c2sccc2n1)c1cncc(F)c1,6.301029995663981,>,-1
PCHOAMAAODEGHM-WFASDCNBSA-N,CN[C@H]1CCN(C(=O)c2nc(N[C@@H](C)c3cncc(F)c3)nc3cc(C)sc23)C1,6.301029995663981,>,-1
IDVRWZMDMCYQHF-HNNXBMFYSA-N,Cc1cc2nc(N[C@@H](C)c3cncc(F)c3)nc(C(=O)NCCC3CCN(C)CC3)c2s1,6.301029995663981,>,-1
IBSWDPIZRFDTTF-ZDUSSCGKSA-N,CC(C)C(=O)N1CCN(C(=O)c2nc(N[C@@H](C)c3cncc(F)c3)nc3ccsc23)C1,6.301029995663981,>,-1
QUHIBISCIQERNL-FZMZJTMJSA-N,COC[C@@H]1CCN1C(=O)c1nc(N[C@@H](C)c2cncc(F)c2)nc2ccsc12,6.301029995663981,>,-1
QUHIBISCIQERNL-SMDDNHRTSA-N,COC[C@H]1CCN1C(=O)c1nc(N[C@@H](C)c2cncc(F)c2)nc2ccsc12,6.301029995663981,>,-1
UJVNUBHUKWTDLZ-LBPRGKRZSA-N,CCNC1CN(C(=O)c2nc(N[C@@H](C)c3cncc(F)c3)nc3cc(C)sc23)C1,6.301029995663981,>,-1
CJYOMZRGZITFJG-ZDUSSCGKSA-N,C[C@H](Nc1nc(C(=O)N2CCN(C(=O)OC(C)(C)C)C2)c2sccc2n1)c1cncc(F)c1,6.301029995663981,>,-1
AFOQYPPKRHHEIQ-ZDUSSCGKSA-N,Cc1cc2nc(N[C@@H](C)c3cncc(F)c3)nc(C(=O)N3CC(NC(=O)C(C)C)C3)c2s1,8.0,<,1
LGTRJNJMZTZQQJ-ZDUSSCGKSA-N,COCCC(=O)N1CCN(C(=O)c2nc(N[C@@H](C)c3cncc(F)c3)nc3ccsc23)C1,6.301029995663981,>,-1
NANBKGMCXHTIDJ-LBPRGKRZSA-N,C[C@H](Nc1nc(C(=O)N2CC(NC(=O)C(C)(C)C)C2)c2sccc2n1)c1cncc(F)c1,8.0,<,1
DICRFNXLQCDHEH-LBPRGKRZSA-N,C[C@H](Nc1nc(C(=O)N2CC(NC(=O)C3(C)CC3)C2)c2sccc2n1)c1cncc(F)c1,8.0,<,1
MIXAMQPXCUXFBK-KNQIYTLISA-N,C[C@H](Nc1nc(C(=O)N2CC(NC(=O)C34CC(C3)C4)C2)c2sccc2n1)c1cncc(F)c1,8.0,<,1
QZKRTHIBYRSZAA-ZDUSSCGKSA-N,C[C@H](Nc1nc(C(=O)N2CC(NC(=O)C3CCCC3)C2)c2sccc2n1)c1cncc(F)c1,8.0,<,1
SPLRUDOYLGMDBE-NSHDSACASA-N,C[C@H](Nc1nc(C(=O)N2CC(NC(=O)C3(C(F)(F)F)CC3)C2)c2sccc2n1)c1cncc(F)c1,8.0,<,1
YHPQFBDBLWPXFZ-AWEZNQCLSA-N,C[C@H](Nc1nc(C(=O)N2CC(NC(=O)C3CCCCC3)C2)c2sccc2n1)c1cncc(F)c1,8.0,<,1
DQLMQZFIFNFJAL-ZDUSSCGKSA-N,C[C@H](Nc1nc(C(=O)N2CC(NC(=O)c3cccc(F)c3)C2)c2sccc2n1)c1cncc(F)c1,8.0,<,1
LAZXTSNSHKZUDC-ZDUSSCGKSA-N,C[C@H](Nc1nc(C(=O)N2CC(NC(=O)c3ccccc3F)C2)c2sccc2n1)c1cncc(F)c1,8.0,<,1
WICGASCOGXNQKB-ZDUSSCGKSA-N,C[C@H](Nc1nc(C(=O)N2CC(NC(=O)c3cccc(Cl)c3)C2)c2sccc2n1)c1cncc(F)c1,8.0,<,1
ALCXJJZPWBZERN-LBPRGKRZSA-N,C[C@H](Nc1nc(C(=O)N2CC(NC(=O)NC3CCC3)C2)c2sccc2n1)c1cncc(F)c1,8.0,<,1
FJUAALIIBUTYNT-ZDUSSCGKSA-N,Cc1csc2c(C(=O)N3CC(NC(=O)C(C)(C)C)C3)nc(N[C@@H](C)c3cncc(F)c3)nc12,8.0,<,1
FVKKQPAPWYENPX-HNNXBMFYSA-N,Cc1cccc(C(=O)NC2CN(C(=O)c3nc(N[C@@H](C)c4cncc(F)c4)nc4ccsc34)C2)c1,8.0,<,1
KMVISZZRRMFPFF-ZDUSSCGKSA-N,CCC(CC)NC(=O)NC1CN(C(=O)c2nc(N[C@@H](C)c3cncc(F)c3)nc3ccsc23)C1,8.0,<,1
HQJUSEZKHQIJGI-ZDUSSCGKSA-N,C[C@H](Nc1nc(C(=O)N2CC(NC(=O)C3(C)CCC3)C2)c2sccc2n1)c1cncc(Cl)c1,8.0,<,1
NVUXJKIYOBBZKI-MRXNPFEDSA-N,C[C@@H](NC(=O)c1nc(-c2cc(Cl)c3ncccc3c2)c(-c2ccccc2)nc1N)c1cccc(C#N)n1,9.221848749616356,<,1
XQCMGSBIHBANDR-UHFFFAOYSA-N,Cn1ccc(Cn2cc3c(N)nc(-c4cccc(C#N)c4)c(-c4ccncn4)c3n2)n1,8.0,<,1
UFMBJONZKYMSHU-UHFFFAOYSA-N,N#Cc1cccc(-c2nc(N)c3cn(Cc4ccccn4)nc3c2-c2ccncc2)c1,8.0,<,1
SJOYFDLIOKJIPV-UHFFFAOYSA-N,N#Cc1cccc(-c2nc(N)c3cn(Cc4ccccc4F)nc3c2-c2ccncn2)c1,8.0,<,1
HNLWGFMNUPWJHO-UHFFFAOYSA-N,Cc1ncoc1-c1c(-c2cccc(C#N)c2)nc(N)c2nn(Cc3ccccn3)cc12,8.0,<,1
LTZPTUZSSPXOIS-UHFFFAOYSA-N,Cc1cccc(Cn2cc3c(-c4ocnc4C)c(-c4cccc(C#N)c4)nc(N)c3n2)n1,8.0,<,1
JSCCRQRMRXCBKP-UHFFFAOYSA-N,Cc1cnccc1-c1c(-c2cccc(C#N)c2)nc(N)c2nn(Cc3ccccn3)nc12,8.0,<,1
XTISZAYJNPKACM-UHFFFAOYSA-N,Cc1nc(CO)c(-c2c(-c3cccc(C#N)c3)nc(N)c3nn(Cc4ccccn4)nc23)o1,8.0,<,1
LVEMXZQJZADZNC-UHFFFAOYSA-N,N#Cc1cccc(-c2nc(N)c3nn(Cc4ccccn4)nc3c2-c2cnco2)c1,8.0,<,1
ZOHVIRCGTAKCGS-UHFFFAOYSA-N,Cc1cccc(Cn2nc3c(N)nc(-c4cccc(C#N)c4)c(-c4ccncc4)c3n2)n1,8.0,<,1
KXZSQJAUTZQXLJ-UHFFFAOYSA-N,Cc1cccc(Cn2nc3c(N)nc(-c4cccc(C#N)c4)c(-c4ccncc4C)c3n2)n1,8.0,<,1
QRHRYYOLCHXSNH-UHFFFAOYSA-N,Cc1cccc(Cn2nc3c(N)nc(-c4cccc(C#N)c4)c(-c4ccc(=O)n(C)c4)c3n2)n1,8.0,<,1
OYSQZTKBNXAYBS-UHFFFAOYSA-N,Cn1cc(-c2c(-c3cccc(C#N)c3)nc(N)c3nn(Cc4ncccc4F)nc23)ccc1=O,8.0,<,1
GAJBEQBVZZZWIC-UHFFFAOYSA-N,CCn1nccc1-c1c(-c2cccc(C#N)c2)nc(N)c2nn(Cc3ncccc3F)nc12,8.0,<,1
JMJFRIOFXLYOKI-UHFFFAOYSA-N,CC(C)n1nccc1-c1c(-c2cccc(C#N)c2)nc(N)c2nn(Cc3ncccc3F)nc12,8.0,<,1
IGMOYJYSLPSDFG-UHFFFAOYSA-N,CCn1nccc1-c1c(-c2cccc(C#N)c2F)nc(N)c2nn(Cc3ccccn3)nc12,8.0,<,1
WDIMPXNTABEEDG-UHFFFAOYSA-N,Cn1nccc1-c1c(-c2cccc(C#N)c2F)nc(N)c2nn(Cc3ccccn3)nc12,8.0,<,1
VHJWGRRHCPJQFK-UHFFFAOYSA-N,N#Cc1cccc(-c2nc(N)c3nn(Cc4ccccn4)nc3c2-c2ccc3nccnc3c2)c1F,8.0,<,1
JFXOHCSIEUJACF-UHFFFAOYSA-N,Cn1ccc(Cn2nc3c(N)nc(-c4cccc(C#N)c4)c(-c4ccncn4)c3n2)n1,8.0,<,1
POUHIRRHUQFUHW-UHFFFAOYSA-N,Cc1ncoc1-c1c(-c2cccc(C#N)c2)nc(N)c2nn(Cc3ccn(C)n3)nc12,8.0,<,1
PBLPKXFEYHVIOH-UHFFFAOYSA-N,Cc1cc(-c2c(-c3cccc(C#N)c3)nc(N)n3ccnc23)cc(C)n1,8.0,<,1
IIKKIGZBJWAIRX-UHFFFAOYSA-N,Cc1cc(-c2c(-c3ccccc3)nc(N)n3cc(-c4ccccc4)nc23)ccn1,8.0,<,1
IJASXFJZORORPF-UHFFFAOYSA-N,Cc1cc(-c2c(-c3ccccc3)nc(N)n3cc(C(N)=O)nc23)ccn1,8.0,<,1
ZTSHAFVIBVMSTQ-UHFFFAOYSA-N,CCNC(=O)c1cn2c(N)nc(-c3ccccc3)c(C3=CCN(C(N)=O)CC3)c2n1,8.0,<,1
LVVKOSFVVFOBQV-UHFFFAOYSA-N,CCNC(=O)c1cn2c(N)nc(-c3ccccc3)c(C3CCN(C(N)=O)CC3)c2n1,8.0,<,1
LWSUJFGIDCXOAS-UHFFFAOYSA-N,CCNC(=O)c1nc2c(-c3cc(C)nc(C)c3)c(-c3ccccc3)nc(N)n2c1C#N,8.0,<,1
HHCPDHOJBBICEU-UHFFFAOYSA-N,CCNC(=O)c1cn2c(N)nc(-c3cccc(C#N)c3)c(-c3ccncc3)c2n1,8.0,<,1
YCIKHTJRGLQYOX-UHFFFAOYSA-N,CCNC(=O)c1cn2c(N)nc(-c3cccc(C#N)c3)c(-c3ccncc3C)c2n1,8.0,<,1
QQIGYGGHOBQPEZ-UHFFFAOYSA-N,CCNC(=O)c1cn2c(N)nc(-c3cccc(C#N)c3)c(-c3ccncc3F)c2n1,8.0,<,1
ZDVDFBGXSDPUBH-UHFFFAOYSA-N,CCNC(=O)c1cn2c(N)nc(-c3cccc(C#N)c3)c(-c3ccncc3C#N)c2n1,8.0,<,1
VAZJSUBUALYFLF-UHFFFAOYSA-N,CCNC(=O)c1cn2c(N)nc(-c3cccc(C#N)c3)c(-c3ccc(C(N)=O)cc3)c2n1,8.0,<,1
HHLOKXBOTKVWKQ-UHFFFAOYSA-N,CCNC(=O)c1cn2c(N)nc(-c3cccc(C#N)c3)c(-c3cnn4ccccc34)c2n1,8.0,<,1
LDFGSDNBUWIKAA-UHFFFAOYSA-N,CCNC(=O)c1cn2c(N)nc(-c3cccc(C#N)c3)c(-c3ccncn3)c2n1,8.0,<,1
GDTQYWYLFDVNGU-UHFFFAOYSA-N,CCNC(=O)c1cn2c(N)nc(-c3cccc(C#N)c3)c(-c3ccnc4c3OCCO4)c2n1,8.0,<,1
GGWRZXHESDQKEI-UHFFFAOYSA-N,N#Cc1cccc(-c2nc(N)n3nc(Cc4ccccn4)nc3c2-c2cccc3ncccc23)c1,8.0,<,1
AJKLEQJWKFKELV-UHFFFAOYSA-N,N#Cc1cccc(-c2nc(N)n3nc(C(O)c4ccccc4)nc3c2-c2ncncc2F)c1,8.0,<,1
CCGSJZJPCQEHTP-UHFFFAOYSA-N,N#Cc1cccc(-c2nc(N)n3nc(Cc4ccccn4)nc3c2-c2ncncc2F)c1,8.0,<,1
OKHNTKUQJHABCR-UHFFFAOYSA-N,N#Cc1cccc(-c2nc(N)n3nc(C(O)c4ccccc4F)nc3c2-c2ccncn2)c1,8.0,<,1
ZCKITDLHOGMUTN-UHFFFAOYSA-N,Cc1cccc(Cc2nc3c(-c4ccncn4)c(-c4cccc(C#N)c4)nc(N)n3n2)n1,8.0,<,1
ZMJYOEKAEHHXKD-UHFFFAOYSA-N,CCn1nccc1-c1c(-c2cccc(C#N)c2)nc(N)n2nc(Cc3ncccc3F)nc12,8.0,<,1
QJLCTFZMTFDCKB-UHFFFAOYSA-N,N#Cc1cccc(-c2nc(N)n3nc(CN4CC(O)C4)nc3c2-c2ccncn2)c1,8.0,<,1
AUGDEEGDAZMGRW-UHFFFAOYSA-N,Cc1cnccc1-c1c(-c2cccc(C#N)c2)nc(N)n2nc(Cc3ccccn3)nc12,8.0,<,1
BSXYBIGYCQOGAH-UHFFFAOYSA-N,Cc1nc(CO)c(-c2c(-c3cccc(C#N)c3)nc(N)n3nc(Cc4ccccn4)nc23)o1,8.0,<,1
AUVITSIYJLPWLX-UHFFFAOYSA-N,COCc1nc(C)oc1-c1c(-c2cccc(C#N)c2)nc(N)n2nc(Cc3ccccn3)nc12,8.0,<,1
DZCQMKYLRMQQQH-FQEVSTJZSA-N,N#Cc1cccc(-c2nc(N)n3nc([C@@H](O)c4ccccc4)nc3c2-c2ccncn2)c1,8.0,<,1
RROKBRXRMOPJBA-UHFFFAOYSA-N,N#Cc1cccc(-c2nc(Nc3ncccc3C#N)n3nc(C(O)c4ccccc4)nc3c2-c2ccncn2)c1,8.0,<,1
VYMAQPYIBOACPX-UHFFFAOYSA-N,N#Cc1cccc(-c2nc(N)n3nc(NC(C#N)c4ccccc4)nc3c2-c2ccncn2)c1,8.0,<,1
MTEHSURJMREZTC-UHFFFAOYSA-N,N#Cc1cccc(-c2nc(N)n3nc(C4CCOC4)nc3c2-c2ccncc2)c1,8.0,<,1
UKHMVYJJWMEXNW-UHFFFAOYSA-N,N#Cc1cccc(-c2nc(N)n3nc(Cc4c(F)cccc4CN4C(=O)CNC4=O)nc3c2-c2ccncn2)c1,8.0,<,1
USUJGMZEOPRMRJ-UHFFFAOYSA-N,N#Cc1cccc(-c2nc(N)n3nc(C(O)c4c(F)cccc4F)nc3c2-c2ccncn2)c1,8.0,<,1
RONNEODEIRRODO-UHFFFAOYSA-N,Cc1cc(C(F)(F)F)nn1Cc1nc2c(-c3ccncn3)c(-c3cccc(C#N)c3)nc(N)n2n1,8.0,<,1
AZCDADRSNHPWAH-UHFFFAOYSA-N,CCc1ncoc1-c1c(-c2cccc(C#N)c2)nc(N)n2nc(Cc3ccccn3)nc12,8.0,<,1
RCHBTIFFQLLZFC-UHFFFAOYSA-N,CCn1nncc1-c1c(-c2cccc(C#N)c2)nc(N)n2nc(Cc3ccccn3)nc12,8.0,<,1
KCMHPIYXDPAKBC-UHFFFAOYSA-N,CN1CC(=O)N(Cc2cccc(F)c2Cc2nc3c(-c4ccncn4)c(-c4cccc(C#N)c4)nc(N)n3n2)C1=O,8.0,<,1
YHIYYOFHIDJOPL-UHFFFAOYSA-N,N#Cc1cccc(-c2nc(N)n3nc(Cc4ncccc4F)nc3c2-c2ccncn2)c1,8.0,<,1
ZGZSUYXIUAFNEA-UHFFFAOYSA-N,Cc1ncoc1-c1c(-c2cccc(C#N)c2)nc(N)n2nc(Cc3cccc(C(F)(F)F)n3)nc12,8.0,<,1
MWOOCFNLLDAOEV-UHFFFAOYSA-N,Cc1cccnc1COc1nc2c(-c3ccncn3)c(-c3cccc(C#N)c3)nc(N)n2n1,8.0,<,1
KPOVHVIXAKFYNP-UHFFFAOYSA-N,Cc1cccc(COc2nc3c(-c4ccncn4)c(-c4cccc(C#N)c4)nc(N)n3n2)n1,8.0,<,1
ZTOHVLOXNPNZJK-UHFFFAOYSA-N,N#Cc1cccc(-c2nc(N)n3nc(COc4ccccc4C#N)nc3c2-c2ccncn2)c1,8.0,<,1
RADCLXOCAWWHGU-UHFFFAOYSA-N,COc1ccc(Cc2nc3cc(NC(=O)C4CC4)nc(-c4ccc(C)o4)n3n2)cc1,8.0,<,1
CAUFGZUYUKJAQH-UHFFFAOYSA-N,CCC(=O)Nc1cc2nc(C)nn2c(-c2ccc(C)o2)n1,8.0,<,1
UDCRMUDYMCDPFJ-UHFFFAOYSA-N,CCc1nc2cc(NC(=O)C3CC3)nc(-c3ccc(C)o3)n2n1,8.0,<,1
IITUURVZUOYTEJ-UHFFFAOYSA-N,Cc1nc2cc(NC(=O)C3CCCN3)nc(-c3ccc(C)o3)n2n1,8.0,<,1
RCAHQSRYEDPPLC-UHFFFAOYSA-N,Cc1nc2cc(NC(=O)C3CCC3)nc(-c3ccc(C)o3)n2n1,8.0,<,1
RDMZBKPFHUESDE-UHFFFAOYSA-N,Cc1nc2cc(NC(=O)C3CNC3)nc(-c3ccc(C)o3)n2n1,8.0,<,1
ADLSXNTYKDUAGC-UHFFFAOYSA-N,Cc1nc2c(Cl)c(NC(=O)C3CC3)nc(-c3ccc(C)o3)n2n1,8.0,<,1
RNZQLSDEMXWBQU-UHFFFAOYSA-N,Cc1ccc(-c2nc(NC(=O)C3CC3)cc3nc(C(F)(F)F)nn23)o1,8.0,<,1
VEUIFVKQPXXIRU-UHFFFAOYSA-N,CC(=O)Nc1cc2nc(C)nn2c(-c2ccc(C)o2)n1,8.0,<,1
UNHIIWBULNPNBP-UHFFFAOYSA-N,Cc1nc2c(C#N)c(N)nc(-c3ccc(C)o3)n2n1,8.0,<,1
OMRVIHSCKDONRO-UHFFFAOYSA-N,Cc1nc2cc(NC(=O)C3CC3)nc(-c3ccco3)n2n1,8.0,<,1
UJNQNVBRLRSXTF-UHFFFAOYSA-N,Cc1nc2c(F)c(N)nc(-c3ccc(C)o3)n2n1,8.0,<,1
SUPZALOTTZYWOX-UHFFFAOYSA-N,Cc1nc2c3cc[nH]c3nc(-c3ccc(C)o3)n2n1,8.0,<,1
CFAKDIGZMZSDNU-UHFFFAOYSA-N,Cc1nc2c(F)c(NC(=O)C3CC3)nc(-c3ccc(C)o3)n2n1,8.0,<,1
MXAOFZFKKYWZGL-UHFFFAOYSA-N,Cc1nc2c(Cl)c(N)nc(-c3ccc(C)s3)n2n1,8.0,<,1
WOTBSYSQVMOZOC-UHFFFAOYSA-N,Cc1nc2c3cc(C)[nH]c3nc(-c3ccc(C)o3)n2n1,8.0,<,1
WXYAECHTITUWLH-UHFFFAOYSA-N,Cc1ccc(-c2nc(N)c(C#N)c3nc(C(F)(F)F)nn23)o1,8.0,<,1
FWUSGWGNPHJULU-UHFFFAOYSA-N,Cc1ccc(-c2nc(NC(=O)C3CC3)cc3nc(C4CCOC4)nn23)o1,8.0,<,1
ZDXAIRFBZPXMPE-UHFFFAOYSA-N,Cc1nc2cc(NC(=O)C3CC3)nc(-c3ccc(C(C)C)o3)n2n1,8.0,<,1
WOTUAYPRPJMXHX-UHFFFAOYSA-N,CC(=O)Nc1cc2nc(C(F)(F)F)nn2c(-c2ccco2)n1,8.0,<,1
ZWHHPOXSEXPZEF-UHFFFAOYSA-N,Cc1nc2cc(NC(=O)C3COC3)nc(-c3ccc(C)o3)n2n1,8.0,<,1
GVJLJHUOJHZXBI-UHFFFAOYSA-N,CC(=O)Nc1cc2nc(C3CC3)nn2c(-c2ccc(C)o2)n1,8.0,<,1
XTFOVOTXLSKXHT-UHFFFAOYSA-N,CC(=O)Nc1cc2nc(C3CCCC3)nn2c(-c2ccc(C)o2)n1,8.0,<,1
POVHFDYVDZMJGT-UHFFFAOYSA-N,Cc1ccc(-c2nc(NC(=O)C3CC3)cc3nc(C4CCCC4)nn23)o1,8.0,<,1
XLEAOLUZOPLAMX-UHFFFAOYSA-N,Cc1cc2c(nc(-c3ccc(C)o3)n3nc(C(C)C)nc23)[nH]1,8.0,<,1
LDEDZFARUYEASC-UHFFFAOYSA-N,Cc1cc2c(nc(-c3ccco3)n3nc(C(C)C)nc23)[nH]1,8.0,<,1
HVWNNTGCLOCZJA-UHFFFAOYSA-N,CC(C)c1nc2c(Cl)c(N)nc(-c3ccccc3)n2n1,8.0,<,1
QGZFBQWUOUZRLN-UHFFFAOYSA-N,Nc1nc(-c2ccccc2)n2nc(C(F)(F)F)nc2c1Cl,8.0,<,1
VMILNGQVPPMYJA-UHFFFAOYSA-N,CC(=O)Nc1cc2nc(C)nn2c(-c2ccc(Br)o2)n1,8.0,<,1
YQQBLCNQUDFDQU-UHFFFAOYSA-N,CC(=O)Nc1cc2nc(C3COC3)nn2c(-c2ccco2)n1,8.0,<,1
YGLFQVZHIANOHN-UHFFFAOYSA-N,Cc1nc2c3c(nc(-c4ccc(C)o4)n2n1)NC(=O)C3,8.0,<,1
RYSGPANMMBRHHT-UHFFFAOYSA-N,Cc1ccc(-c2nc(NC(=O)C3CC3)cc3nc(C4COC4)nn23)o1,8.0,<,1
JAXZXZFQRYDUQV-UHFFFAOYSA-N,Cc1ccc(-c2nc3[nH]ncc3c3nc(C(C)C)nn23)o1,8.0,<,1
JRPJXBPXVDFJFI-UHFFFAOYSA-N,CC(=O)Nc1cc2nc(C(F)F)nn2c(-c2ccc(C)o2)n1,8.0,<,1
IYPIFZYUFUJGTI-UHFFFAOYSA-N,CC(=O)Nc1cc2nc(CF)nn2c(-c2ccc(C)o2)n1,8.0,<,1
MVKGMDXGBIBCCR-UHFFFAOYSA-N,Cc1nc2cc(NC(=O)C3CC3)nc(-c3cccc(F)c3)n2n1,8.0,<,1
